session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260509-191803,1778354288,2026-05-09 19:18:08+00:00,1778354288000,3,25.37504,42.62526,10.07911,92615,True,108.84974,0
20260509-191803,1778354300,2026-05-09 19:18:20+00:00,1778354300000,15,26.01517,38.6483,10.07953,4305221,True,0.0,0
20260509-191803,1778354312,2026-05-09 19:18:32+00:00,1778354312000,27,25.70584,39.86726,10.0795,68688,True,0.0,0
20260509-191803,1778354324,2026-05-09 19:18:44+00:00,1778354324000,39,25.57145,41.3301,10.07949,71871,True,114.46687,0
20260509-191803,1778354336,2026-05-09 19:18:56+00:00,1778354336000,51,25.54609,41.53582,10.07908,74758,True,115.47997,0
20260509-191803,1778354348,2026-05-09 19:19:08+00:00,1778354348000,63,25.54102,41.5494,10.07936,77169,True,116.0984,0
20260509-191803,1778354360,2026-05-09 19:19:20+00:00,1778354360000,75,25.53341,41.55537,10.07936,78544,True,116.5365,0
20260509-191803,1778354372,2026-05-09 19:19:32+00:00,1778354372000,87,25.53088,41.59004,10.07932,79892,True,116.82033,0
20260509-191803,1778354382,2026-05-09 19:19:42+00:00,1778354382000,97,25.45228,42.11672,10.07907,71747,True,118.31137,0
20260509-191803,1778354394,2026-05-09 19:19:54+00:00,1778354394000,109,25.51567,41.64936,10.07924,79212,True,119.14809,0
20260509-191803,1778354406,2026-05-09 19:20:06+00:00,1778354406000,121,25.52074,41.59311,10.07941,81367,True,118.66941,0
20260509-191803,1778354418,2026-05-09 19:20:18+00:00,1778354418000,133,25.52581,41.60134,10.07936,82652,True,118.24518,0
20260509-191803,1778354430,2026-05-09 19:20:30+00:00,1778354430000,145,25.52074,41.64988,10.07921,83476,True,117.8514,0
20260509-191803,1778354442,2026-05-09 19:20:42+00:00,1778354442000,157,25.52834,41.68681,10.07923,85001,True,117.39567,0
20260509-191803,1778354454,2026-05-09 19:20:54+00:00,1778354454000,169,25.52834,41.67563,10.07949,85174,True,117.13537,0
20260509-191803,1778354466,2026-05-09 19:21:06+00:00,1778354466000,181,25.52834,41.63832,10.07918,85434,True,116.74991,0
20260509-191803,1778354478,2026-05-09 19:21:18+00:00,1778354478000,193,25.52834,41.63052,10.0793,86315,True,116.09315,0
20260509-191803,1778354490,2026-05-09 19:21:30+00:00,1778354490000,205,25.53848,41.6116,10.07931,86583,True,115.50517,0
20260509-191803,1778354502,2026-05-09 19:21:42+00:00,1778354502000,217,25.53848,41.64912,10.07938,87305,True,114.75554,0
20260509-191803,1778354514,2026-05-09 19:21:54+00:00,1778354514000,229,25.53088,41.66933,10.07913,88131,True,113.36964,3
20260509-191803,1778354526,2026-05-09 19:22:06+00:00,1778354526000,241,25.53848,41.72918,10.07938,88131,True,110.65872,3
20260509-191803,1778354538,2026-05-09 19:22:18+00:00,1778354538000,253,25.54102,41.67048,10.07936,87946,True,110.62198,3
20260509-191803,1778354550,2026-05-09 19:22:30+00:00,1778354550000,265,25.53595,41.65721,10.0793,88131,True,109.84873,3
20260509-191803,1778354562,2026-05-09 19:22:42+00:00,1778354562000,277,25.54102,41.55696,10.07933,88504,True,108.63911,3
20260509-191803,1778354574,2026-05-09 19:22:54+00:00,1778354574000,289,25.51059,41.79317,10.07924,83062,True,120.41411,3
20260509-191803,1778354585,2026-05-09 19:23:05+00:00,1778354585000,300,25.44213,42.14598,10.07909,76186,True,132.22305,3
20260509-191803,1778354597,2026-05-09 19:23:17+00:00,1778354597000,312,25.52327,41.72747,10.07931,84316,True,130.17128,3
20260509-191803,1778354609,2026-05-09 19:23:29+00:00,1778354609000,324,25.52834,41.62981,10.07918,87487,True,117.8375,3
20260509-191803,1778354621,2026-05-09 19:23:41+00:00,1778354621000,336,25.53341,41.61118,10.07905,88504,True,111.27675,3
20260509-191803,1778354633,2026-05-09 19:23:53+00:00,1778354633000,348,25.54102,41.59809,10.07917,89449,True,107.28702,3
20260509-191803,1778354645,2026-05-09 19:24:05+00:00,1778354645000,360,25.53341,41.61436,10.0791,89354,True,105.87761,3
20260509-191803,1778354657,2026-05-09 19:24:17+00:00,1778354657000,372,25.54102,41.58991,10.07928,89737,True,103.80953,3
20260509-191803,1778354669,2026-05-09 19:24:29+00:00,1778354669000,384,25.59183,41.4537,10.07901,89929,True,103.61128,3
20260509-191803,1778354681,2026-05-09 19:24:41+00:00,1778354681000,396,25.51313,41.78899,10.07914,82734,True,131.25784,3
20260509-191803,1778354693,2026-05-09 19:24:53+00:00,1778354693000,408,25.52581,41.64185,10.0791,87305,True,119.89376,3
20260509-191803,1778354705,2026-05-09 19:25:05+00:00,1778354705000,420,25.53088,41.63679,10.07918,88691,True,111.55901,3
20260509-191803,1778354717,2026-05-09 19:25:17+00:00,1778354717000,432,25.53595,41.62446,10.0792,89259,True,106.94413,3
20260509-191803,1778354729,2026-05-09 19:25:29+00:00,1778354729000,444,25.54609,41.5995,10.07934,90220,True,104.26045,3
20260509-191803,1778354741,2026-05-09 19:25:41+00:00,1778354741000,456,25.54356,41.59814,10.07932,91004,True,101.61499,3
20260509-191803,1778354753,2026-05-09 19:25:53+00:00,1778354753000,468,25.53848,41.61172,10.07901,90807,True,100.48129,3
20260509-191803,1778354765,2026-05-09 19:26:05+00:00,1778354765000,480,25.54356,41.62919,10.07905,91004,True,99.76731,3
20260509-191803,1778354777,2026-05-09 19:26:17+00:00,1778354777000,492,25.54863,41.62601,10.07909,91402,True,98.21683,3
20260509-191803,1778354787,2026-05-09 19:26:27+00:00,1778354787000,502,25.46242,42.1046,10.07878,81367,True,109.85765,3
20260509-191803,1778354799,2026-05-09 19:26:39+00:00,1778354799000,514,25.53595,41.69115,10.07914,87854,True,113.47649,3
20260509-191803,1778354811,2026-05-09 19:26:51+00:00,1778354811000,526,25.54356,41.6244,10.07921,89833,True,106.39343,3
20260509-191803,1778354823,2026-05-09 19:27:03+00:00,1778354823000,538,25.54102,41.62341,10.07908,90906,True,101.0307,3
20260509-191803,1778354835,2026-05-09 19:27:15+00:00,1778354835000,550,25.55116,41.67757,10.07914,91302,True,98.38923,3
20260509-191803,1778354847,2026-05-09 19:27:27+00:00,1778354847000,562,25.54609,41.6762,10.07926,91402,True,97.76848,3
20260509-191803,1778354861,2026-05-09 19:27:41+00:00,1778354861000,576,25.60393,41.54116,10.07917,91903,True,97.20117,3
20260509-191803,1778354873,2026-05-09 19:27:53+00:00,1778354873000,588,25.52327,41.8933,10.07915,83062,True,130.30804,3
20260509-191803,1778354885,2026-05-09 19:28:05+00:00,1778354885000,600,25.53595,41.67113,10.07893,88039,True,117.10935,3
20260509-191803,1778354897,2026-05-09 19:28:17+00:00,1778354897000,612,25.54356,41.67224,10.079,89833,True,106.84671,3
20260509-191803,1778354909,2026-05-09 19:28:29+00:00,1778354909000,624,25.44974,42.2062,10.07885,79513,True,116.66572,3
20260509-191803,1778354920,2026-05-09 19:28:40+00:00,1778354920000,634,25.55809,41.85928,10.07892,82246,True,121.32174,3
20260509-191803,1778354932,2026-05-09 19:28:52+00:00,1778354932000,646,25.51313,41.84134,10.07897,82004,True,140.49356,3
20260509-191803,1778354943,2026-05-09 19:29:03+00:00,1778354943000,658,25.43453,42.21314,10.07873,75499,True,142.91263,3
20260509-191803,1778354955,2026-05-09 19:29:15+00:00,1778354955000,670,25.5182,41.74777,10.07886,85087,True,131.27235,3
20260509-191803,1778354967,2026-05-09 19:29:27+00:00,1778354967000,682,25.52327,41.69341,10.07885,88880,True,114.35245,3
20260509-191803,1778354980,2026-05-09 19:29:40+00:00,1778354980000,695,25.50806,41.86672,10.07895,84829,True,119.19078,3
20260509-191803,1778354992,2026-05-09 19:29:52+00:00,1778354992000,707,25.52581,41.67987,10.0788,89069,True,111.83571,3
20260509-191803,1778355002,2026-05-09 19:30:02+00:00,1778355002000,717,25.4472,42.12364,10.07873,80507,True,118.57299,3
20260509-191803,1778355014,2026-05-09 19:30:14+00:00,1778355014000,729,25.52327,41.77251,10.07892,87670,True,117.17968,3
20260509-191803,1778355026,2026-05-09 19:30:26+00:00,1778355026000,741,25.52834,41.75644,10.07876,90317,True,106.656,3
20260509-191803,1778355038,2026-05-09 19:30:38+00:00,1778355038000,753,25.53595,41.75844,10.07878,91004,True,101.31339,3
20260509-191803,1778355067,2026-05-09 19:31:07+00:00,1778355067000,782,25.59905,41.62526,10.07878,91802,True,99.65073,3
20260509-191803,1778355079,2026-05-09 19:31:19+00:00,1778355079000,794,25.49031,42.39756,10.07858,74891,True,163.61243,3
20260509-191803,1778355091,2026-05-09 19:31:31+00:00,1778355091000,806,25.51313,42.10038,10.07865,83559,True,140.14117,3
20260509-191803,1778355103,2026-05-09 19:31:43+00:00,1778355103000,818,25.5182,41.87816,10.07865,87762,True,119.85536,3
20260509-191803,1778355115,2026-05-09 19:31:55+00:00,1778355115000,830,25.52327,41.78568,10.07859,89354,True,109.54224,3
20260509-191803,1778355127,2026-05-09 19:32:07+00:00,1778355127000,842,25.53595,41.77278,10.07869,91004,True,102.35911,3
20260509-191803,1778355139,2026-05-09 19:32:19+00:00,1778355139000,854,25.54102,41.75645,10.07877,91103,True,99.30026,3
20260509-191803,1778355151,2026-05-09 19:32:31+00:00,1778355151000,866,25.53341,41.788,10.07844,92207,True,96.24698,3
20260509-191803,1778355163,2026-05-09 19:32:43+00:00,1778355163000,878,25.53595,41.83975,10.07846,92615,True,94.53378,3
20260509-191803,1778355175,2026-05-09 19:32:55+00:00,1778355175000,890,25.54356,41.85604,10.07841,92717,True,93.23711,3
20260509-191803,1778355187,2026-05-09 19:33:07+00:00,1778355187000,902,25.54356,41.82628,10.07834,93130,True,91.9491,3
20260509-191803,1778355199,2026-05-09 19:33:19+00:00,1778355199000,914,25.54863,41.74744,10.07831,93026,True,91.08929,3
20260509-191803,1778355211,2026-05-09 19:33:31+00:00,1778355211000,926,25.55116,41.66474,10.0782,93546,True,90.3398,3
20260509-191803,1778355223,2026-05-09 19:33:43+00:00,1778355223000,938,25.55116,41.64788,10.07802,93965,True,88.87922,3
20260509-191803,1778355241,2026-05-09 19:34:01+00:00,1778355241000,955,25.60882,41.50708,10.07811,93965,True,88.70012,3
20260509-191803,1778355253,2026-05-09 19:34:13+00:00,1778355253000,968,25.49538,42.13886,10.07765,75841,True,142.54338,3
20260509-191803,1778355263,2026-05-09 19:34:23+00:00,1778355263000,978,25.44974,42.26945,10.07786,74824,True,148.77084,3
20260509-191803,1778355275,2026-05-09 19:34:35+00:00,1778355275000,990,25.52074,41.89274,10.07783,85697,True,131.47845,3
20260509-191803,1778355287,2026-05-09 19:34:47+00:00,1778355287000,1002,25.54102,41.87929,10.07786,89164,True,112.94417,3
20260509-191803,1778355299,2026-05-09 19:34:59+00:00,1778355299000,1014,25.54102,42.15094,10.07773,90709,True,103.69212,3
20260509-191803,1778355312,2026-05-09 19:35:12+00:00,1778355312000,1027,25.59592,41.96399,10.07772,91302,True,101.63923,3
20260509-191803,1778355325,2026-05-09 19:35:25+00:00,1778355325000,1040,25.49148,42.46659,10.07781,74958,True,120.15211,3
20260509-191803,1778355336,2026-05-09 19:35:36+00:00,1778355336000,1051,25.42439,42.5439,10.07757,65364,True,163.74428,3
20260509-191803,1778355349,2026-05-09 19:35:49+00:00,1778355349000,1064,25.41678,42.47935,10.07741,66506,True,178.62263,3
20260509-191803,1778355362,2026-05-09 19:36:02+00:00,1778355362000,1077,25.52746,42.09381,10.07758,71686,True,177.67337,3
20260509-191803,1778355374,2026-05-09 19:36:14+00:00,1778355374000,1089,25.4041,42.56347,10.07722,61568,True,200.07272,2
20260509-191803,1778355386,2026-05-09 19:36:26+00:00,1778355386000,1101,25.50045,41.88838,10.0772,78104,True,170.34721,2
20260509-191803,1778355398,2026-05-09 19:36:38+00:00,1778355398000,1113,25.51567,41.79247,10.07734,85434,True,135.21112,2
20260509-191803,1778355410,2026-05-09 19:36:50+00:00,1778355410000,1125,25.52834,41.74798,10.07716,88131,True,116.19449,2
20260509-191803,1778355422,2026-05-09 19:37:02+00:00,1778355422000,1137,25.4472,42.2955,10.07713,78104,True,123.7937,2
20260509-191803,1778355434,2026-05-09 19:37:14+00:00,1778355434000,1149,25.52834,41.81125,10.07718,87123,True,120.5184,2
20260509-191803,1778355446,2026-05-09 19:37:26+00:00,1778355446000,1161,25.53595,41.75456,10.07695,89641,True,108.2993,3
20260509-191803,1778355457,2026-05-09 19:37:37+00:00,1778355457000,1172,25.59393,41.59555,10.07721,90123,True,106.15728,3
20260509-191803,1778355469,2026-05-09 19:37:49+00:00,1778355469000,1184,25.52581,41.88158,10.07701,85001,True,124.88296,3
20260509-191803,1778355481,2026-05-09 19:38:01+00:00,1778355481000,1196,25.54356,41.74189,10.07704,89354,True,111.13855,3
20260509-191803,1778355494,2026-05-09 19:38:14+00:00,1778355494000,1209,25.52074,41.94916,10.07695,85174,True,116.30597,3
20260509-191803,1778355506,2026-05-09 19:38:26+00:00,1778355506000,1221,25.54356,41.72853,10.07712,89929,True,107.52959,3
20260509-191803,1778355518,2026-05-09 19:38:38+00:00,1778355518000,1233,25.54356,41.65133,10.0769,91903,True,99.0371,3
20260509-191803,1778355530,2026-05-09 19:38:50+00:00,1778355530000,1245,25.54356,41.61353,10.07676,93337,True,93.15132,3
20260509-191803,1778355541,2026-05-09 19:39:01+00:00,1778355541000,1256,25.46495,42.16365,10.07687,82897,True,103.94604,3
20260509-191803,1778355553,2026-05-09 19:39:13+00:00,1778355553000,1268,25.54102,41.75563,10.07705,89929,True,106.38759,3
20260509-191803,1778355565,2026-05-09 19:39:25+00:00,1778355565000,1280,25.54863,41.68993,10.07703,92207,True,97.80847,3
20260509-191803,1778355577,2026-05-09 19:39:37+00:00,1778355577000,1292,25.5537,41.65263,10.07718,93441,True,92.34623,3
20260509-191803,1778355589,2026-05-09 19:39:49+00:00,1778355589000,1304,25.55623,41.66055,10.07714,94071,True,89.06335,3
20260509-191803,1778355601,2026-05-09 19:40:01+00:00,1778355601000,1316,25.55877,41.6514,10.07695,94602,True,87.27148,3
20260509-191803,1778355627,2026-05-09 19:40:27+00:00,1778355627000,1342,25.61638,41.50976,10.07689,94602,True,86.88864,3
20260509-191803,1778355639,2026-05-09 19:40:39+00:00,1778355639000,1354,25.51313,42.15376,10.07695,78177,True,147.67802,3
20260509-191803,1778355651,2026-05-09 19:40:51+00:00,1778355651000,1366,25.53595,41.92882,10.07695,86672,True,126.54315,3
20260509-191803,1778355663,2026-05-09 19:41:03+00:00,1778355663000,1378,25.54863,41.86119,10.07693,90611,True,108.47643,3
20260509-191803,1778355675,2026-05-09 19:41:15+00:00,1778355675000,1390,25.54863,41.80642,10.07684,91903,True,99.16045,3
20260509-191803,1778355688,2026-05-09 19:41:28+00:00,1778355688000,1403,25.52327,42.06452,10.0769,86493,True,108.43988,3
20260509-191803,1778355700,2026-05-09 19:41:40+00:00,1778355700000,1415,25.45228,42.40094,10.07663,79513,True,118.93597,3
20260509-191803,1778355713,2026-05-09 19:41:53+00:00,1778355713000,1428,25.5655,42.04015,10.07687,83393,True,121.28846,3
20260509-191803,1778355735,2026-05-09 19:42:15+00:00,1778355735000,1449,25.48608,42.54911,10.07672,71138,True,138.97812,3
20260509-191803,1778355746,2026-05-09 19:42:26+00:00,1778355746000,1461,25.40917,42.69601,10.0768,59133,True,192.01816,3
20260509-191803,1778355756,2026-05-09 19:42:36+00:00,1778355756000,1471,25.51917,42.27013,10.07679,65517,True,196.00108,3
20260509-191803,1778355768,2026-05-09 19:42:48+00:00,1778355768000,1483,25.49285,42.03025,10.07675,75772,True,181.23997,2
20260509-191803,1778355780,2026-05-09 19:43:00+00:00,1778355780000,1495,25.51567,41.83392,10.07683,83978,True,142.21208,2
20260509-191803,1778355793,2026-05-09 19:43:13+00:00,1778355793000,1507,25.49792,41.99292,10.07674,82570,True,134.07617,2
20260509-191803,1778355804,2026-05-09 19:43:24+00:00,1778355804000,1519,25.4396,42.30899,10.07678,76956,True,137.20158,2
20260509-191803,1778355816,2026-05-09 19:43:36+00:00,1778355816000,1531,25.52327,41.89758,10.07668,86493,True,125.11562,2
20260509-191803,1778355829,2026-05-09 19:43:49+00:00,1778355829000,1544,25.5807,41.75748,10.07668,87214,True,120.91146,2
20260509-191803,1778355842,2026-05-09 19:44:02+00:00,1778355842000,1557,25.46924,42.46273,10.07637,73190,True,135.70715,2
20260509-191803,1778355854,2026-05-09 19:44:14+00:00,1778355854000,1569,25.50045,42.01221,10.07648,78544,True,157.46603,3
20260509-191803,1778355866,2026-05-09 19:44:26+00:00,1778355866000,1581,25.52581,41.79131,10.07637,86137,True,129.94748,3
20260509-191803,1778355878,2026-05-09 19:44:38+00:00,1778355878000,1593,25.53088,41.71265,10.07622,89833,True,110.80997,3
20260509-191803,1778355890,2026-05-09 19:44:50+00:00,1778355890000,1605,25.54102,41.71338,10.0765,91602,True,100.86962,3
20260509-191803,1778355903,2026-05-09 19:45:03+00:00,1778355903000,1617,25.5182,41.95543,10.0764,87214,True,107.62956,3
20260509-191803,1778355916,2026-05-09 19:45:16+00:00,1778355916000,1630,25.58831,41.76771,10.07645,88504,True,107.43984,3
