session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-023515,1778121320,2026-05-07 02:35:20+00:00,1778121320000,3,26.52867,43.50105,10.07889,96541,True,50.84978,0
20260507-023515,1778121332,2026-05-07 02:35:32+00:00,1778121332000,15,27.16127,39.21853,10.07895,4689414,True,0.0,0
20260507-023515,1778121344,2026-05-07 02:35:44+00:00,1778121344000,27,26.85699,40.63617,10.07902,78323,True,0.0,0
20260507-023515,1778121356,2026-05-07 02:35:56+00:00,1778121356000,39,26.7226,42.20429,10.07909,80662,True,51.73882,0
20260507-023515,1778121368,2026-05-07 02:36:08+00:00,1778121368000,51,26.69979,42.32693,10.07863,83726,True,53.13115,0
20260507-023515,1778121380,2026-05-07 02:36:20+00:00,1778121380000,63,26.68964,42.21482,10.07869,85784,True,54.44991,0
20260507-023515,1778121392,2026-05-07 02:36:32+00:00,1778121392000,75,26.67443,42.14743,10.07856,87946,True,55.78822,0
20260507-023515,1778121403,2026-05-07 02:36:43+00:00,1778121403000,85,26.59583,42.56919,10.0786,78177,True,57.90153,0
20260507-023515,1778121416,2026-05-07 02:36:56+00:00,1778121416000,98,26.69605,42.22631,10.07844,81446,True,60.49512,0
20260507-023515,1778121429,2026-05-07 02:37:09+00:00,1778121429000,111,26.61776,42.70744,10.07855,67416,True,65.38779,0
20260507-023515,1778121443,2026-05-07 02:37:23+00:00,1778121443000,125,26.60057,42.70243,10.07863,59895,True,72.57735,0
20260507-023515,1778121453,2026-05-07 02:37:33+00:00,1778121453000,135,26.58655,42.51271,10.07857,55490,True,80.08857,0
20260507-023515,1778121466,2026-05-07 02:37:46+00:00,1778121466000,148,26.58986,42.49755,10.07838,55124,True,89.36484,0
20260507-023515,1778121479,2026-05-07 02:37:59+00:00,1778121479000,161,26.58822,42.32861,10.07899,61613,True,100.41935,0
20260507-023515,1778121491,2026-05-07 02:38:11+00:00,1778121491000,173,26.63639,42.05096,10.07899,76956,True,95.00037,0
20260507-023515,1778121501,2026-05-07 02:38:21+00:00,1778121501000,183,26.6886,41.92659,10.07908,79287,True,97.29745,0
20260507-023515,1778121531,2026-05-07 02:38:51+00:00,1778121531000,213,26.61351,42.53727,10.07886,68575,True,116.25623,0
20260507-023515,1778121543,2026-05-07 02:39:03+00:00,1778121543000,225,26.60343,42.09153,10.07837,67525,True,138.45525,0
20260507-023515,1778121555,2026-05-07 02:39:15+00:00,1778121555000,237,26.63386,41.87632,10.0788,79740,True,127.30542,0
20260507-023515,1778121568,2026-05-07 02:39:28+00:00,1778121568000,250,26.55525,42.51479,10.07848,72056,True,133.31079,0
20260507-023515,1778121580,2026-05-07 02:39:40+00:00,1778121580000,262,26.64147,42.00235,10.07915,83227,True,130.87921,0
20260507-023515,1778121592,2026-05-07 02:39:52+00:00,1778121592000,274,26.65161,41.98632,10.07922,87396,True,125.2581,0
20260507-023515,1778121604,2026-05-07 02:40:04+00:00,1778121604000,286,26.62372,42.12898,10.07905,84401,True,133.50858,0
20260507-023515,1778121616,2026-05-07 02:40:16+00:00,1778121616000,298,26.64907,41.8352,10.07885,89449,True,132.3708,0
20260507-023515,1778121628,2026-05-07 02:40:28+00:00,1778121628000,310,26.66429,41.84801,10.07916,92004,True,125.90254,0
20260507-023515,1778121640,2026-05-07 02:40:40+00:00,1778121640000,322,26.68204,42.10245,10.07942,93965,True,120.44097,0
20260507-023515,1778121652,2026-05-07 02:40:52+00:00,1778121652000,334,26.68204,42.12203,10.07913,94283,True,117.55583,0
20260507-023515,1778121664,2026-05-07 02:41:04+00:00,1778121664000,346,26.68204,42.15714,10.07933,95356,True,114.68491,0
20260507-023515,1778121677,2026-05-07 02:41:17+00:00,1778121677000,359,26.65668,42.48119,10.0792,89929,True,122.5087,0
20260507-023515,1778121689,2026-05-07 02:41:29+00:00,1778121689000,371,26.67697,42.47235,10.07938,94071,True,119.60303,0
20260507-023515,1778121721,2026-05-07 02:42:01+00:00,1778121721000,404,26.74317,42.35007,10.07933,95032,True,118.00822,0
20260507-023515,1778121733,2026-05-07 02:42:13+00:00,1778121733000,416,26.62879,42.56498,10.07942,76464,True,169.08038,0
20260507-023515,1778121746,2026-05-07 02:42:26+00:00,1778121746000,429,26.69383,42.32166,10.07956,79589,True,165.29361,0
20260507-023515,1778121758,2026-05-07 02:42:38+00:00,1778121758000,440,26.54765,42.92387,10.0793,66665,True,181.9373,0
20260507-023515,1778121770,2026-05-07 02:42:50+00:00,1778121770000,452,26.63639,42.12632,10.07942,82897,True,162.63928,0
20260507-023515,1778121782,2026-05-07 02:43:02+00:00,1778121782000,464,26.64654,42.03304,10.07946,89545,True,139.32239,0
20260507-023515,1778121794,2026-05-07 02:43:14+00:00,1778121794000,476,26.66429,42.07247,10.07944,93233,True,125.27435,0
20260507-023515,1778121806,2026-05-07 02:43:26+00:00,1778121806000,488,26.66682,42.1087,10.0794,95140,True,117.59741,0
20260507-023515,1778121818,2026-05-07 02:43:38+00:00,1778121818000,500,26.67697,42.11713,10.07946,94954,True,114.95123,0
20260507-023515,1778121830,2026-05-07 02:43:50+00:00,1778121830000,512,26.68204,42.09077,10.07947,95224,True,113.8346,0
20260507-023515,1778121864,2026-05-07 02:44:24+00:00,1778121864000,546,26.62184,42.74483,10.07916,79287,True,127.95211,0
20260507-023515,1778121877,2026-05-07 02:44:37+00:00,1778121877000,559,26.53751,42.99053,10.07916,62673,True,172.32895,0
20260507-023515,1778121911,2026-05-07 02:45:11+00:00,1778121911000,593,26.65711,42.49472,10.07955,69313,True,177.84131,0
20260507-023515,1778121931,2026-05-07 02:45:31+00:00,1778121931000,613,26.55806,43.06079,10.07914,52074,True,202.94908,0
20260507-023515,1778121943,2026-05-07 02:45:43+00:00,1778121943000,625,26.59075,42.39828,10.07923,67470,True,216.77107,0
20260507-023515,1778121953,2026-05-07 02:45:53+00:00,1778121953000,635,26.54511,42.58261,10.07921,69775,True,200.41159,0
20260507-023515,1778121963,2026-05-07 02:46:03+00:00,1778121963000,645,26.6429,42.27635,10.07931,74359,True,191.94199,0
20260507-023515,1778121975,2026-05-07 02:46:15+00:00,1778121975000,657,26.61611,42.31297,10.07937,80045,True,173.29742,0
20260507-023515,1778121987,2026-05-07 02:46:27+00:00,1778121987000,669,26.62879,42.1941,10.07938,87670,True,146.49878,0
20260507-023515,1778121999,2026-05-07 02:46:39+00:00,1778121999000,681,26.63893,42.16544,10.07944,91903,True,129.39954,0
20260507-023515,1778122011,2026-05-07 02:46:51+00:00,1778122011000,693,26.64907,42.15071,10.07957,94071,True,120.71914,0
20260507-023515,1778122023,2026-05-07 02:47:03+00:00,1778122023000,705,26.65922,42.13417,10.07968,94206,True,116.72552,0
20260507-023515,1778122036,2026-05-07 02:47:16+00:00,1778122036000,718,26.71665,41.99329,10.07981,95008,True,116.04234,0
20260507-023515,1778122097,2026-05-07 02:48:17+00:00,1778122097000,779,26.61807,42.80084,10.07951,79137,True,129.18085,0
20260507-023515,1778122108,2026-05-07 02:48:28+00:00,1778122108000,790,26.50708,43.23073,10.07965,50352,True,203.99229,0
20260507-023515,1778122120,2026-05-07 02:48:40+00:00,1778122120000,802,26.60597,42.46522,10.07986,72935,True,197.81042,0
20260507-023515,1778122133,2026-05-07 02:48:53+00:00,1778122133000,815,26.53751,42.93087,10.07986,69141,True,189.2524,0
20260507-023515,1778122145,2026-05-07 02:49:05+00:00,1778122145000,827,26.61357,42.35128,10.07967,82897,True,163.01666,0
20260507-023515,1778122157,2026-05-07 02:49:17+00:00,1778122157000,839,26.62879,42.28817,10.07989,89259,True,139.67581,0
20260507-023515,1778122167,2026-05-07 02:49:27+00:00,1778122167000,849,26.5654,42.74696,10.07973,82979,True,139.20001,0
20260507-023515,1778122179,2026-05-07 02:49:39+00:00,1778122179000,861,26.6647,42.43972,10.07969,85784,True,139.09238,0
20260507-023515,1778122192,2026-05-07 02:49:52+00:00,1778122192000,874,26.59494,42.9362,10.07974,74624,True,149.39734,0
20260507-023515,1778122229,2026-05-07 02:50:29+00:00,1778122229000,911,26.58895,43.02641,10.07973,67308,True,164.18198,0
20260507-023515,1778122241,2026-05-07 02:50:41+00:00,1778122241000,923,26.59583,42.67061,10.07989,68857,True,202.87567,0
20260507-023515,1778122253,2026-05-07 02:50:53+00:00,1778122253000,935,26.61611,42.46543,10.07969,81924,True,168.6264,0
20260507-023515,1778122265,2026-05-07 02:51:05+00:00,1778122265000,947,26.63386,42.3992,10.07973,88691,True,142.55676,0
20260507-023515,1778122278,2026-05-07 02:51:18+00:00,1778122278000,960,26.68876,42.2653,10.07953,90123,True,137.70126,0
20260507-023515,1778122290,2026-05-07 02:51:30+00:00,1778122290000,972,26.61611,42.60128,10.07956,85522,True,146.71484,0
20260507-023515,1778122303,2026-05-07 02:51:43+00:00,1778122303000,985,26.68622,42.36475,10.07958,87487,True,142.76254,0
20260507-023515,1778122316,2026-05-07 02:51:56+00:00,1778122316000,999,26.5848,43.08427,10.0794,74096,True,152.41144,0
20260507-023515,1778122329,2026-05-07 02:52:09+00:00,1778122329000,1011,26.52229,43.2941,10.07937,65723,True,177.49287,0
20260507-023515,1778122341,2026-05-07 02:52:21+00:00,1778122341000,1024,26.59329,42.89734,10.0796,75772,True,176.93759,0
20260507-023515,1778122353,2026-05-07 02:52:33+00:00,1778122353000,1036,26.62625,42.57853,10.07945,87123,True,149.35655,0
20260507-023515,1778122365,2026-05-07 02:52:45+00:00,1778122365000,1048,26.64654,42.46568,10.07953,92308,True,129.52246,0
20260507-023515,1778122378,2026-05-07 02:52:58+00:00,1778122378000,1060,26.62118,42.68168,10.07919,88880,True,130.00458,0
20260507-023515,1778122390,2026-05-07 02:53:10+00:00,1778122390000,1072,26.63893,42.46062,10.07902,95032,True,120.48465,0
20260507-023515,1778122401,2026-05-07 02:53:21+00:00,1778122401000,1084,26.69703,42.31182,10.07907,95248,True,118.33482,0
20260507-023515,1778122413,2026-05-07 02:53:33+00:00,1778122413000,1095,26.60884,43.01869,10.07904,81209,True,128.72662,0
20260507-023515,1778122517,2026-05-07 02:55:17+00:00,1778122517000,1199,26.58568,42.89932,10.07934,59554,True,233.38974,0
20260507-023515,1778122531,2026-05-07 02:55:31+00:00,1778122531000,1213,26.65115,42.65004,10.0792,64458,True,225.18776,0
20260507-023515,1778122543,2026-05-07 02:55:43+00:00,1778122543000,1225,26.60597,42.78008,10.07949,72618,True,201.43454,0
