session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260509-021905,1778293151,2026-05-09 02:19:11+00:00,1778293151000,3,25.95056,43.55079,10.08938,80352,True,83.27132,0
20260509-021905,1778293163,2026-05-09 02:19:23+00:00,1778293163000,15,26.59583,39.20229,10.08967,2229617,True,0.0,0
20260509-021905,1778293175,2026-05-09 02:19:35+00:00,1778293175000,27,26.29409,40.3163,10.08976,59301,True,28.26954,0
20260509-021905,1778293187,2026-05-09 02:19:47+00:00,1778293187000,39,26.15463,41.7061,10.08956,65009,True,83.93336,0
20260509-021905,1778293199,2026-05-09 02:19:59+00:00,1778293199000,51,26.13942,41.9223,10.08975,68800,True,84.77987,0
20260509-021905,1778293211,2026-05-09 02:20:11+00:00,1778293211000,63,26.12674,42.01079,10.08969,70897,True,85.52016,0
20260509-021905,1778293223,2026-05-09 02:20:23+00:00,1778293223000,75,26.11153,41.95634,10.08953,73318,True,86.18425,0
20260509-021905,1778293235,2026-05-09 02:20:35+00:00,1778293235000,87,26.1166,41.83714,10.08972,74891,True,86.82674,0
20260509-021905,1778293247,2026-05-09 02:20:47+00:00,1778293247000,99,26.02532,42.41212,10.08968,63004,True,88.92941,0
20260509-021905,1778293258,2026-05-09 02:20:58+00:00,1778293258000,110,26.13071,42.01981,10.08977,66559,True,90.69658,0
20260509-021905,1778293359,2026-05-09 02:22:39+00:00,1778293359000,210,26.01771,42.30717,10.08965,44735,True,158.40875,0
20260509-021905,1778293380,2026-05-09 02:23:00+00:00,1778293380000,232,26.08951,42.06797,10.08962,48882,True,169.70819,0
20260509-021905,1778293393,2026-05-09 02:23:13+00:00,1778293393000,245,25.97879,42.89108,10.08945,39844,True,184.14323,0
20260509-021905,1778293405,2026-05-09 02:23:25+00:00,1778293405000,257,26.03039,42.33897,10.08987,53198,True,180.83807,0
20260509-021905,1778293417,2026-05-09 02:23:37+00:00,1778293417000,269,26.0456,42.20736,10.08964,63481,True,158.04715,0
20260509-021905,1778293429,2026-05-09 02:23:49+00:00,1778293429000,281,26.05321,42.17159,10.08943,69084,True,143.54764,0
20260509-021905,1778293441,2026-05-09 02:24:01+00:00,1778293441000,293,26.06842,42.13913,10.08974,72180,True,136.26787,0
20260509-021905,1778293453,2026-05-09 02:24:13+00:00,1778293453000,305,26.07349,42.16464,10.08974,74293,True,131.79185,0
20260509-021905,1778293465,2026-05-09 02:24:25+00:00,1778293465000,317,26.07603,42.1561,10.08962,75499,True,126.68364,0
20260509-021905,1778293477,2026-05-09 02:24:37+00:00,1778293477000,329,26.0811,42.12374,10.08963,76956,True,122.58762,0
20260509-021905,1778293488,2026-05-09 02:24:48+00:00,1778293488000,340,26.13364,42.00636,10.08963,77454,True,121.54465,0
20260509-021905,1778293500,2026-05-09 02:25:00+00:00,1778293500000,352,26.07096,42.29918,10.0897,72493,True,135.7964,0
20260509-021905,1778293512,2026-05-09 02:25:12+00:00,1778293512000,364,26.0811,42.15965,10.08962,76604,True,126.65088,0
20260509-021905,1778293523,2026-05-09 02:25:23+00:00,1778293523000,375,26.0025,42.6563,10.08961,68184,True,131.05981,0
20260509-021905,1778293536,2026-05-09 02:25:36+00:00,1778293536000,388,26.11064,42.30574,10.08982,71199,True,132.60327,0
20260509-021905,1778293550,2026-05-09 02:25:50+00:00,1778293550000,402,26.02782,42.8176,10.08977,59133,True,145.22516,0
20260509-021905,1778293562,2026-05-09 02:26:02+00:00,1778293562000,414,26.0456,42.43985,10.08983,65930,True,161.04521,0
20260509-021905,1778293575,2026-05-09 02:26:15+00:00,1778293575000,427,26.1081,42.22049,10.08978,68857,True,155.32701,0
20260509-021905,1778293591,2026-05-09 02:26:31+00:00,1778293591000,443,26.0164,42.90116,10.08969,57509,True,162.59373,0
20260509-021905,1778293603,2026-05-09 02:26:43+00:00,1778293603000,454,25.99486,43.09577,10.08966,49665,True,176.72565,0
20260509-021905,1778293615,2026-05-09 02:26:55+00:00,1778293615000,466,26.03799,42.51274,10.08985,62767,True,176.91498,0
20260509-021905,1778293626,2026-05-09 02:27:06+00:00,1778293626000,477,25.96953,42.84071,10.08966,60544,True,168.78363,0
20260509-021905,1778293639,2026-05-09 02:27:19+00:00,1778293639000,490,26.07768,42.48868,10.08985,64458,True,164.73706,0
20260509-021905,1778293650,2026-05-09 02:27:30+00:00,1778293650000,502,25.95178,43.09489,10.08976,54302,True,176.97787,0
20260509-021905,1778293662,2026-05-09 02:27:42+00:00,1778293662000,514,26.0456,42.47882,10.08997,68857,True,157.23505,0
20260509-021905,1778293674,2026-05-09 02:27:54+00:00,1778293674000,526,26.06082,42.3814,10.08987,74891,True,136.03851,0
20260509-021905,1778293686,2026-05-09 02:28:06+00:00,1778293686000,538,26.06842,42.40168,10.08992,77598,True,124.02377,0
20260509-021905,1778293698,2026-05-09 02:28:18+00:00,1778293698000,550,26.07603,42.3986,10.08987,78839,True,117.86906,0
20260509-021905,1778293710,2026-05-09 02:28:30+00:00,1778293710000,562,26.0811,42.364,10.08993,80045,True,113.95401,0
