session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-151237,1778166789,2026-05-07 15:13:09+00:00,1778166789000,3,26.12312,43.09606,10.08251,97553,True,104.01262,0
20260507-151237,1778166801,2026-05-07 15:13:21+00:00,1778166801000,15,26.76317,38.90286,10.08294,4886053,True,0.0,0
20260507-151237,1778166813,2026-05-07 15:13:33+00:00,1778166813000,27,26.45383,40.09666,10.0826,71441,True,0.0,0
20260507-151237,1778166825,2026-05-07 15:13:45+00:00,1778166825000,39,26.29663,41.78958,10.08275,65415,True,104.23648,0
20260507-151237,1778166838,2026-05-07 15:13:58+00:00,1778166838000,52,26.34645,41.62795,10.08262,67798,True,105.0253,0
20260507-151237,1778166856,2026-05-07 15:14:16+00:00,1778166856000,70,26.23801,42.48191,10.08245,54550,True,107.53011,0
20260507-151237,1778166869,2026-05-07 15:14:29+00:00,1778166869000,83,26.1521,42.70851,10.08267,45217,True,113.23003,0
20260507-151237,1778166882,2026-05-07 15:14:42+00:00,1778166882000,96,26.26024,42.19765,10.08274,50687,True,117.28,0
20260507-151237,1778166903,2026-05-07 15:15:03+00:00,1778166903000,117,26.19596,42.47846,10.08241,46214,True,125.9583,0
20260507-151237,1778166916,2026-05-07 15:15:16+00:00,1778166916000,130,26.16135,42.68212,10.08237,40035,True,134.77542,0
20260507-151237,1778166929,2026-05-07 15:15:29+00:00,1778166929000,143,26.16648,42.59429,10.08259,39432,True,144.62755,0
20260507-151237,1778166963,2026-05-07 15:16:03+00:00,1778166963000,177,26.26949,41.81524,10.08263,57430,True,156.54411,0
20260507-151237,1778166996,2026-05-07 15:16:36+00:00,1778166996000,210,26.16003,42.62318,10.0823,45611,True,182.39844,0
20260507-151237,1778167008,2026-05-07 15:16:48+00:00,1778167008000,222,26.18506,42.15412,10.08257,51120,True,198.09744,0
20260507-151237,1778167021,2026-05-07 15:17:01+00:00,1778167021000,235,26.24503,41.94002,10.08256,54657,True,202.4832,0
20260507-151237,1778167060,2026-05-07 15:17:40+00:00,1778167060000,274,26.16563,42.51292,10.08235,48542,True,238.70401,0
20260507-151237,1778167072,2026-05-07 15:17:52+00:00,1778167072000,286,26.17999,42.11276,10.08247,50996,True,260.37668,0
20260507-151237,1778167084,2026-05-07 15:18:04+00:00,1778167084000,298,26.21041,41.86916,10.08259,62301,True,229.32306,0
20260507-151237,1778167096,2026-05-07 15:18:16+00:00,1778167096000,310,26.19013,42.03444,10.08228,63433,True,216.26488,0
20260507-151237,1778167108,2026-05-07 15:18:28+00:00,1778167108000,322,26.22056,41.7992,10.08233,70718,True,192.14658,0
20260507-151237,1778167120,2026-05-07 15:18:40+00:00,1778167120000,334,26.23323,41.73823,10.08243,74425,True,175.63142,0
20260507-151237,1778167133,2026-05-07 15:18:53+00:00,1778167133000,346,26.21295,41.94975,10.08233,72243,True,175.08298,0
