session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-032724,1778124447,2026-05-07 03:27:27+00:00,1778124447000,3,26.58957,44.45244,10.08239,90906,True,191.74763,0
20260507-032724,1778124459,2026-05-07 03:27:39+00:00,1778124459000,15,27.22212,40.22781,10.08248,4174455,True,0.0,0
20260507-032724,1778124471,2026-05-07 03:27:51+00:00,1778124471000,27,26.91785,41.59158,10.08262,75635,True,0.0,0
20260507-032724,1778124483,2026-05-07 03:28:03+00:00,1778124483000,39,26.69218,43.88316,10.08237,65415,True,85.70022,0
20260507-032724,1778124495,2026-05-07 03:28:15+00:00,1778124495000,51,26.7505,43.50792,10.08254,76885,True,151.86293,0
20260507-032724,1778124507,2026-05-07 03:28:27+00:00,1778124507000,63,26.74542,43.43217,10.08228,81844,True,151.14142,0
20260507-032724,1778124519,2026-05-07 03:28:39+00:00,1778124519000,75,26.74796,43.4064,10.08245,85260,True,142.8739,0
20260507-032724,1778124531,2026-05-07 03:28:51+00:00,1778124531000,87,26.74542,43.40754,10.08244,87578,True,135.84521,0
20260507-032724,1778124543,2026-05-07 03:29:03+00:00,1778124543000,99,26.74035,43.42974,10.08238,88974,True,130.77611,0
20260507-032724,1778124555,2026-05-07 03:29:15+00:00,1778124555000,111,26.74289,43.40094,10.08254,90611,True,126.28839,0
20260507-032724,1778124567,2026-05-07 03:29:27+00:00,1778124567000,123,26.74542,43.39778,10.0824,90807,True,123.69096,0
20260507-032724,1778124579,2026-05-07 03:29:39+00:00,1778124579000,135,26.75303,43.39579,10.08265,92512,True,120.52966,0
20260507-032724,1778124591,2026-05-07 03:29:51+00:00,1778124591000,147,26.74289,43.39085,10.0825,93130,True,118.23757,0
20260507-032724,1778124602,2026-05-07 03:30:02+00:00,1778124602000,158,26.80071,43.23917,10.08241,93650,True,117.4745,0
20260507-032724,1778124615,2026-05-07 03:30:15+00:00,1778124615000,171,26.69129,43.95161,10.08223,77311,True,131.13608,0
20260507-032724,1778124638,2026-05-07 03:30:38+00:00,1778124638000,193,26.67795,44.12338,10.08229,67253,True,150.85753,0
20260507-032724,1778124650,2026-05-07 03:30:50+00:00,1778124650000,205,26.68711,43.73081,10.08238,71809,True,187.9971,0
20260507-032724,1778124662,2026-05-07 03:31:02+00:00,1778124662000,217,26.70739,43.48954,10.08244,82734,True,159.9987,0
20260507-032724,1778124674,2026-05-07 03:31:14+00:00,1778124674000,229,26.71754,43.44732,10.08248,87578,True,139.8969,0
20260507-032724,1778124686,2026-05-07 03:31:26+00:00,1778124686000,241,26.72514,43.43633,10.08238,90807,True,128.42781,0
20260507-032724,1778124698,2026-05-07 03:31:38+00:00,1778124698000,253,26.72514,43.45638,10.08234,92512,True,122.25108,0
20260507-032724,1778124710,2026-05-07 03:31:50+00:00,1778124710000,265,26.73021,43.41154,10.08258,93860,True,117.25543,0
20260507-032724,1778124722,2026-05-07 03:32:02+00:00,1778124722000,277,26.73275,43.3517,10.08232,94389,True,115.45663,0
20260507-032724,1778124735,2026-05-07 03:32:15+00:00,1778124735000,290,26.79272,43.17996,10.0826,94389,True,114.94818,0
20260507-032724,1778124752,2026-05-07 03:32:32+00:00,1778124752000,308,26.68394,43.95214,10.08242,76464,True,130.18217,0
20260507-032724,1778124764,2026-05-07 03:32:44+00:00,1778124764000,320,26.69471,43.59727,10.08247,78544,True,163.62793,0
20260507-032724,1778124776,2026-05-07 03:32:56+00:00,1778124776000,332,26.71754,43.40559,10.08248,87396,True,143.34995,0
20260507-032724,1778124788,2026-05-07 03:33:08+00:00,1778124788000,344,26.72768,43.36602,10.08247,90807,True,128.84895,0
20260507-032724,1778124800,2026-05-07 03:33:20+00:00,1778124800000,356,26.73021,43.39077,10.08246,93130,True,120.52496,0
20260507-032724,1778124812,2026-05-07 03:33:32+00:00,1778124812000,367,26.64654,43.94585,10.08248,83062,True,126.96494,0
20260507-032724,1778124825,2026-05-07 03:33:45+00:00,1778124825000,380,26.75721,43.55004,10.0825,85434,True,130.2402,0
20260507-032724,1778124839,2026-05-07 03:33:59+00:00,1778124839000,394,26.67205,44.04169,10.08211,72305,True,144.84601,0
20260507-032724,1778124851,2026-05-07 03:34:11+00:00,1778124851000,406,26.69725,43.54334,10.08242,79212,True,165.07855,0
20260507-032724,1778124863,2026-05-07 03:34:23+00:00,1778124863000,418,26.71754,43.32033,10.08245,88131,True,142.11578,0
20260507-032724,1778124875,2026-05-07 03:34:35+00:00,1778124875000,430,26.7226,43.35802,10.08223,92004,True,127.13824,0
20260507-032724,1778124887,2026-05-07 03:34:47+00:00,1778124887000,442,26.72768,43.36988,10.08217,93441,True,119.0179,0
20260507-032724,1778124899,2026-05-07 03:34:59+00:00,1778124899000,454,26.73275,43.39511,10.08243,95574,True,113.49104,0
20260507-032724,1778124911,2026-05-07 03:35:11+00:00,1778124911000,466,26.72768,43.40627,10.08238,94739,True,113.08559,0
20260507-032724,1778124923,2026-05-07 03:35:23+00:00,1778124923000,478,26.74289,43.33861,10.08254,94472,True,112.91411,0
20260507-032724,1778124935,2026-05-07 03:35:35+00:00,1778124935000,490,26.74035,43.35281,10.08255,95659,True,111.17577,3
20260507-032724,1778124947,2026-05-07 03:35:47+00:00,1778124947000,502,26.7505,43.35498,10.08259,95933,True,95.80489,3
20260507-032724,1778124959,2026-05-07 03:35:59+00:00,1778124959000,514,26.7505,43.29496,10.08252,96709,True,94.69176,3
20260507-032724,1778124971,2026-05-07 03:36:11+00:00,1778124971000,526,26.74542,43.29673,10.08247,96989,True,93.42899,3
20260507-032724,1778124983,2026-05-07 03:36:23+00:00,1778124983000,538,26.75303,43.28363,10.08226,97101,True,92.25427,3
20260507-032724,1778124995,2026-05-07 03:36:35+00:00,1778124995000,550,26.74796,43.28278,10.08213,97781,True,91.33607,3
20260507-032724,1778125092,2026-05-07 03:38:12+00:00,1778125092000,648,26.6795,43.60203,10.08268,65059,True,184.33354,3
20260507-032724,1778125104,2026-05-07 03:38:24+00:00,1778125104000,660,26.70232,43.31375,10.08266,79438,True,158.10289,3
20260507-032724,1778125116,2026-05-07 03:38:36+00:00,1778125116000,672,26.71246,43.23773,10.08272,87032,True,131.4043,3
20260507-032724,1778125128,2026-05-07 03:38:48+00:00,1778125128000,684,26.7226,43.25811,10.0826,91702,True,114.74417,3
20260507-032724,1778125140,2026-05-07 03:39:00+00:00,1778125140000,696,26.72514,43.23964,10.08262,93337,True,105.9479,3
20260507-032724,1778125152,2026-05-07 03:39:12+00:00,1778125152000,708,26.73021,43.17023,10.08265,95465,True,99.79792,3
20260507-032724,1778125164,2026-05-07 03:39:24+00:00,1778125164000,720,26.73275,43.12738,10.08245,95387,True,98.90276,3
20260507-032724,1778125176,2026-05-07 03:39:36+00:00,1778125176000,732,26.7505,43.10632,10.08282,96264,True,96.28877,3
20260507-032724,1778125188,2026-05-07 03:39:48+00:00,1778125188000,744,26.74289,43.13461,10.08263,96430,True,94.93893,3
20260507-032724,1778125201,2026-05-07 03:40:01+00:00,1778125201000,757,26.65668,43.83424,10.08263,84147,True,104.65173,3
20260507-032724,1778125212,2026-05-07 03:40:12+00:00,1778125212000,767,26.75656,43.50192,10.08254,88131,True,108.24115,3
20260507-032724,1778125222,2026-05-07 03:40:22+00:00,1778125222000,778,26.68377,43.87017,10.08244,78250,True,119.51912,3
20260507-032724,1778125234,2026-05-07 03:40:34+00:00,1778125234000,790,26.70485,43.34525,10.08263,85174,True,132.24637,3
20260507-032724,1778125246,2026-05-07 03:40:46+00:00,1778125246000,802,26.73021,43.10387,10.08286,93546,True,112.03497,3
20260507-032724,1778125258,2026-05-07 03:40:58+00:00,1778125258000,814,26.73782,43.06687,10.08276,95008,True,101.84324,3
20260507-032724,1778125269,2026-05-07 03:41:09+00:00,1778125269000,824,26.66429,43.54889,10.08261,87854,True,105.91484,3
20260507-032724,1778125281,2026-05-07 03:41:21+00:00,1778125281000,836,26.63893,43.75757,10.08274,81367,True,115.81147,3
20260507-032724,1778125294,2026-05-07 03:41:34+00:00,1778125294000,849,26.75215,43.30214,10.08291,85347,True,118.33069,3
20260507-032724,1778125336,2026-05-07 03:42:16+00:00,1778125336000,891,26.67806,43.78847,10.08252,73705,True,130.92966,3
20260507-032724,1778125348,2026-05-07 03:42:28+00:00,1778125348000,904,26.65668,43.64495,10.08301,62486,True,188.47536,3
20260507-032724,1778125360,2026-05-07 03:42:40+00:00,1778125360000,916,26.69979,43.21482,10.08323,79664,True,159.90527,3
20260507-032724,1778125372,2026-05-07 03:42:52+00:00,1778125372000,928,26.71246,43.14566,10.08326,88131,True,129.69864,3
