session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-212325,1778275411,2026-05-08 21:23:31+00:00,1778275411000,3,25.73258,43.85168,10.09224,88598,True,100.30888,0
20260508-212325,1778275422,2026-05-08 21:23:42+00:00,1778275422000,15,26.36508,39.66373,10.09211,4281150,True,0.0,0
20260508-212325,1778275434,2026-05-08 21:23:54+00:00,1778275434000,27,26.05067,40.92743,10.09155,68184,True,0.0,0
20260508-212325,1778275447,2026-05-08 21:24:07+00:00,1778275447000,40,26.0295,41.47854,10.09172,68407,True,29.85329,0
20260508-212325,1778275459,2026-05-08 21:24:19+00:00,1778275459000,52,25.86558,42.8725,10.09147,62815,True,103.11615,0
20260508-212325,1778275471,2026-05-08 21:24:31+00:00,1778275471000,64,25.87065,42.61264,10.09171,69659,True,104.98914,0
20260508-212325,1778275483,2026-05-08 21:24:43+00:00,1778275483000,76,25.87572,42.56514,10.09163,73062,True,106.26927,0
20260508-212325,1778275495,2026-05-08 21:24:55+00:00,1778275495000,88,25.87572,42.56831,10.0916,75363,True,107.45027,0
20260508-212325,1778275508,2026-05-08 21:25:08+00:00,1778275508000,100,25.78444,43.21964,10.09186,65110,True,110.80183,0
20260508-212325,1778275520,2026-05-08 21:25:20+00:00,1778275520000,112,25.76669,43.37511,10.0917,60632,True,116.22716,0
20260508-212325,1778275533,2026-05-08 21:25:33+00:00,1778275533000,125,25.88497,42.95872,10.09186,64508,True,120.87439,0
20260508-212325,1778275543,2026-05-08 21:25:43+00:00,1778275543000,135,25.80045,43.45659,10.09188,55306,True,127.82916,0
20260508-212325,1778275555,2026-05-08 21:25:55+00:00,1778275555000,147,25.83261,42.98823,10.09195,64958,True,134.55753,0
20260508-212325,1778275567,2026-05-08 21:26:07+00:00,1778275567000,159,25.84529,42.81473,10.09176,72808,True,130.62363,0
20260508-212325,1778275577,2026-05-08 21:26:17+00:00,1778275577000,170,25.7819,43.22859,10.09185,66878,True,134.09961,0
20260508-212325,1778275589,2026-05-08 21:26:29+00:00,1778275589000,182,25.84529,42.82892,10.09195,75160,True,134.22278,0
20260508-212325,1778275602,2026-05-08 21:26:42+00:00,1778275602000,194,25.76669,43.38046,10.09175,65930,True,141.59325,0
20260508-212325,1778275614,2026-05-08 21:26:54+00:00,1778275614000,206,25.84529,42.85638,10.09183,75093,True,143.36172,0
20260508-212325,1778275626,2026-05-08 21:27:06+00:00,1778275626000,218,25.86304,42.76191,10.09185,78470,True,140.23944,0
20260508-212325,1778275638,2026-05-08 21:27:18+00:00,1778275638000,230,25.86811,42.75959,10.09179,79969,True,139.08948,0
20260508-212325,1778275650,2026-05-08 21:27:30+00:00,1778275650000,242,25.86811,42.75008,10.09183,81446,True,139.04228,0
20260508-212325,1778275662,2026-05-08 21:27:42+00:00,1778275662000,254,25.86811,42.7555,10.0917,82570,True,139.41412,0
20260508-212325,1778275674,2026-05-08 21:27:54+00:00,1778275674000,266,25.86558,42.72993,10.09163,83062,True,140.86423,0
20260508-212325,1778275686,2026-05-08 21:28:06+00:00,1778275686000,278,25.87318,42.71918,10.09178,84231,True,142.0809,0
20260508-212325,1778275696,2026-05-08 21:28:16+00:00,1778275696000,288,25.80219,43.16383,10.09181,75093,True,154.62064,0
20260508-212325,1778275708,2026-05-08 21:28:28+00:00,1778275708000,300,25.7819,43.35017,10.09157,69775,True,176.05075,0
20260508-212325,1778275721,2026-05-08 21:28:41+00:00,1778275721000,313,25.88497,42.96964,10.0917,73640,True,181.23009,0
20260508-212325,1778275734,2026-05-08 21:28:54+00:00,1778275734000,326,25.81189,43.41838,10.09164,62533,True,199.70197,0
20260508-212325,1778275747,2026-05-08 21:29:07+00:00,1778275747000,339,25.80219,43.25368,10.09157,62486,True,238.13213,0
20260508-212325,1778275760,2026-05-08 21:29:20+00:00,1778275760000,352,25.88244,42.92821,10.09149,66931,True,232.28716,0
20260508-212325,1778275856,2026-05-08 21:30:56+00:00,1778275856000,449,25.77936,43.10595,10.09144,49695,True,328.24457,0
20260508-212325,1778275867,2026-05-08 21:31:07+00:00,1778275867000,459,25.72612,43.34706,10.09136,52829,True,308.06018,0
20260508-212325,1778275879,2026-05-08 21:31:19+00:00,1778275879000,471,25.80726,42.77063,10.09144,66295,True,253.2348,0
