session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-153456,1778168101,2026-05-07 15:35:01+00:00,1778168101000,3,26.10537,42.93933,10.08213,93732,True,104.01262,0
20260507-153456,1778168113,2026-05-07 15:35:13+00:00,1778168113000,15,26.74035,38.81628,10.08253,4846293,True,0.0,0
20260507-153456,1778168125,2026-05-07 15:35:25+00:00,1778168125000,27,26.43862,40.02337,10.08236,72243,True,0.0,0
20260507-153456,1778168137,2026-05-07 15:35:37+00:00,1778168137000,39,26.29916,41.41939,10.0823,72180,True,104.33042,0
20260507-153456,1778168149,2026-05-07 15:35:49+00:00,1778168149000,51,26.28141,41.5865,10.08224,74359,True,105.4331,0
20260507-153456,1778168161,2026-05-07 15:36:01+00:00,1778168161000,63,26.2662,41.60038,10.08203,76255,True,106.34235,0
20260507-153456,1778168173,2026-05-07 15:36:13+00:00,1778168173000,75,26.26873,41.58232,10.08216,78691,True,107.11169,0
20260507-153456,1778168185,2026-05-07 15:36:25+00:00,1778168185000,87,26.26873,41.61792,10.0822,79137,True,107.93307,0
20260507-153456,1778168197,2026-05-07 15:36:37+00:00,1778168197000,99,26.24084,41.88326,10.08219,74691,True,110.02452,0
20260507-153456,1778168209,2026-05-07 15:36:49+00:00,1778168209000,111,26.25352,41.74046,10.08221,79212,True,110.88377,0
20260507-153456,1778168221,2026-05-07 15:37:01+00:00,1778168221000,123,26.30978,41.57397,10.08215,79664,True,112.17291,0
20260507-153456,1778168234,2026-05-07 15:37:14+00:00,1778168234000,136,26.21206,42.24683,10.0821,65723,True,116.66039,0
20260507-153456,1778168249,2026-05-07 15:37:29+00:00,1778168249000,151,26.18057,42.38148,10.08208,57078,True,124.51544,0
20260507-153456,1778168261,2026-05-07 15:37:41+00:00,1778168261000,163,26.20027,41.91122,10.08209,65466,True,134.3199,0
20260507-153456,1778168273,2026-05-07 15:37:53+00:00,1778168273000,175,26.22563,41.72501,10.08222,74758,True,129.64113,0
20260507-153456,1778168285,2026-05-07 15:38:05+00:00,1778168285000,187,26.2307,41.67888,10.08218,78544,True,126.08701,0
20260507-153456,1778168297,2026-05-07 15:38:17+00:00,1778168297000,199,26.23831,41.67554,10.08222,81131,True,124.26323,0
20260507-153456,1778168309,2026-05-07 15:38:29+00:00,1778168309000,211,26.24084,41.63681,10.08215,82815,True,123.68118,0
20260507-153456,1778168321,2026-05-07 15:38:41+00:00,1778168321000,223,26.24084,41.65089,10.08205,83978,True,123.66878,0
20260507-153456,1778168333,2026-05-07 15:38:53+00:00,1778168333000,235,26.24084,41.64121,10.0821,84829,True,124.08308,0
20260507-153456,1778168345,2026-05-07 15:39:05+00:00,1778168345000,247,26.24845,41.61893,10.08213,85784,True,124.05431,0
20260507-153456,1778168357,2026-05-07 15:39:17+00:00,1778168357000,259,26.25352,41.58817,10.08211,86583,True,124.58286,0
20260507-153456,1778168369,2026-05-07 15:39:29+00:00,1778168369000,271,26.25352,41.62849,10.0822,86762,True,125.39079,0
20260507-153456,1778168381,2026-05-07 15:39:41+00:00,1778168381000,283,26.25859,41.67904,10.0823,87032,True,126.36032,0
20260507-153456,1778168393,2026-05-07 15:39:53+00:00,1778168393000,295,26.25605,41.71313,10.08194,87670,True,126.8019,0
20260507-153456,1778168405,2026-05-07 15:40:05+00:00,1778168405000,307,26.25605,41.65874,10.08194,87946,True,127.10555,3
20260507-153456,1778168417,2026-05-07 15:40:17+00:00,1778168417000,319,26.26366,41.59617,10.08208,88880,True,125.07603,3
20260507-153456,1778168429,2026-05-07 15:40:29+00:00,1778168429000,331,26.25605,41.61554,10.08192,89069,True,124.29031,3
20260507-153456,1778168441,2026-05-07 15:40:41+00:00,1778168441000,343,26.25352,41.65704,10.08202,89164,True,123.42793,3
20260507-153456,1778168454,2026-05-07 15:40:54+00:00,1778168454000,356,26.23831,41.87671,10.08211,83062,True,133.27109,3
20260507-153456,1778168466,2026-05-07 15:41:06+00:00,1778168466000,368,26.25859,41.69753,10.08198,87946,True,130.29132,3
