session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260509-032840,1778297324,2026-05-09 03:28:44+00:00,1778297324000,3,25.97848,44.38976,10.09219,79969,True,99.26971,0
20260509-032840,1778297336,2026-05-09 03:28:56+00:00,1778297336000,15,26.62625,40.11544,10.09245,2564593,True,0.0,0
20260509-032840,1778297349,2026-05-09 03:29:09+00:00,1778297349000,27,26.1952,42.35907,10.09227,63966,True,4.37558,0
20260509-032840,1778297361,2026-05-09 03:29:21+00:00,1778297361000,39,26.14956,42.99598,10.09228,68018,True,99.50763,0
20260509-032840,1778297373,2026-05-09 03:29:33+00:00,1778297373000,51,26.13435,43.04658,10.09227,71320,True,100.1288,0
20260509-032840,1778297383,2026-05-09 03:29:43+00:00,1778297383000,61,26.06082,43.55617,10.09236,63966,True,100.83032,0
20260509-032840,1778297395,2026-05-09 03:29:55+00:00,1778297395000,73,26.03799,43.72998,10.09254,59809,True,102.11179,0
20260509-032840,1778297408,2026-05-09 03:30:08+00:00,1778297408000,86,26.14107,43.32545,10.09226,63723,True,103.41862,0
20260509-032840,1778297420,2026-05-09 03:30:20+00:00,1778297420000,98,26.08364,43.3123,10.09227,65364,True,105.59916,0
20260509-032840,1778297432,2026-05-09 03:30:32+00:00,1778297432000,110,26.11153,43.0839,10.09244,72430,True,104.68964,0
20260509-032840,1778297444,2026-05-09 03:30:44+00:00,1778297444000,122,26.1166,43.07632,10.09244,75910,True,103.8486,0
20260509-032840,1778297456,2026-05-09 03:30:56+00:00,1778297456000,134,26.12674,43.03345,10.09251,77598,True,103.41299,0
20260509-032840,1778297468,2026-05-09 03:31:08+00:00,1778297468000,146,26.1166,43.06976,10.0924,79513,True,103.09093,0
20260509-032840,1778297480,2026-05-09 03:31:20+00:00,1778297480000,158,26.12167,43.06681,10.09241,80122,True,102.86162,0
20260509-032840,1778297492,2026-05-09 03:31:32+00:00,1778297492000,170,26.1242,43.04907,10.09242,80974,True,102.65245,0
20260509-032840,1778297504,2026-05-09 03:31:44+00:00,1778297504000,182,26.12927,43.02682,10.09269,82004,True,102.38123,0
20260509-032840,1778297519,2026-05-09 03:31:59+00:00,1778297519000,197,26.18558,42.89712,10.09264,82085,True,102.72777,0
20260509-032840,1778297540,2026-05-09 03:32:20+00:00,1778297540000,218,26.07675,43.74901,10.0928,62956,True,111.96424,0
20260509-032840,1778297553,2026-05-09 03:32:33+00:00,1778297553000,231,26.03204,43.98096,10.09275,49872,True,128.57138,0
20260509-032840,1778297565,2026-05-09 03:32:45+00:00,1778297565000,243,26.07096,43.30579,10.09296,63723,True,144.36841,0
20260509-032840,1778297577,2026-05-09 03:32:57+00:00,1778297577000,255,26.08871,43.10921,10.09278,73965,True,129.56897,0
20260509-032840,1778297589,2026-05-09 03:33:09+00:00,1778297589000,267,26.09885,43.04658,10.0928,78104,True,119.19534,0
20260509-032840,1778297601,2026-05-09 03:33:21+00:00,1778297601000,279,26.11406,43.0196,10.09308,79892,True,113.04104,0
20260509-032840,1778297613,2026-05-09 03:33:33+00:00,1778297613000,291,26.11913,43.01133,10.09286,81605,True,109.13847,0
20260509-032840,1778297625,2026-05-09 03:33:45+00:00,1778297625000,303,26.1166,43.02414,10.09282,82652,True,106.50801,0
20260509-032840,1778297637,2026-05-09 03:33:57+00:00,1778297637000,315,26.12674,42.98795,10.09316,83310,True,104.4789,0
20260509-032840,1778297649,2026-05-09 03:34:09+00:00,1778297649000,327,26.12674,42.9795,10.09316,84062,True,103.06677,0
20260509-032840,1778297661,2026-05-09 03:34:21+00:00,1778297661000,339,26.12927,42.98309,10.09318,83978,True,102.07558,0
20260509-032840,1778297673,2026-05-09 03:34:33+00:00,1778297673000,351,26.12674,42.97852,10.09297,85260,True,100.11579,0
20260509-032840,1778297772,2026-05-09 03:36:12+00:00,1778297772000,450,26.0456,43.49131,10.09357,50996,True,203.35573,0
20260509-032840,1778297785,2026-05-09 03:36:25+00:00,1778297785000,463,26.04307,43.45936,10.09362,59681,True,186.71487,0
20260509-032840,1778297797,2026-05-09 03:36:37+00:00,1778297797000,475,26.07603,43.18064,10.09354,70539,True,153.41606,0
20260509-032840,1778297809,2026-05-09 03:36:49+00:00,1778297809000,487,26.08871,43.10003,10.09379,76534,True,131.0547,0
20260509-032840,1778297821,2026-05-09 03:37:01+00:00,1778297821000,499,26.10139,43.0785,10.09386,79063,True,119.10748,0
20260509-032840,1778297833,2026-05-09 03:37:13+00:00,1778297833000,511,26.10392,43.06585,10.09374,81446,True,111.59579,0
20260509-032840,1778297845,2026-05-09 03:37:25+00:00,1778297845000,523,26.10645,43.04908,10.09373,82246,True,107.64565,0
20260509-032840,1778297856,2026-05-09 03:37:36+00:00,1778297856000,535,26.02532,43.62329,10.09372,71994,True,114.62651,0
20260509-032840,1778297868,2026-05-09 03:37:48+00:00,1778297868000,547,26.10392,43.14351,10.09385,79892,True,115.20209,0
20260509-032840,1778297896,2026-05-09 03:38:16+00:00,1778297896000,574,26.16934,42.95116,10.09395,81367,True,113.03627,0
20260509-032840,1778297908,2026-05-09 03:38:28+00:00,1778297908000,586,26.07856,43.37495,10.09409,68351,True,146.99948,0
20260509-032840,1778297920,2026-05-09 03:38:40+00:00,1778297920000,598,26.09631,43.10681,10.09395,77454,True,128.43936,0
20260509-032840,1778297933,2026-05-09 03:38:53+00:00,1778297933000,611,26.14867,42.99126,10.09402,78914,True,124.06519,0
20260509-032840,1778297963,2026-05-09 03:39:23+00:00,1778297963000,641,26.05318,43.73657,10.09392,64508,True,133.69041,0
20260509-032840,1778297975,2026-05-09 03:39:35+00:00,1778297975000,653,26.06082,43.44968,10.09431,63529,True,167.1022,0
20260509-032840,1778297987,2026-05-09 03:39:47+00:00,1778297987000,665,26.08364,43.20923,10.09413,74228,True,140.50336,0
20260509-032840,1778297997,2026-05-09 03:39:57+00:00,1778297997000,675,26.14026,43.04212,10.09421,75772,True,134.90846,0
20260509-032840,1778298010,2026-05-09 03:40:10+00:00,1778298010000,688,26.05993,43.73534,10.09416,65878,True,139.82343,0
20260509-032840,1778298033,2026-05-09 03:40:33+00:00,1778298033000,711,26.03407,43.84252,10.09418,58391,True,150.77792,0
20260509-032840,1778298045,2026-05-09 03:40:45+00:00,1778298045000,723,26.04307,47.96845,10.09443,61074,True,173.87924,0
