session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-081338,1778141624,2026-05-07 08:13:44+00:00,1778141624000,3,26.82029,43.0967,10.08496,94101,True,69.64268,0
20260507-081338,1778141636,2026-05-07 08:13:56+00:00,1778141636000,15,27.463,39.01576,10.08541,4298316,True,0.0,0
20260507-081338,1778141647,2026-05-07 08:14:07+00:00,1778141647000,26,27.41249,39.15914,10.08544,614628,True,0.0,0
20260507-081338,1778141660,2026-05-07 08:14:20+00:00,1778141660000,38,26.99486,42.01326,10.08517,61432,True,0.0,0
20260507-081338,1778141672,2026-05-07 08:14:32+00:00,1778141672000,50,26.94827,42.34768,10.08522,58925,True,71.93292,0
20260507-081338,1778141684,2026-05-07 08:14:44+00:00,1778141684000,62,26.96095,42.13132,10.0853,65466,True,74.68165,0
20260507-081338,1778141695,2026-05-07 08:14:55+00:00,1778141695000,74,27.01938,41.96349,10.0854,66506,True,76.81845,0
20260507-081338,1778141799,2026-05-07 08:16:39+00:00,1778141799000,178,26.88742,42.5031,10.08587,42512,True,152.78206,0
20260507-081338,1778141817,2026-05-07 08:16:57+00:00,1778141817000,195,26.96292,42.23267,10.08591,46471,True,166.53076,0
20260507-081338,1778141829,2026-05-07 08:17:09+00:00,1778141829000,207,26.90263,42.41989,10.08605,51058,True,170.15869,0
