session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm
20260430-164104,-OrUH2uhKBSYVdz_qjIV,2026-04-30 16:45:46+00:00,1777567546000,280,25.03489,43.10807,1008.17999,58595
20260430-164104,-OrUH5Lligq4Bc8euW3e,2026-04-30 16:45:56+00:00,1777567556000,290,25.02982,43.03676,1008.17999,58432
20260430-164104,-OrUH7noaXfpwd0-jP0R,2026-04-30 16:46:06+00:00,1777567566000,300,25.02539,42.99502,1008.19,58391
20260430-164104,-OrUHAEFpclxi8l3Uh3e,2026-04-30 16:46:16+00:00,1777567576000,310,25.02127,42.97687,1008.19,58350
20260430-164104,-OrUHCfqq-SbCzUjkt1b,2026-04-30 16:46:26+00:00,1777567586000,320,25.01715,42.97052,1008.19,58310
20260430-164104,-OrUHF6aBbnxOWIgOskr,2026-04-30 16:46:36+00:00,1777567596000,330,25.01207,42.98172,1008.17999,58310
20260430-164104,-OrUHHZMRDimfeymkYo-,2026-04-30 16:46:46+00:00,1777567606000,340,25.00795,42.96358,1008.19,58310
20260430-164104,-OrUHK-jfDaaVe5wYszH,2026-04-30 16:46:56+00:00,1777567616000,350,25.0032,42.97482,1008.19,58473
20260430-164104,-OrUHMRC7oxZySkRlPcW,2026-04-30 16:47:06+00:00,1777567626000,360,24.99813,42.98602,1008.19,58148
20260430-164104,-OrUHP8BIoO-pl-2c5do,2026-04-30 16:47:16+00:00,1777567636000,370,24.99401,42.97377,1008.20001,58148
20260430-164104,-OrUHRK-dA81viAIr5Pq,2026-04-30 16:47:26+00:00,1777567646000,380,24.98989,42.97919,1008.20001,58027
20260430-164104,-OrUHTl0xZ2tcsYpZiVM,2026-04-30 16:47:36+00:00,1777567656000,390,24.98418,42.96088,1008.21002,57947
20260430-164104,-OrUHWCbFrfZsGHD2dV4,2026-04-30 16:47:46+00:00,1777567666000,400,24.98133,42.93699,1008.21002,57907
20260430-164104,-OrUHYdSvJvbA4tg0ktV,2026-04-30 16:47:56+00:00,1777567676000,410,24.97594,42.93638,1008.21002,57987
20260430-164104,-OrUHa4mmS43CNoQdYHl,2026-04-30 16:48:06+00:00,1777567686000,420,24.97182,42.95358,1008.21002,57987
20260430-164104,-OrUHcXgcYokniurFJiG,2026-04-30 16:48:16+00:00,1777567696000,430,24.96865,42.98266,1008.21002,57947
20260430-164104,-OrUHez2Z3g6rkZ-NaXL,2026-04-30 16:48:26+00:00,1777567706000,440,24.96421,42.99982,1008.20001,58027
20260430-164104,-OrUHhPOkssI5bbANUG1,2026-04-30 16:48:36+00:00,1777567716000,450,24.96041,43.01707,1008.20001,58067
20260430-164104,-OrUHjr5ubpyOVT3UVtf,2026-04-30 16:48:46+00:00,1777567726000,460,24.95629,43.01661,1008.19,57787
20260430-164104,-OrUHmHgwWcC0SrYUUhN,2026-04-30 16:48:56+00:00,1777567736000,470,24.95217,43.01024,1008.19,57273
20260430-164104,-OrUHojPTy1DxvkyYnXz,2026-04-30 16:49:06+00:00,1777567746000,480,24.94805,43.00977,1008.19,56923
20260430-164104,-OrUHrB52LDv25h6dqxQ,2026-04-30 16:49:16+00:00,1777567756000,490,24.94393,43.0093,1008.19,56273
20260430-164104,-OrUHtbgnHagOSQkvD0O,2026-04-30 16:49:26+00:00,1777567766000,500,24.94044,42.99713,1008.20001,56273
20260430-164104,-OrUHw37lXJMPaSAlRLj,2026-04-30 16:49:36+00:00,1777567776000,510,24.93696,42.99672,1008.20001,56047
20260430-164104,-OrUHyVlp8HJzIEa6unn,2026-04-30 16:49:46+00:00,1777567786000,520,24.93252,43.00211,1008.20001,55674
20260430-164104,-OrUI-y1685SaMJQf-Hq,2026-04-30 16:49:56+00:00,1777567796000,530,24.9284,42.98985,1008.20001,55785
20260430-164104,-OrUI2O-JqfDYH61sWkj,2026-04-30 16:50:06+00:00,1777567806000,540,24.9246,42.98943,1008.20001,55674
20260430-164104,-OrUI4pa2D-KMMdgChxJ,2026-04-30 16:50:16+00:00,1777567816000,550,24.92143,42.98318,1008.20001,55674
20260430-164104,-OrUI89LM7zYBmKnZB8n,2026-04-30 16:50:26+00:00,1777567826000,560,24.91636,42.99438,1008.19,55785
20260430-164104,-OrUI9ha9pvqk-ZDz01h,2026-04-30 16:50:36+00:00,1777567836000,570,24.91287,43.00576,1008.19,55860
20260430-164104,-OrUIC9SS9wPcVV17Kja,2026-04-30 16:50:46+00:00,1777567846000,580,24.90938,42.99947,1008.17999,55897
20260430-164104,-OrUIEa0i-O7bUNtmxiI,2026-04-30 16:50:56+00:00,1777567856000,590,24.90558,43.01672,1008.17999,55972
20260430-164104,-OrUIH1OxVWLiIkXRMIn,2026-04-30 16:51:06+00:00,1777567866000,600,24.90305,43.02821,1008.16998,56122
20260430-164104,-OrUIJTBqMqYMzBKt-rq,2026-04-30 16:51:16+00:00,1777567876000,610,24.89956,43.04549,1008.17999,56386
20260430-164104,-OrUILuj0LfnYpqlRzzC,2026-04-30 16:51:26+00:00,1777567886000,620,24.89702,43.07466,1008.17999,56807
20260430-164104,-OrUIOM3nQC8EQu45cUf,2026-04-30 16:51:36+00:00,1777567896000,630,24.89449,43.09205,1008.17999,57039
20260430-164104,-OrUIQnKkevotQD6_1YR,2026-04-30 16:51:46+00:00,1777567906000,640,24.89195,43.12122,1008.16998,57391
20260430-164104,-OrUITEg6UOg6ttUrCux,2026-04-30 16:51:56+00:00,1777567916000,650,24.8891,43.16217,1008.16998,57430
20260430-164104,-OrUIVgLwIk1PQqffpeP,2026-04-30 16:52:06+00:00,1777567926000,660,24.88752,43.18557,1008.19,57588
20260430-164104,-OrUIY6o3xgdX0VpVp-s,2026-04-30 16:52:16+00:00,1777567936000,670,24.88403,43.20287,1008.17999,57907
20260430-164104,-OrUI_ZKduaDurO1RgFL,2026-04-30 16:52:26+00:00,1777567946000,680,24.88054,43.16119,1008.16998,57827
20260430-164104,-OrUIc-_YCYVFlvJt3_e,2026-04-30 16:52:36+00:00,1777567956000,690,24.87674,43.14307,1008.17999,57907
20260430-164104,-OrUIeSfBM1lMeccVyj8,2026-04-30 16:52:46+00:00,1777567966000,700,24.87357,43.14861,1008.17999,57628
20260430-164104,-OrUIgt9ezBo6FU4qHwT,2026-04-30 16:52:56+00:00,1777567976000,710,24.87103,43.16011,1008.16998,57352
20260430-164104,-OrUIjKXwkOR0cWLXfEv,2026-04-30 16:53:06+00:00,1777567986000,720,24.86882,43.22472,1008.17999,57509
20260430-164104,-OrUIlmK364j_e9emrXB,2026-04-30 16:53:16+00:00,1777567996000,730,24.86596,43.25388,1008.17999,57509
20260430-164104,-OrUIoCdVtK8VqFry0f6,2026-04-30 16:53:26+00:00,1777568006000,740,24.86311,43.27126,1008.17999,57827
20260430-164104,-OrUIrHTz20YtPzLMb_d,2026-04-30 16:53:36+00:00,1777568016000,750,24.85994,43.26499,1008.16998,58027
20260430-164104,-OrUIxf2bft1HnI4pIYy,2026-04-30 16:53:49+00:00,1777568029000,763,24.85645,43.3177,1008.17999,55972
20260430-164104,-OrUIxpUf7X9p-KUumeD,2026-04-30 16:54:06+00:00,1777568046000,779,24.85202,43.31718,1008.16998,53334
20260430-164104,-OrUJ-Gbux6Q_0ebeVn6,2026-04-30 16:54:16+00:00,1777568056000,789,24.84821,43.23416,1008.16998,54907
20260430-164104,-OrUJ1jFeAhglK8Xk8Qw,2026-04-30 16:54:26+00:00,1777568066000,799,24.84568,43.19848,1008.16998,55897
20260430-164104,-OrUJ492plldomVs_Ax8,2026-04-30 16:54:36+00:00,1777568076000,809,24.84346,43.15107,1008.16998,56424
20260430-164104,-OrUJ6a2ItTTw4c2lzLa,2026-04-30 16:54:46+00:00,1777568086000,819,24.84092,43.13309,1008.17999,56577
20260430-164104,-OrUJ90zD2SMlKeX3Ysp,2026-04-30 16:54:56+00:00,1777568096000,829,24.83776,43.12683,1008.17999,56577
20260430-164104,-OrUJBUhox49qm0NN2U7,2026-04-30 16:55:06+00:00,1777568106000,839,24.83554,43.12069,1008.17999,56577
20260430-164104,-OrUJDuzddXxiHpFpr4O,2026-04-30 16:55:16+00:00,1777568116000,849,24.83268,43.13216,1008.17999,56807
20260430-164104,-OrUJGNsJr_cjD6fyNJH,2026-04-30 16:55:26+00:00,1777568126000,859,24.82983,43.13182,1008.16998,56845
20260430-164104,-OrUJInvFUC3Fy1jyHNe,2026-04-30 16:55:36+00:00,1777568136000,869,24.82761,43.1139,1008.16998,57117
20260430-164104,-OrUJLHP9_eplbjVcr-w,2026-04-30 16:55:46+00:00,1777568146000,879,24.82508,43.08414,1008.15997,57156
20260430-164104,-OrUJNiCLsLpdJqOY2T_,2026-04-30 16:55:56+00:00,1777568156000,889,24.82381,43.06042,1008.16998,57039
20260430-164104,-OrUJQ8PW6D1-sj_7Q3P,2026-04-30 16:56:06+00:00,1777568166000,899,24.82191,43.03664,1008.16998,56923
20260430-164104,-OrUJSZOWYKmfJunyICn,2026-04-30 16:56:16+00:00,1777568176000,909,24.81906,43.04221,1008.16998,56961
20260430-164104,-OrUJV0KoOF26GvmKKp2,2026-04-30 16:56:26+00:00,1777568186000,919,24.81715,43.02432,1008.15997,57312
20260430-164104,-OrUJXRmzK8LSP9h5IQL,2026-04-30 16:56:36+00:00,1777568196000,929,24.81525,43.00643,1008.16998,57273
20260430-164104,-OrUJ_lAkwsu2JLDmWLH,2026-04-30 16:56:46+00:00,1777568206000,939,24.81335,43.01211,1008.16998,57549
20260430-164104,-OrUJbKSyR2pe3HP-x2d,2026-04-30 16:56:56+00:00,1777568216000,949,24.81113,43.01774,1008.15997,57867
20260430-164104,-OrUJdlUcHfH5a7u_6VI,2026-04-30 16:57:06+00:00,1777568226000,959,24.80764,43.01146,1008.15997,58108
20260430-164104,-OrUJgCnYqQGw4ZpQHtX,2026-04-30 16:57:16+00:00,1777568236000,969,24.80543,43.00531,1008.15002,58350
20260430-164104,-OrUJieYY1NjuM4i3D96,2026-04-30 16:57:26+00:00,1777568246000,979,24.80384,42.98747,1008.15997,58391
20260430-164104,-OrUJl5DBFAHzX_JjsA4,2026-04-30 16:57:36+00:00,1777568256000,989,24.80289,42.98147,1008.15997,58678
20260430-164104,-OrUJnXWr-3g9qDG0rmj,2026-04-30 16:57:46+00:00,1777568266000,999,24.80099,42.98714,1008.15997,58925
20260430-164104,-OrUJpzCQVBoZmxAH0Mx,2026-04-30 16:57:56+00:00,1777568276000,1009,24.79972,42.96345,1008.15997,59050
20260430-164104,-OrUJsPx_3ky_w3xP0CD,2026-04-30 16:58:06+00:00,1777568286000,1019,24.79782,42.9809,1008.15997,59050
20260430-164104,-OrUJurVm_DKfubSJUr4,2026-04-30 16:58:16+00:00,1777568296000,1029,24.79623,42.96305,1008.15997,59050
20260430-164104,-OrUJxIrwFIADe_CpusE,2026-04-30 16:58:26+00:00,1777568306000,1039,24.79402,42.95691,1008.15997,59133
20260430-164104,-OrUJzkUFjJ_ngOmB9a2,2026-04-30 16:58:36+00:00,1777568316000,1049,24.79211,42.95669,1008.15997,59092
20260430-164104,-OrUK1B5Kwai_v0unMRr,2026-04-30 16:58:46+00:00,1777568326000,1059,24.79085,42.96244,1008.15997,59217
20260430-164104,-OrUK3c_CWfzj521TfD1,2026-04-30 16:58:56+00:00,1777568336000,1069,24.78863,42.93863,1008.15997,59259
20260430-164104,-OrUK65HARJFh2rh1fh9,2026-04-30 16:59:06+00:00,1777568346000,1079,24.78704,42.93258,1008.15997,59301
20260430-164104,-OrUK8VmsIjHXx1p-33z,2026-04-30 16:59:16+00:00,1777568356000,1089,24.78482,42.92054,1008.15997,59343
20260430-164104,-OrUKAxSiiSCi-NOFTH9,2026-04-30 16:59:26+00:00,1777568366000,1099,24.78292,42.93211,1008.15997,59259
20260430-164104,-OrUKDOD6bXX1yVHKzrX,2026-04-30 16:59:36+00:00,1777568376000,1109,24.78102,42.926,1008.15997,59175
20260430-164104,-OrUKFpaxx5vMtAla-jX,2026-04-30 16:59:46+00:00,1777568386000,1119,24.77944,42.9317,1008.15997,59301
20260430-164104,-OrUKL4niRPoXxrfyao7,2026-04-30 16:59:56+00:00,1777568396000,1129,24.77722,42.94323,1008.15997,59259
20260430-164104,-OrUKLUc2RVJaf5nhPgR,2026-04-30 17:00:09+00:00,1777568409000,1142,24.77405,42.98997,1008.15997,56884
20260430-164104,-OrUKO1WD7gAbmD8wlal,2026-04-30 17:00:19+00:00,1777568419000,1152,24.77056,42.95424,1008.15997,57747
20260430-164104,-OrUKQNQQSVxSeC0SzEf,2026-04-30 17:00:29+00:00,1777568429000,1162,24.76929,42.88347,1008.15997,58229
20260430-164104,-OrUKSnv16qJUp3YcFRz,2026-04-30 17:00:39+00:00,1777568439000,1172,24.76834,42.87748,1008.15997,58514
20260430-164104,-OrUKVEdsZEgJTa47M21,2026-04-30 17:00:49+00:00,1777568449000,1182,24.76644,42.87726,1008.15002,58760
20260430-164104,-OrUKXv55ONyCzXomP2K,2026-04-30 17:00:59+00:00,1777568459000,1192,24.76486,42.87708,1008.15002,58842
20260430-164104,-OrUK_7C7pKhp0RPcQy6,2026-04-30 17:01:09+00:00,1777568469000,1202,24.76359,42.86517,1008.15002,58967
20260430-164104,-OrUKbgNl-jNyZHI5squ,2026-04-30 17:01:19+00:00,1777568479000,1212,24.76105,42.84723,1008.15002,59343
20260430-164104,-OrUKe-zzhyE4tyWGwZj,2026-04-30 17:01:29+00:00,1777568489000,1222,24.75947,42.84705,1008.15002,59301
20260430-164104,-OrUKgS0TrpiJNJDYWOh,2026-04-30 17:01:39+00:00,1777568499000,1232,24.75883,42.85286,1008.15002,59511
20260430-164104,-OrUKitmZcV5UlGzMlDa,2026-04-30 17:01:49+00:00,1777568509000,1242,24.75757,42.87625,1008.14001,59469
20260430-164104,-OrUKlKp4r8YkFsYN5W8,2026-04-30 17:01:59+00:00,1777568519000,1252,24.75598,42.89372,1008.14001,59596
20260430-164104,-OrUKnmSmNvuoWPFKxLK,2026-04-30 17:02:09+00:00,1777568529000,1262,24.75471,42.89947,1008.13,59554
20260430-164104,-OrUKqRJz45bsHN6Q_Ni,2026-04-30 17:02:19+00:00,1777568539000,1272,24.75408,42.88174,1008.13,59724
20260430-164104,-OrUKseKoUF_XoxlkG-1,2026-04-30 17:02:29+00:00,1777568549000,1282,24.75345,42.89932,1008.13,59385
20260430-164104,-OrUKv5DjgqzXJ391ga5,2026-04-30 17:02:39+00:00,1777568559000,1292,24.75313,42.91106,1008.13,59681
20260430-164104,-OrUKxXWWzX0MrLDwVlx,2026-04-30 17:02:49+00:00,1777568569000,1302,24.75218,42.9286,1008.13,59724
20260430-164104,-OrUL3GFAE3rf1fgbVDq,2026-04-30 17:02:59+00:00,1777568579000,1312,24.75123,42.94616,1008.13,59639
20260430-164104,-OrUL3vzV4t2l4cJ8AHd,2026-04-30 17:03:19+00:00,1777568599000,1332,24.74648,43.03395,1008.12,53883
20260430-164104,-OrUL6HLv6mnIHQ7FNUp,2026-04-30 17:03:29+00:00,1777568609000,1342,24.74457,42.91009,1008.12,55822
20260430-164104,-OrUL8iDaC9Mg9kjWCYW,2026-04-30 17:03:39+00:00,1777568619000,1352,24.74299,42.85106,1008.12,57039
20260430-164104,-OrULB9qk6YX5u18VM-D,2026-04-30 17:03:49+00:00,1777568629000,1362,24.74299,42.79811,1008.12,57667
20260430-164104,-OrULDbN_-Te1jQnwhiy,2026-04-30 17:03:59+00:00,1777568639000,1372,24.74235,42.76863,1008.12,58148
20260430-164104,-OrULG2PZjD5E-RyNZXB,2026-04-30 17:04:09+00:00,1777568649000,1382,24.74204,42.76273,1008.12,58801
20260430-164104,-OrULIURG4L4O2MgyjSy,2026-04-30 17:04:19+00:00,1777568659000,1392,24.7414,42.77441,1008.12,58967
20260430-164104,-OrULKvgYitQDCKDKVCM,2026-04-30 17:04:29+00:00,1777568669000,1402,24.74014,42.77427,1008.12,59301
20260430-164104,-OrULNMru6jPgLSCdrd9,2026-04-30 17:04:39+00:00,1777568679000,1412,24.73919,42.7918,1008.12,59301
20260430-164104,-OrULPo2-KxucFRcM9cf,2026-04-30 17:04:49+00:00,1777568689000,1422,24.73919,42.75652,1008.10999,59554
20260430-164104,-OrULSFoJTiu9esGQ0V-,2026-04-30 17:04:59+00:00,1777568699000,1432,24.73823,42.77406,1008.12,59511
20260430-164104,-OrULUhlqef7GEJdffVM,2026-04-30 17:05:09+00:00,1777568709000,1442,24.73665,42.78563,1008.10999,59681
20260430-164104,-OrULX7yBnTn9tAsK2mm,2026-04-30 17:05:19+00:00,1777568719000,1452,24.7357,42.73848,1008.12,59596
20260430-164104,-OrULZ_uenZi1YAUxKS7,2026-04-30 17:05:29+00:00,1777568729000,1462,24.73443,42.70307,1008.12,59639
20260430-164104,-OrULb0Op7WB4FW0zy_z,2026-04-30 17:05:39+00:00,1777568739000,1472,24.73411,42.69127,1008.13,59895
20260430-164104,-OrULdrS0BFT9mSRlUcr,2026-04-30 17:05:49+00:00,1777568749000,1483,24.73316,42.74996,1008.12,59596
20260430-164104,-OrULgZ9cu0J2Dynq8mf,2026-04-30 17:05:59+00:00,1777568759000,1493,24.73253,42.77341,1008.10999,59852
20260430-164104,-OrULiREiZmCxt7ylxNw,2026-04-30 17:06:09+00:00,1777568769000,1503,24.73158,42.76154,1008.10999,59895
20260430-164104,-OrULksSjcOllxILFA9N,2026-04-30 17:06:19+00:00,1777568779000,1513,24.73095,42.71443,1008.10999,59895
20260430-164104,-OrULnJEQnRTSNreTjfF,2026-04-30 17:06:29+00:00,1777568789000,1523,24.73126,42.6792,1008.12,59895
20260430-164104,-OrULpkwKcRfdOVdKH1R,2026-04-30 17:06:39+00:00,1777568799000,1533,24.72999,42.70845,1008.12,60066
20260430-164104,-OrULsCdiWAsFjH7P5vo,2026-04-30 17:06:49+00:00,1777568809000,1543,24.72904,42.76125,1008.10999,60066
20260430-164104,-OrULv0yfIYJ2tbCDODK,2026-04-30 17:06:59+00:00,1777568819000,1553,24.72873,42.74358,1008.10999,60066
20260430-164104,-OrULx4PN7q4CUMdoob7,2026-04-30 17:07:09+00:00,1777568829000,1563,24.72714,42.71988,1008.12,60153
20260430-164104,-OrULzX3LM4ARlsta3sQ,2026-04-30 17:07:19+00:00,1777568839000,1573,24.72683,42.66694,1008.12,60066
20260430-164104,-OrUM0yTAoRwl327gDIb,2026-04-30 17:07:29+00:00,1777568849000,1583,24.72619,42.63161,1008.12,60153
20260430-164104,-OrUM3PclFGy5vHFxY7P,2026-04-30 17:07:39+00:00,1777568859000,1593,24.72619,42.64337,1008.13,60239
20260430-164104,-OrUM5qxwuVmlMrwAEMM,2026-04-30 17:07:49+00:00,1777568869000,1603,24.72556,42.72559,1008.13,60196
20260430-164104,-OrUM8I-jdMecYWN_lYM,2026-04-30 17:07:59+00:00,1777568879000,1613,24.72461,42.79604,1008.13,60066
20260430-164104,-OrUMAjHJs8y9GnbyfD7,2026-04-30 17:08:09+00:00,1777568889000,1623,24.72492,42.79019,1008.12,60196
20260430-164104,-OrUMDAtMKpiCJkRvVya,2026-04-30 17:08:19+00:00,1777568899000,1633,24.72492,42.69024,1008.13,60326
20260430-164104,-OrUMFbfchAJdXtbRpcK,2026-04-30 17:08:29+00:00,1777568909000,1643,24.72461,42.65494,1008.13,60369
20260430-164104,-OrUMI3BTu-a81NMH9AA,2026-04-30 17:08:39+00:00,1777568919000,1653,24.72175,42.64873,1008.12,60413
20260430-164104,-OrUMKUoNTcQXlwa6ZWs,2026-04-30 17:08:49+00:00,1777568929000,1663,24.72112,42.63692,1008.12,60369
20260430-164104,-OrUMMw9WzkrWpHv_b-6,2026-04-30 17:08:59+00:00,1777568939000,1673,24.72112,42.60167,1008.10999,60283
20260430-164104,-OrUMQo4nL-z3JjiEmNc,2026-04-30 17:09:09+00:00,1777568949000,1683,24.71985,42.57215,1008.10999,60588
20260430-164104,-OrUMRoeigl_s0Hvi_Jc,2026-04-30 17:09:19+00:00,1777568959000,1693,24.7189,42.53094,1008.09998,60457
20260430-164104,-OrUMUGABQ8ts7AZIIMM,2026-04-30 17:09:29+00:00,1777568969000,1703,24.71827,42.53086,1008.09003,60676
20260430-164104,-OrUMXG-IiHQsKkwgtq1,2026-04-30 17:09:39+00:00,1777568979000,1713,24.717,42.56009,1008.09003,60283
20260430-164104,-OrUMZFxzqhPh8RlJZU_,2026-04-30 17:09:49+00:00,1777568989000,1723,24.71605,42.54236,1008.09003,60544
20260430-164104,-OrUMafZI9otbDKe8r8s,2026-04-30 17:09:59+00:00,1777568999000,1733,24.71605,42.50713,1008.09003,60413
20260430-164104,-OrUMd6dUBIhJpSD3pDJ,2026-04-30 17:10:09+00:00,1777569009000,1743,24.71541,42.52467,1008.09003,60413
20260430-164104,-OrUMfZGkRcNHOe8qbJD,2026-04-30 17:10:19+00:00,1777569019000,1753,24.7151,42.57162,1008.09003,60544
20260430-164104,-OrUMi07FMRAkyatDOIv,2026-04-30 17:10:29+00:00,1777569029000,1763,24.71415,42.58325,1008.09003,60500
20260430-164104,-OrUMkRboOUgdXXyQXk7,2026-04-30 17:10:39+00:00,1777569039000,1773,24.71351,42.56556,1008.09003,60413
20260430-164104,-OrUMmsswQ-ZB6YkTPja,2026-04-30 17:10:49+00:00,1777569049000,1783,24.71256,42.51847,1008.08002,60500
20260430-164104,-OrUMpKSZzhoyBErdhM2,2026-04-30 17:10:59+00:00,1777569059000,1793,24.71256,42.49499,1008.08002,60500
20260430-164104,-OrUMrlLjV5n8xl4nOOO,2026-04-30 17:11:09+00:00,1777569069000,1803,24.71193,42.45383,1008.07001,60764
20260430-164104,-OrUMuD8rGH1HWg-1R-A,2026-04-30 17:11:19+00:00,1777569079000,1813,24.71129,42.40681,1008.07001,60720
20260430-164104,-OrUMwdlBfMp3kIHVBt6,2026-04-30 17:11:29+00:00,1777569089000,1823,24.71034,42.43017,1008.06,60632
20260430-164104,-OrUMz5T0xBNvLaFihim,2026-04-30 17:11:39+00:00,1777569099000,1833,24.70844,42.46517,1008.06,60720
20260430-164104,-OrUN0XZttSuAZVfaUK8,2026-04-30 17:11:49+00:00,1777569109000,1843,24.70749,42.47681,1008.06,60500
20260430-164104,-OrUN2yBLuVbbp0zCWYU,2026-04-30 17:11:59+00:00,1777569119000,1853,24.70717,42.48264,1008.04999,60764
20260430-164104,-OrUN5yFUSoov4GMMsZG,2026-04-30 17:12:09+00:00,1777569129000,1863,24.70654,42.49432,1008.04999,60588
20260430-164104,-OrUN7tOSVyZ63p9jpem,2026-04-30 17:12:19+00:00,1777569139000,1873,24.70622,42.48254,1008.04999,60720
20260430-164104,-OrUNAI8KWBenCU0BUjP,2026-04-30 17:12:29+00:00,1777569149000,1883,24.70432,42.46471,1008.04999,60808
20260430-164104,-OrUNCjdrUB-yUAhaYEP,2026-04-30 17:12:39+00:00,1777569159000,1893,24.70369,42.42356,1008.04999,60764
20260430-164104,-OrUNFDBzxdEOY5tQBf7,2026-04-30 17:12:49+00:00,1777569169000,1903,24.70369,42.39422,1008.04999,60896
20260430-164104,-OrUNHc1ZxESTzs2QE8z,2026-04-30 17:12:59+00:00,1777569179000,1913,24.70242,42.39408,1008.03998,60764
20260430-164104,-OrUNK4L7Wvw1x0pOZ6n,2026-04-30 17:13:09+00:00,1777569189000,1923,24.70179,42.39987,1008.03998,60852
20260430-164104,-OrUNMWkEvnaIhW1m-kS,2026-04-30 17:13:19+00:00,1777569199000,1933,24.70083,42.40563,1008.03003,60808
20260430-164104,-OrUNOwqEHPlHEIG8Xfm,2026-04-30 17:13:29+00:00,1777569209000,1943,24.70115,42.38221,1008.03998,60896
20260430-164104,-OrUNROJFkHAxI4COEAh,2026-04-30 17:13:39+00:00,1777569219000,1953,24.70052,42.32934,1008.03998,60896
20260430-164104,-OrUNTpgOZvDK1e96fnC,2026-04-30 17:13:49+00:00,1777569229000,1963,24.69957,42.26472,1008.03003,60985
20260430-164104,-OrUNWGU4OWauSmuWDbT,2026-04-30 17:13:59+00:00,1777569239000,1973,24.69893,42.27052,1008.03998,60764
20260430-164104,-OrUNYj3IFUvHVO1mp6z,2026-04-30 17:14:09+00:00,1777569249000,1983,24.6983,42.29976,1008.03998,60720
20260430-164104,-OrUNa9gGIheePSzHO7k,2026-04-30 17:14:19+00:00,1777569259000,1993,24.69862,42.31153,1008.03998,61029
20260430-164104,-OrUNca1VZPoV0ag6nyi,2026-04-30 17:14:29+00:00,1777569269000,2003,24.69798,42.38184,1008.03998,60985
20260430-164104,-OrUNf1W1rBAzC_0hcdl,2026-04-30 17:14:39+00:00,1777569279000,2013,24.69735,42.39351,1008.03998,60941
20260430-164104,-OrUNhUE4Eq3G_s_iSbw,2026-04-30 17:14:49+00:00,1777569289000,2023,24.69671,42.34064,1008.03998,60985
20260430-164104,-OrUNjuj6xtsIBnlByFs,2026-04-30 17:14:59+00:00,1777569299000,2033,24.69671,42.30545,1008.03003,60985
20260430-164104,-OrUNmNQ6MeDDy-mLvc9,2026-04-30 17:15:09+00:00,1777569309000,2043,24.69703,42.2879,1008.03003,60941
20260430-164104,-OrUNqPhHB5eUzNNhSnL,2026-04-30 17:15:19+00:00,1777569319000,2053,24.69576,42.28775,1008.03998,61074
20260430-164104,-OrUNrEbdPDIUAA_l2uw,2026-04-30 17:15:29+00:00,1777569329000,2063,24.69513,42.31701,1008.03998,60896
