session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm
20260502-025019,-OrablhjJmWbePE5gyy8,2026-05-02 02:58:00+00:00,1777690680000,454,25.8374,41.67173,1002.10999,26529
20260502-025019,-OraboAZQznyOwWe2q2i,2026-05-02 02:58:10+00:00,1777690690000,464,25.82694,41.69981,1002.09998,26664
20260502-025019,-Orabq_UPycht-kta5vr,2026-05-02 02:58:20+00:00,1777690700000,474,25.8168,41.72209,1002.10999,26766
20260502-025019,-Orabt0Ty-dXvqkKGB7x,2026-05-02 02:58:30+00:00,1777690710000,484,25.80666,41.67999,1002.09998,26801
20260502-025019,-OrabvTPaogRJ4a5S7i8,2026-05-02 02:58:40+00:00,1777690720000,494,25.79651,41.63206,1002.09998,26887
20260502-025019,-OrabyI7pHwakkFBidad,2026-05-02 02:58:50+00:00,1777690730000,504,25.78542,41.64251,1002.09003,26801
20260502-025019,-Orac-UQ6oxwAvEabAH4,2026-05-02 02:59:00+00:00,1777690740000,514,25.77559,41.62971,1002.09998,26921
20260502-025019,-Orac1sWd4sL5KfCEHZC,2026-05-02 02:59:10+00:00,1777690750000,524,25.76577,41.61107,1002.09998,26990
20260502-025019,-Orac4JjcXS9kJd6eMLb,2026-05-02 02:59:20+00:00,1777690760000,534,25.755,41.60987,1002.09003,27183
20260502-025019,-Orac773JwQ71daKJvOS,2026-05-02 02:59:30+00:00,1777690770000,544,25.74612,41.62643,1002.08002,27236
20260502-025019,-Orac9C7zUv-MbCHxpKT,2026-05-02 02:59:40+00:00,1777690780000,554,25.73725,41.63128,1002.08002,27307
20260502-025019,-OracBdZkA_bcmLynCjW,2026-05-02 02:59:50+00:00,1777690790000,564,25.72805,41.6712,1002.08002,27450
20260502-025019,-OracE4tYpENBedSFfD9,2026-05-02 03:00:00+00:00,1777690800000,574,25.72045,41.69961,1002.08002,27486
20260502-025019,-OracGXXwLLQdzg3A5bR,2026-05-02 03:00:10+00:00,1777690810000,584,25.71157,41.70447,1002.07001,27414
20260502-025019,-OracIyJ4jNEPgVePjAl,2026-05-02 03:00:20+00:00,1777690820000,594,25.70365,41.70358,1002.07001,27595
20260502-025019,-OracLQH3C-DoAuYa7pB,2026-05-02 03:00:30+00:00,1777690830000,604,25.69636,41.72032,1002.07001,27667
20260502-025019,-OracNqr39oriZCfZQ8n,2026-05-02 03:00:40+00:00,1777690840000,614,25.6897,41.73714,1002.07001,27613
20260502-025019,-OracQIWs2tPFHMdgBR0,2026-05-02 03:00:50+00:00,1777690850000,624,25.68241,41.73632,1002.07001,27741
20260502-025019,-OracSlznejnBwzDqdMs,2026-05-02 03:01:00+00:00,1777690860000,634,25.67449,41.78226,1002.07001,27741
20260502-025019,-OracVAW54_BlLH8puSb,2026-05-02 03:01:10+00:00,1777690870000,644,25.66752,41.8166,1002.07001,27833
20260502-025019,-OracXbxhGBHM0Mp9VSt,2026-05-02 03:01:20+00:00,1777690880000,654,25.6615,41.85107,1002.07001,27870
20260502-025019,-Orac_3LLYODrppBtQGD,2026-05-02 03:01:30+00:00,1777690890000,664,25.65452,41.86785,1002.07001,28000
20260502-025019,-OracbVIOqERvLbAVSoM,2026-05-02 03:01:40+00:00,1777690900000,674,25.64787,41.87881,1002.07001,27944
20260502-025019,-Oracdwln21TD0Y44Ikr,2026-05-02 03:01:50+00:00,1777690910000,684,25.64089,41.87804,1002.06,27981
20260502-025019,-OracgOJ_rVyaO6qqtEv,2026-05-02 03:02:00+00:00,1777690920000,694,25.63487,41.86564,1002.06,28056
20260502-025019,-OracipFnAF9q9Ml_MKQ,2026-05-02 03:02:10+00:00,1777690930000,704,25.62885,41.85912,1002.06,28226
20260502-025019,-OraclGkK97qLZ2t5Ysl,2026-05-02 03:02:20+00:00,1777690940000,714,25.62346,41.85266,1002.06,28284
20260502-025019,-OracnhnY1jfHtl_Ttto,2026-05-02 03:02:30+00:00,1777690950000,724,25.61776,41.86959,1002.06,28379
20260502-025019,-OracqXvObKqZIY0iEQx,2026-05-02 03:02:40+00:00,1777690960000,734,25.61047,41.90391,1002.07001,28264
20260502-025019,-OracsaS5LT25bTbmZas,2026-05-02 03:02:50+00:00,1777690970000,744,25.60413,41.91491,1002.07001,28322
20260502-025019,-Oracv2-riHeg_GBr3zF,2026-05-02 03:03:00+00:00,1777690980000,754,25.59937,41.90852,1002.07001,28379
20260502-025019,-OracxTS0liedFSwOp4P,2026-05-02 03:03:10+00:00,1777690990000,764,25.5943,41.90796,1002.07001,28437
20260502-025019,-Oraczuo8JGhP8Z4Py8T,2026-05-02 03:03:20+00:00,1777691000000,774,25.58891,41.91321,1002.06,28495
20260502-025019,-Orad1PA-yu4XXDpHd2l,2026-05-02 03:03:30+00:00,1777691010000,784,25.58479,41.91275,1002.07001,28437
20260502-025019,-Orad3oFLPbEZc6iD3l8,2026-05-02 03:03:40+00:00,1777691020000,794,25.57941,41.90043,1002.07001,28573
20260502-025019,-Orad6Ef3IMCzLccghTX,2026-05-02 03:03:50+00:00,1777691030000,804,25.57497,41.89407,1002.07001,28495
20260502-025019,-Orad8gLZSQMT0jQZsna,2026-05-02 03:04:00+00:00,1777691040000,814,25.56863,41.88751,1002.07001,28592
20260502-025019,-OradB6lLw0NDOTkf4OS,2026-05-02 03:04:10+00:00,1777691050000,824,25.56388,41.86941,1002.07001,28769
20260502-025019,-OradDZxfE-HqEyL6tiU,2026-05-02 03:04:20+00:00,1777691060000,834,25.55849,41.85123,1002.07001,28710
20260502-025019,-OradG-Y26dSIIBkPZoA,2026-05-02 03:04:30+00:00,1777691070000,844,25.55278,41.83888,1002.07001,28749
20260502-025019,-OradIRWqpProLqjok68,2026-05-02 03:04:40+00:00,1777691080000,854,25.54803,41.85007,1002.07001,28868
20260502-025019,-OradKsYMhSDVDGfKXgF,2026-05-02 03:04:50+00:00,1777691090000,864,25.54422,41.85549,1002.07001,28868
20260502-025019,-OradNKEaSZuF2dSL_mT,2026-05-02 03:05:00+00:00,1777691100000,874,25.53915,41.87835,1002.09003,28928
20260502-025019,-OradPm1PNIWRKMCqnKh,2026-05-02 03:05:10+00:00,1777691110000,884,25.53472,41.89542,1002.09003,28828
20260502-025019,-OradSChcYauqxi5BjFh,2026-05-02 03:05:20+00:00,1777691120000,894,25.53028,41.88907,1002.09998,28948
20260502-025019,-OradUdoXDBydIYLi721,2026-05-02 03:05:30+00:00,1777691130000,904,25.52711,41.92971,1002.09998,29008
20260502-025019,-OradX5Jg7oDcmr8e4fU,2026-05-02 03:05:40+00:00,1777691140000,914,25.52362,41.95861,1002.09998,29149
20260502-025019,-OradZerPRjB4pJZUE2M,2026-05-02 03:05:50+00:00,1777691150000,924,25.52014,41.99337,1002.10999,28988
20260502-025019,-Oradaz0-noh6fnGR51H,2026-05-02 03:06:00+00:00,1777691160000,934,25.51665,42.02229,1002.12,29068
20260502-025019,-OraddPyV7JBBWELjVrO,2026-05-02 03:06:10+00:00,1777691170000,944,25.51316,42.02775,1002.12,29088
20260502-025019,-Oradfs6Itiwz4DyiT7M,2026-05-02 03:06:20+00:00,1777691180000,954,25.50999,42.01567,1002.13,29271
20260502-025019,-OradiI_L8LsPUGuCR4Y,2026-05-02 03:06:30+00:00,1777691190000,964,25.50587,42.00935,1002.13,29374
20260502-025019,-OradnaLr5RwM1x09TPB,2026-05-02 03:06:50+00:00,1777691210000,984,25.49954,42.03209,1002.15002,29048
20260502-025019,-OradplSUXpYKHqtzqFR,2026-05-02 03:07:00+00:00,1777691220000,994,25.49763,42.03773,1002.15997,29210
20260502-025019,-OradspLM1tyZ9RA9uo6,2026-05-02 03:07:10+00:00,1777691230000,1004,25.49541,42.04921,1002.16998,29581
20260502-025019,-OraduaUopZKPDvzWtF1,2026-05-02 03:07:20+00:00,1777691240000,1014,25.49193,42.06054,1002.17999,29333
20260502-025019,-Oradx25FDvB7Xms4j9i,2026-05-02 03:07:30+00:00,1777691250000,1024,25.48908,42.07194,1002.19,29477
20260502-025019,-OradzTvjqjwS_dR-AsR,2026-05-02 03:07:40+00:00,1777691260000,1034,25.48654,42.05993,1002.20001,29436
20260502-025019,-Orae0w9frbCCk6I0tjK,2026-05-02 03:07:50+00:00,1777691270000,1044,25.48432,42.03624,1002.20001,29602
20260502-025019,-Orae3MdjHaVd62n60MB,2026-05-02 03:08:00+00:00,1777691280000,1054,25.48147,42.03006,1002.21997,29539
20260502-025019,-Orae5oCRsOD7-ouNjl3,2026-05-02 03:08:10+00:00,1777691290000,1064,25.47925,42.00051,1002.22998,29498
20260502-025019,-Orae8Eg-q6Woj31HrZQ,2026-05-02 03:08:20+00:00,1777691300000,1074,25.47608,41.98843,1002.23999,29539
20260502-025019,-OraeAgbRihbfCDFJRKo,2026-05-02 03:08:30+00:00,1777691310000,1084,25.47355,41.99986,1002.23999,29686
20260502-025019,-OraeD7eHK49xVTTLDwu,2026-05-02 03:08:40+00:00,1777691320000,1094,25.47228,42.04074,1002.25,29728
20260502-025019,-OraeGMNDI1hL875W05C,2026-05-02 03:08:50+00:00,1777691330000,1104,25.47006,42.09325,1002.26001,29665
20260502-025019,-OraeI0Llmxj5aB6jiJs,2026-05-02 03:09:00+00:00,1777691340000,1114,25.46911,42.1166,1002.26001,29686
20260502-025019,-OraeKSIT14-zgobc60N,2026-05-02 03:09:10+00:00,1777691350000,1124,25.46721,42.13398,1002.26001,29602
20260502-025019,-OraeOfH9jIsT6wTWEuM,2026-05-02 03:09:21+00:00,1777691361000,1135,25.46404,42.13363,1002.27002,29498
20260502-025019,-OraePS1R3WsdjCOyx6i,2026-05-02 03:09:31+00:00,1777691371000,1145,25.4615,42.10988,1002.27002,29665
20260502-025019,-OraeRszP6V1ZSKMpZ45,2026-05-02 03:09:41+00:00,1777691381000,1155,25.46023,42.13906,1002.28003,29749
20260502-025019,-OraeUJxe7iMzCUzPE43,2026-05-02 03:09:51+00:00,1777691391000,1165,25.45802,42.14468,1002.28998,29665
20260502-025019,-OraeWlFW8Uo5gBsZIN3,2026-05-02 03:10:01+00:00,1777691401000,1175,25.45548,42.10921,1002.29999,29855
20260502-025019,-OraebZuCYFHTiBA6hYo,2026-05-02 03:10:11+00:00,1777691411000,1185,25.4539,42.0973,1002.29999,29686
20260502-025019,-Oraebg_6XP9feWNDWQ-,2026-05-02 03:10:25+00:00,1777691425000,1199,25.45199,42.10295,1002.31,27704
20260502-025019,-Oraee7rvliGCPbFf8oO,2026-05-02 03:10:35+00:00,1777691435000,1209,25.45009,42.05584,1002.32001,28612
20260502-025019,-Oraeg_ZYk6pR5esUJxB,2026-05-02 03:10:45+00:00,1777691445000,1219,25.44787,42.038,1002.32001,29292
20260502-025019,-Oraej12Eo4MgVptwkFg,2026-05-02 03:10:55+00:00,1777691455000,1229,25.44661,42.02614,1002.33002,29353
20260502-025019,-OraelTEF8p5xQM2kbOz,2026-05-02 03:11:05+00:00,1777691465000,1239,25.44565,42.02018,1002.33002,29728
20260502-025019,-Oraentx8IHMXNsA7Nwy,2026-05-02 03:11:15+00:00,1777691475000,1249,25.44439,42.03762,1002.33002,29940
20260502-025019,-OraeqKTZz5Mow4FLnLu,2026-05-02 03:11:25+00:00,1777691485000,1259,25.44312,42.04333,1002.33002,29770
20260502-025019,-OraesmKavHXjE7SUoiQ,2026-05-02 03:11:35+00:00,1777691495000,1269,25.44185,42.03733,1002.34003,29919
20260502-025019,-OraevDKeDw59r14_rSt,2026-05-02 03:11:45+00:00,1777691505000,1279,25.44058,42.06063,1002.34003,29876
20260502-025019,-Oraexzg6kRLVDqCPLSu,2026-05-02 03:11:55+00:00,1777691515000,1289,25.44027,42.10163,1002.34998,30177
20260502-025019,-Oraf-66MoSDLy9fKm6s,2026-05-02 03:12:05+00:00,1777691525000,1299,25.43932,42.13084,1002.35999,30026
20260502-025019,-Oraf1YawuIi_FggBuQh,2026-05-02 03:12:15+00:00,1777691535000,1309,25.43805,42.17762,1002.35999,30264
20260502-025019,-Oraf4Z3kbGD9TFqrMDX,2026-05-02 03:12:25+00:00,1777691545000,1319,25.4371,42.19511,1002.37,30264
20260502-025019,-Oraf6RcMuMoz8-G2QbH,2026-05-02 03:12:35+00:00,1777691555000,1329,25.43615,42.17155,1002.38,30177
20260502-025019,-Oraf9DaNVUl2ZvXolN7,2026-05-02 03:12:45+00:00,1777691565000,1339,25.43583,42.13632,1002.39001,30286
20260502-025019,-OrafBK-VLyn3dPBJXt4,2026-05-02 03:12:55+00:00,1777691575000,1349,25.43583,42.12459,1002.39001,30440
20260502-025019,-OrafDk6vpmiSn7N--Pd,2026-05-02 03:13:05+00:00,1777691585000,1359,25.43425,42.12441,1002.40002,30352
20260502-025019,-OrafGCB48ph-Z1OdMJf,2026-05-02 03:13:15+00:00,1777691595000,1369,25.43393,42.14784,1002.40997,30374
20260502-025019,-OrafIcn1LnrgTGV5ay_,2026-05-02 03:13:25+00:00,1777691605000,1379,25.43234,42.15352,1002.40997,30308
20260502-025019,-OrafL5jecTHh65ccK4j,2026-05-02 03:13:35+00:00,1777691615000,1389,25.43139,42.15341,1002.40997,30462
20260502-025019,-OrafNWVLpvZQeFDXVXf,2026-05-02 03:13:45+00:00,1777691625000,1399,25.43107,42.11232,1002.40997,30374
20260502-025019,-OrafPxtYyFqKSofV1b7,2026-05-02 03:13:55+00:00,1777691635000,1409,25.43044,42.09467,1002.40997,30529
20260502-025019,-OrafSP6iTennKRDLXbY,2026-05-02 03:14:05+00:00,1777691645000,1419,25.42981,42.08287,1002.41998,30529
20260502-025019,-OrafUqCOnBp1MTWkb8R,2026-05-02 03:14:15+00:00,1777691655000,1429,25.42854,42.11205,1002.41998,30843
20260502-025019,-OrafXHDfA9ebVG46ZOV,2026-05-02 03:14:25+00:00,1777691665000,1439,25.42759,42.15298,1002.42999,30685
20260502-025019,-OrafZipdkLcn_bap9EL,2026-05-02 03:14:35+00:00,1777691675000,1449,25.426,42.2056,1002.41998,30641
20260502-025019,-OrafbAhKLTKu61R2rv5,2026-05-02 03:14:45+00:00,1777691685000,1459,25.42537,42.21726,1002.41998,30798
20260502-025019,-Orafdc613dOTuQ050FC,2026-05-02 03:14:55+00:00,1777691695000,1469,25.426,42.21146,1002.41998,30798
20260502-025019,-OrafgrHbiQ3-TKUrruB,2026-05-02 03:15:05+00:00,1777691705000,1479,25.42379,42.18775,1002.41998,30753
20260502-025019,-OrafiV71M37KjvrQWyN,2026-05-02 03:15:15+00:00,1777691715000,1489,25.42379,42.15842,1002.41998,30798
20260502-025019,-OrafkxZ4XP2JTqfSkGs,2026-05-02 03:15:25+00:00,1777691725000,1499,25.4241,42.135,1002.41998,30753
20260502-025019,-OrafnO2kytqRCFOqlAO,2026-05-02 03:15:35+00:00,1777691735000,1509,25.42315,42.12316,1002.41998,30843
20260502-025019,-OrafpoxSX8-rzNjId41,2026-05-02 03:15:45+00:00,1777691745000,1519,25.4222,42.10546,1002.42999,30843
20260502-025019,-OrafsG00mmGlg_su7R6,2026-05-02 03:15:55+00:00,1777691755000,1529,25.42157,42.08194,1002.42999,30980
20260502-025019,-Orafugv34mCKv56RRgr,2026-05-02 03:16:05+00:00,1777691765000,1539,25.42125,42.08777,1002.44,30957
20260502-025019,-Orafx8jGw8u2TD7hsIk,2026-05-02 03:16:15+00:00,1777691775000,1549,25.4203,42.10526,1002.42999,31049
20260502-025019,-Orafza7RgmNwv92DI8w,2026-05-02 03:16:25+00:00,1777691785000,1559,25.41967,42.13451,1002.42999,31211
20260502-025019,-Orag114dGVZK055I_GJ,2026-05-02 03:16:35+00:00,1777691795000,1569,25.41935,42.14619,1002.44,30957
20260502-025019,-Orag3T2E6LqExxyoXtM,2026-05-02 03:16:45+00:00,1777691805000,1579,25.41871,42.15198,1002.42999,30843
20260502-025019,-Orag5uywB7vCWXjNK2J,2026-05-02 03:16:55+00:00,1777691815000,1589,25.41903,42.15788,1002.44,30889
20260502-025019,-Orag944Y3VHi3Yzn1yk,2026-05-02 03:17:05+00:00,1777691825000,1599,25.4184,42.15781,1002.44,30957
20260502-025019,-OragAnA1WcptZ2J9fZ0,2026-05-02 03:17:15+00:00,1777691835000,1609,25.41871,42.16371,1002.46002,31003
20260502-025019,-OragDDaiZhzi1zSXZiR,2026-05-02 03:17:25+00:00,1777691845000,1619,25.4165,42.18106,1002.45001,31095
20260502-025019,-OragFfibYJStDjw9KZZ,2026-05-02 03:17:35+00:00,1777691855000,1629,25.41428,42.20428,1002.45001,31141
20260502-025019,-OragI6LEd2yjhQzUbUG,2026-05-02 03:17:45+00:00,1777691865000,1639,25.41396,42.25705,1002.44,31141
20260502-025019,-OragKZcFmBYNylmB4Dn,2026-05-02 03:17:55+00:00,1777691875000,1649,25.41428,42.27469,1002.44,31118
20260502-025019,-OragMzs-1ulbHFUJjzQ,2026-05-02 03:18:05+00:00,1777691885000,1659,25.41491,42.26889,1002.44,31141
20260502-025019,-OragPcQW_UOl4ZE22HR,2026-05-02 03:18:15+00:00,1777691895000,1669,25.41428,42.21601,1002.44,31095
20260502-025019,-OragRsJ-NnaN81SViAv,2026-05-02 03:18:25+00:00,1777691905000,1679,25.41269,42.1865,1002.42999,31118
20260502-025019,-OragUOE2rTSXGvfy_UX,2026-05-02 03:18:35+00:00,1777691915000,1689,25.41301,42.18653,1002.44,31072
20260502-025019,-OragWlSt-n_0wuwFr5x,2026-05-02 03:18:45+00:00,1777691925000,1699,25.41333,42.20417,1002.44,31095
20260502-025019,-OragZD-brNILQhmkXIL,2026-05-02 03:18:55+00:00,1777691935000,1709,25.41333,42.22764,1002.44,31026
20260502-025019,-OragadDffuXfoBwYHrm,2026-05-02 03:19:05+00:00,1777691945000,1719,25.41301,42.23933,1002.44,31304
20260502-025019,-Oragd5HRIU7F4PPMVj4,2026-05-02 03:19:15+00:00,1777691955000,1729,25.41174,42.25093,1002.45001,31164
20260502-025019,-OragfWXEbnXdyuhGEvF,2026-05-02 03:19:25+00:00,1777691965000,1739,25.41396,42.28052,1002.45001,31492
20260502-025019,-OraghyZoAxtuakpg85j,2026-05-02 03:19:35+00:00,1777691975000,1749,25.41364,42.29223,1002.44,31374
20260502-025019,-OragkP3KSaUI6IhYjew,2026-05-02 03:19:45+00:00,1777691985000,1759,25.41364,42.28049,1002.45001,31445
20260502-025019,-OragmqLqb65wIbgOy-y,2026-05-02 03:19:55+00:00,1777691995000,1769,25.41333,42.27459,1002.45001,31351
20260502-025019,-OragpI1nU_s88HO0mt0,2026-05-02 03:20:05+00:00,1777692005000,1779,25.41237,42.25687,1002.45001,31469
20260502-025019,-Oragrjr_VaDtfVfejyo,2026-05-02 03:20:15+00:00,1777692015000,1789,25.41174,42.2392,1002.44,31540
20260502-025019,-OraguA987mlxYPSevky,2026-05-02 03:20:25+00:00,1777692025000,1799,25.41079,42.22735,1002.45001,31516
20260502-025019,-OragwbK7gB2pPBmEe0m,2026-05-02 03:20:35+00:00,1777692035000,1809,25.41079,42.21561,1002.46002,31540
20260502-025019,-Oragz2mhb10Y_QFgN4c,2026-05-02 03:20:45+00:00,1777692045000,1819,25.41174,42.22159,1002.46997,31540
20260502-025019,-Orah0VWyGIdBJ3LzNEg,2026-05-02 03:20:55+00:00,1777692055000,1829,25.41111,42.22739,1002.46002,31492
20260502-025019,-Orah2w6n1zytkFOJOsC,2026-05-02 03:21:05+00:00,1777692065000,1839,25.40921,42.2389,1002.46002,31635
20260502-025019,-Orah5NPUZ9ikPFeNDyL,2026-05-02 03:21:15+00:00,1777692075000,1849,25.40921,42.25064,1002.46002,31540
20260502-025019,-Orah88ZwjqEqp6lXDlS,2026-05-02 03:21:25+00:00,1777692085000,1859,25.40825,42.26814,1002.46997,31611
20260502-025019,-OrahAJUUfJf6z_xlsnj,2026-05-02 03:21:35+00:00,1777692095000,1869,25.40762,42.2446,1002.46997,31683
20260502-025019,-OrahCiM_UJoricShiw6,2026-05-02 03:21:45+00:00,1777692105000,1879,25.40857,42.23297,1002.46997,31683
20260502-025019,-OrahFcoSXWnImct5g8h,2026-05-02 03:21:55+00:00,1777692115000,1889,25.40857,42.2095,1002.46997,31803
20260502-025019,-OrahHaJPFVQdYYy2KLQ,2026-05-02 03:22:05+00:00,1777692125000,1899,25.40952,42.21547,1002.47998,31779
20260502-025019,-OrahK1CAp9yyAxgMWyt,2026-05-02 03:22:15+00:00,1777692135000,1909,25.40857,42.20364,1002.48999,31683
20260502-025019,-OrahMT4rXegHG1bscJZ,2026-05-02 03:22:25+00:00,1777692145000,1919,25.40857,42.18017,1002.47998,31731
20260502-025019,-OrahOv74j3_zLv1mKnf,2026-05-02 03:22:35+00:00,1777692155000,1929,25.41016,42.19207,1002.48999,31779
20260502-025019,-OrahRLbu59_bxyCGsRB,2026-05-02 03:22:45+00:00,1777692165000,1939,25.40889,42.1802,1002.48999,31827
20260502-025019,-OrahTnS2TBHe6c6c5EH,2026-05-02 03:22:55+00:00,1777692175000,1949,25.40984,42.18618,1002.5,31731
20260502-025019,-OrahWE1YN1nUilvBD_a,2026-05-02 03:23:05+00:00,1777692185000,1959,25.41016,42.17448,1002.5,31875
20260502-025019,-Orah_KK6ZmDEaAzEWSk,2026-05-02 03:23:15+00:00,1777692195000,1969,25.40984,42.18618,1002.5,31659
20260502-025019,-OrahaDOAJID_2rcmPNG,2026-05-02 03:23:25+00:00,1777692205000,1979,25.40952,42.21547,1002.51001,31611
20260502-025019,-OrahceLYjiKy38Ydpjq,2026-05-02 03:23:35+00:00,1777692215000,1989,25.41047,42.20971,1002.51001,31635
20260502-025019,-OrahfbTeQsW5ZRhZO2L,2026-05-02 03:23:45+00:00,1777692225000,1999,25.41079,42.20388,1002.52002,31683
20260502-025019,-OrahhXcF4DgB97qhkyI,2026-05-02 03:23:55+00:00,1777692235000,2009,25.41174,42.19226,1002.53003,31924
20260502-025019,-OrahlcSVZgn4PlJIHg9,2026-05-02 03:24:06+00:00,1777692246000,2020,25.41016,42.18035,1002.53003,31635
20260502-025019,-OrahmW1aBAWKecEjjJk,2026-05-02 03:24:16+00:00,1777692256000,2030,25.41047,42.18038,1002.53998,31635
20260502-025019,-OraiGjO_2dRyXI16ujx,2026-05-02 03:25:47+00:00,1777692347000,2121,25.40255,42.37904,1002.54999,20112
20260502-025019,-OraiGtauy__Kdg4HK2j,2026-05-02 03:26:24+00:00,1777692384000,2158,25.40001,42.44336,1002.56,17375
20260502-025019,-OraiJlRJ7pHS29yuZZX,2026-05-02 03:26:34+00:00,1777692394000,2168,25.39875,42.33163,1002.57001,20771
20260502-025019,-OraiLnlKSMwnIfgE74B,2026-05-02 03:26:44+00:00,1777692404000,2178,25.39906,42.29058,1002.57001,23884
20260502-025019,-OraiOD9ZwlXqMruvfCK,2026-05-02 03:26:54+00:00,1777692414000,2188,25.3997,42.24371,1002.57001,25970
20260502-025019,-OraiQeSwqLzqq7BPIeG,2026-05-02 03:27:04+00:00,1777692424000,2198,25.40097,42.23211,1002.57001,27325
20260502-025019,-OraiT5lMQsIKHT7Ml-t,2026-05-02 03:27:14+00:00,1777692434000,2208,25.40192,42.22048,1002.56,28418
20260502-025019,-OraiVY0Ifz1AHuABj1X,2026-05-02 03:27:24+00:00,1777692444000,2218,25.4035,42.22066,1002.56,29190
