session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-051220,1778130745,2026-05-07 05:12:25+00:00,1778130745000,3,26.73915,43.79736,10.08636,106349,True,69.64268,0
20260507-051220,1778130757,2026-05-07 05:12:37+00:00,1778130757000,15,27.37172,39.5881,10.08669,4455528,True,0.0,0
20260507-051220,1778130769,2026-05-07 05:12:49+00:00,1778130769000,26,26.89756,42.18169,10.08632,67743,True,0.0,0
20260507-051220,1778130781,2026-05-07 05:13:01+00:00,1778130781000,38,26.88742,42.57198,10.08612,68970,True,70.33851,0
20260507-051220,1778130791,2026-05-07 05:13:11+00:00,1778130791000,49,26.9391,42.44831,10.08626,69775,True,71.28864,0
20260507-051220,1778130803,2026-05-07 05:13:23+00:00,1778130803000,61,26.85953,42.76942,10.08637,66138,True,74.28853,0
20260507-051220,1778130816,2026-05-07 05:13:36+00:00,1778130816000,74,26.91949,42.59753,10.08631,68018,True,76.57838,0
20260507-051220,1778130832,2026-05-07 05:13:52+00:00,1778130832000,90,26.80987,43.35023,10.08638,54267,True,81.39828,0
20260507-051220,1778130844,2026-05-07 05:14:04+00:00,1778130844000,102,26.83164,42.87533,10.08648,60066,True,87.5319,0
20260507-051220,1778130856,2026-05-07 05:14:16+00:00,1778130856000,114,26.84685,42.6973,10.08631,68240,True,88.21524,0
20260507-051220,1778130868,2026-05-07 05:14:28+00:00,1778130868000,126,26.82149,42.9241,10.08636,66878,True,91.62636,0
20260507-051220,1778130879,2026-05-07 05:14:39+00:00,1778130879000,136,26.76317,43.21324,10.08636,62486,True,95.86975,0
20260507-051220,1778130889,2026-05-07 05:14:49+00:00,1778130889000,147,26.87378,42.85612,10.08662,65671,True,100.11412,0
20260507-051220,1778130924,2026-05-07 05:15:24+00:00,1778130924000,182,26.77916,43.44129,10.08641,51058,True,125.45789,0
20260507-051220,1778130950,2026-05-07 05:15:50+00:00,1778130950000,208,26.77267,43.57937,10.08653,42991,True,154.15701,0
20260507-051220,1778130981,2026-05-07 05:16:21+00:00,1778130981000,238,26.7479,43.67339,10.08633,37292,True,197.25821,0
20260507-051220,1778130993,2026-05-07 05:16:33+00:00,1778130993000,251,26.74796,43.21888,10.08633,42903,True,234.6649,0
20260507-051220,1778131006,2026-05-07 05:16:46+00:00,1778131006000,264,26.82061,42.89654,10.08632,47876,True,244.25826,0
20260507-051220,1778131018,2026-05-07 05:16:58+00:00,1778131018000,276,26.77839,42.95363,10.08626,56577,True,231.60146,0
20260507-051220,1778131031,2026-05-07 05:17:11+00:00,1778131031000,289,26.786,43.02259,10.08649,59980,True,224.16118,0
20260507-051220,1778131067,2026-05-07 05:17:47+00:00,1778131067000,325,26.76682,43.39629,10.08634,53232,True,236.74301,0
20260507-051220,1778131103,2026-05-07 05:18:23+00:00,1778131103000,361,26.74856,43.57573,10.0866,44076,True,254.99298,0
20260507-051220,1778131115,2026-05-07 05:18:35+00:00,1778131115000,373,26.74542,43.25746,10.08631,44735,True,294.55847,0
20260507-051220,1778131127,2026-05-07 05:18:47+00:00,1778131127000,385,26.69725,43.38096,10.08622,48179,True,282.57257,0
20260507-051220,1778131140,2026-05-07 05:19:00+00:00,1778131140000,398,26.76317,43.04839,10.0864,55270,True,260.10687,0
20260507-051220,1778131153,2026-05-07 05:19:13+00:00,1778131153000,411,26.83582,42.77914,10.0864,58719,True,249.71307,0
20260507-051220,1778131165,2026-05-07 05:19:25+00:00,1778131165000,423,26.70232,43.49014,10.08642,49548,True,256.86868,0
20260507-051220,1778131177,2026-05-07 05:19:37+00:00,1778131177000,435,26.79614,42.87301,10.08639,63433,True,227.97528,0
20260507-051220,1778131189,2026-05-07 05:19:49+00:00,1778131189000,447,26.81389,42.77684,10.08632,69543,True,199.16527,0
20260507-051220,1778131201,2026-05-07 05:20:01+00:00,1778131201000,459,26.82403,42.76294,10.08633,73511,True,181.54564,0
20260507-051220,1778131213,2026-05-07 05:20:13+00:00,1778131213000,471,26.8291,42.75733,10.0863,75093,True,172.10759,0
20260507-051220,1778131225,2026-05-07 05:20:25+00:00,1778131225000,483,26.83164,42.759,10.08611,77526,True,164.56105,0
20260507-051220,1778131238,2026-05-07 05:20:38+00:00,1778131238000,495,26.83417,42.73439,10.08635,78104,True,160.2085,0
20260507-051220,1778131250,2026-05-07 05:20:50+00:00,1778131250000,507,26.83924,42.70712,10.08622,79664,True,156.20715,0
20260507-051220,1778131262,2026-05-07 05:21:02+00:00,1778131262000,519,26.84939,42.64971,10.08626,81052,True,151.6015,0
20260507-051220,1778131274,2026-05-07 05:21:14+00:00,1778131274000,531,26.85446,42.63251,10.08626,81605,True,149.05783,0
20260507-051220,1778131287,2026-05-07 05:21:27+00:00,1778131287000,544,26.91189,42.48215,10.08638,81844,True,148.51855,0
20260507-051220,1778131347,2026-05-07 05:22:27+00:00,1778131347000,605,26.8133,43.30973,10.08628,66400,True,163.71396,0
20260507-051220,1778131362,2026-05-07 05:22:42+00:00,1778131362000,619,26.73833,43.78886,10.08616,39958,True,212.01904,0
20260507-051220,1778131466,2026-05-07 05:24:26+00:00,1778131466000,723,26.7505,43.14716,10.08619,44592,True,313.19992,0
20260507-051220,1778131503,2026-05-07 05:25:03+00:00,1778131503000,760,26.8298,42.86038,10.08616,48968,True,299.83679,0
20260507-051220,1778131516,2026-05-07 05:25:16+00:00,1778131516000,773,26.7065,43.7697,10.08609,37526,True,310.44656,0
20260507-051220,1778131617,2026-05-07 05:26:57+00:00,1778131617000,875,26.74796,43.11708,10.08614,43124,True,331.05054,0
20260507-051220,1778131644,2026-05-07 05:27:24+00:00,1778131644000,902,26.8209,42.86044,10.08611,47203,True,314.8436,0
20260507-051220,1778131656,2026-05-07 05:27:36+00:00,1778131656000,914,26.75303,43.11363,10.08597,51784,True,286.1788,0
20260507-051220,1778131668,2026-05-07 05:27:48+00:00,1778131668000,926,26.78346,42.87774,10.08615,62116,True,236.95847,0
20260507-051220,1778131680,2026-05-07 05:28:00+00:00,1778131680000,938,26.80121,42.83503,10.08617,68351,True,205.07365,0
20260507-051220,1778131692,2026-05-07 05:28:12+00:00,1778131692000,950,26.80882,42.8228,10.08613,72243,True,185.85583,0
20260507-051220,1778131705,2026-05-07 05:28:25+00:00,1778131705000,963,26.86863,42.65218,10.08622,72745,True,182.60608,0
20260507-051220,1778131717,2026-05-07 05:28:37+00:00,1778131717000,975,26.79867,42.91198,10.08629,70302,True,190.99762,0
20260507-051220,1778131729,2026-05-07 05:28:49+00:00,1778131729000,987,26.81389,42.75962,10.08625,75295,True,175.55676,0
20260507-051220,1778131741,2026-05-07 05:29:01+00:00,1778131741000,999,26.8291,42.74418,10.08623,78031,True,164.13908,0
20260507-051220,1778131754,2026-05-07 05:29:14+00:00,1778131754000,1012,26.87893,42.62979,10.08627,78544,True,161.94321,0
20260507-051220,1778131766,2026-05-07 05:29:26+00:00,1778131766000,1024,26.81135,42.93436,10.08646,73511,True,177.05759,0
20260507-051220,1778131778,2026-05-07 05:29:38+00:00,1778131778000,1036,26.82656,42.75473,10.08628,79063,True,163.40721,0
20260507-051220,1778131790,2026-05-07 05:29:50+00:00,1778131790000,1048,26.83164,42.72067,10.08622,81685,True,152.60144,0
20260507-051220,1778131801,2026-05-07 05:30:01+00:00,1778131801000,1058,26.7505,43.2551,10.08625,73511,True,157.63248,0
20260507-051220,1778131813,2026-05-07 05:30:13+00:00,1778131813000,1070,26.83164,42.81237,10.08622,80429,True,155.87881,0
20260507-051220,1778131825,2026-05-07 05:30:25+00:00,1778131825000,1082,26.83924,42.72436,10.08601,82979,True,147.65855,0
20260507-051220,1778131837,2026-05-07 05:30:37+00:00,1778131837000,1094,26.83671,42.72517,10.08611,84743,True,141.72571,0
20260507-051220,1778131847,2026-05-07 05:30:47+00:00,1778131847000,1105,26.76571,43.17452,10.08621,76674,True,147.45178,0
20260507-051220,1778131860,2026-05-07 05:31:00+00:00,1778131860000,1118,26.87639,42.84104,10.08622,78691,True,150.31482,0
20260507-051220,1778131899,2026-05-07 05:31:39+00:00,1778131899000,1157,26.79443,43.41639,10.08614,66931,True,164.33902,0
20260507-051220,1778131912,2026-05-07 05:31:52+00:00,1778131912000,1170,26.74455,43.7508,10.08597,47876,True,198.9585,0
20260507-051220,1778131924,2026-05-07 05:32:04+00:00,1778131924000,1182,26.786,43.04283,10.08605,63529,True,223.16418,0
20260507-051220,1778131936,2026-05-07 05:32:16+00:00,1778131936000,1194,26.81896,42.76782,10.0863,74359,True,188.37976,0
20260507-051220,1778131948,2026-05-07 05:32:28+00:00,1778131948000,1206,26.8291,42.73873,10.0862,79664,True,164.51633,0
20260507-051220,1778131960,2026-05-07 05:32:40+00:00,1778131960000,1217,26.74542,43.33328,10.08616,72056,True,165.61388,0
20260507-051220,1778132071,2026-05-07 05:34:31+00:00,1778132071000,1329,26.77078,43.09053,10.08591,56009,True,254.57178,0
20260507-051220,1778132095,2026-05-07 05:34:55+00:00,1778132095000,1352,26.84047,42.83757,10.08603,60457,True,243.72289,0
20260507-051220,1778132128,2026-05-07 05:35:28+00:00,1778132128000,1386,26.73817,43.68201,10.08594,49112,True,251.71901,0
20260507-051220,1778132140,2026-05-07 05:35:40+00:00,1778132140000,1398,26.76825,43.13981,10.08592,56273,True,258.46106,0
20260507-051220,1778132152,2026-05-07 05:35:52+00:00,1778132152000,1410,26.7936,42.91434,10.0861,68295,True,212.81616,0
20260507-051220,1778132164,2026-05-07 05:36:04+00:00,1778132164000,1422,26.80628,42.85401,10.08595,75295,True,181.1234,0
20260507-051220,1778132177,2026-05-07 05:36:17+00:00,1778132177000,1435,26.86625,42.71448,10.08603,75978,True,176.08975,0
20260507-051220,1778132189,2026-05-07 05:36:29+00:00,1778132189000,1447,26.76175,43.47612,10.08596,64260,True,185.09265,0
