session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-194228,1778269355,2026-05-08 19:42:35+00:00,1778269355000,3,25.63871,42.97855,10.08849,94496,True,100.43977,0
20260508-194228,1778269367,2026-05-08 19:42:47+00:00,1778269367000,15,26.27127,38.88595,10.08837,4592973,True,0.0,0
20260508-194228,1778269379,2026-05-08 19:42:59+00:00,1778269379000,27,25.967,40.03087,10.08825,71320,True,0.0,0
20260508-194228,1778269391,2026-05-08 19:43:11+00:00,1778269391000,39,25.83008,41.45743,10.08795,73705,True,100.92561,0
20260508-194228,1778269425,2026-05-08 19:43:45+00:00,1778269425000,73,25.74963,42.4198,10.08803,58473,True,105.07912,0
20260508-194228,1778269437,2026-05-08 19:43:57+00:00,1778269437000,84,25.70555,42.77993,10.08825,46419,True,110.04448,0
20260508-194228,1778269449,2026-05-08 19:44:09+00:00,1778269449000,96,25.74133,42.11646,10.08836,60109,True,116.85353,0
20260508-194228,1778269462,2026-05-08 19:44:22+00:00,1778269462000,109,25.72358,42.1007,10.08825,63194,True,119.47241,0
20260508-194228,1778269474,2026-05-08 19:44:34+00:00,1778269474000,121,25.75147,41.85728,10.08806,71564,True,118.60138,0
20260508-194228,1778269486,2026-05-08 19:44:46+00:00,1778269486000,133,25.76161,41.80351,10.08807,76604,True,117.51911,0
20260508-194228,1778269498,2026-05-08 19:44:58+00:00,1778269498000,145,25.76922,41.76921,10.08811,79362,True,117.13985,0
20260508-194228,1778269510,2026-05-08 19:45:10+00:00,1778269510000,158,25.7464,42.01286,10.08807,74691,True,122.17699,0
