session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-083759,1778143088,2026-05-07 08:38:08+00:00,1778143088000,3,26.76958,44.85073,10.08669,89929,True,69.64268,0
20260507-083759,1778143100,2026-05-07 08:38:20+00:00,1778143100000,15,27.40215,40.59426,10.087,3926740,True,0.0,0
20260507-083759,1778143112,2026-05-07 08:38:32+00:00,1778143112000,27,27.0928,42.06514,10.0869,62393,True,0.0,0
20260507-083759,1778143124,2026-05-07 08:38:44+00:00,1778143124000,39,26.95081,43.43912,10.08674,63146,True,70.97807,0
20260507-083759,1778143136,2026-05-07 08:38:56+00:00,1778143136000,51,26.93053,43.60104,10.08678,65211,True,72.8349,0
20260507-083759,1778143148,2026-05-07 08:39:08+00:00,1778143148000,63,26.92292,43.69255,10.08678,66771,True,74.70986,0
20260507-083759,1778143160,2026-05-07 08:39:20+00:00,1778143160000,75,26.91785,43.69449,10.08689,68184,True,76.75367,0
20260507-083759,1778143172,2026-05-07 08:39:32+00:00,1778143172000,87,26.91531,43.66469,10.08671,68914,True,79.00301,0
20260507-083759,1778143184,2026-05-07 08:39:44+00:00,1778143184000,99,26.91024,43.61361,10.08689,70420,True,81.48803,0
20260507-083759,1778143196,2026-05-07 08:39:56+00:00,1778143196000,111,26.91278,43.54982,10.08698,70957,True,84.21424,0
20260507-083759,1778143207,2026-05-07 08:40:07+00:00,1778143207000,121,26.95697,43.44389,10.08692,71747,True,86.92328,0
