session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-195949,1778270394,2026-05-08 19:59:54+00:00,1778270394000,3,25.6235,42.7997,10.0889,108204,True,94.44541,0
20260508-195949,1778270406,2026-05-08 20:00:06+00:00,1778270406000,15,26.26113,38.72157,10.08921,4940092,True,0.0,0
20260508-195949,1778270418,2026-05-08 20:00:18+00:00,1778270418000,27,25.94418,39.89824,10.08883,71686,True,0.0,0
20260508-195949,1778270430,2026-05-08 20:00:30+00:00,1778270430000,39,25.80979,41.26992,10.08911,73382,True,100.90739,0
20260508-195949,1778270442,2026-05-08 20:00:42+00:00,1778270442000,51,25.79712,41.44911,10.08921,75363,True,102.30829,0
20260508-195949,1778270454,2026-05-08 20:00:54+00:00,1778270454000,63,25.77936,41.45193,10.08925,77240,True,103.48672,0
20260508-195949,1778270466,2026-05-08 20:01:06+00:00,1778270466000,75,25.78444,41.396,10.08914,79212,True,104.53909,0
20260508-195949,1778270478,2026-05-08 20:01:18+00:00,1778270478000,87,25.77936,41.35791,10.08899,80817,True,105.54239,0
20260508-195949,1778270491,2026-05-08 20:01:31+00:00,1778270491000,99,25.74387,41.64232,10.08912,75499,True,108.35415,0
20260508-195949,1778270503,2026-05-08 20:01:43+00:00,1778270503000,111,25.76415,41.47275,10.0892,80275,True,109.55653,0
20260508-195949,1778270515,2026-05-08 20:01:55+00:00,1778270515000,123,25.77176,41.47846,10.08932,82165,True,110.22637,0
20260508-195949,1778270528,2026-05-08 20:02:08+00:00,1778270528000,136,25.82665,41.329,10.08922,82734,True,112.08426,0
20260508-195949,1778270539,2026-05-08 20:02:19+00:00,1778270539000,147,25.71587,42.0573,10.08923,65569,True,119.03961,0
20260508-195949,1778270551,2026-05-08 20:02:31+00:00,1778270551000,159,25.73372,41.60029,10.08897,71747,True,130.20593,0
20260508-195949,1778270564,2026-05-08 20:02:44+00:00,1778270564000,172,25.79369,41.41504,10.08909,73965,True,133.38611,0
20260508-195949,1778270576,2026-05-08 20:02:56+00:00,1778270576000,184,25.72612,41.64034,10.08913,72556,True,140.50322,0
20260508-195949,1778270601,2026-05-08 20:03:21+00:00,1778270601000,210,25.79631,41.41682,10.08922,74624,True,149.20061,0
