session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm
20260502-082315,-OrbnZ9lDM_dE8sPYD4T,2026-05-02 08:29:07+00:00,1777710547000,350,26.08874,52.01979,1004.34998,48458
20260502-082315,-OrbnaaRmZMXgyB0Wrhq,2026-05-02 08:29:17+00:00,1777710557000,360,26.09254,52.00787,1004.34998,48290
20260502-082315,-OrbndWIb9OPE2T_-N3X,2026-05-02 08:29:27+00:00,1777710567000,370,26.09635,51.98355,1004.34998,48263
20260502-082315,-OrbnfUecMLUbJhnARIK,2026-05-02 08:29:37+00:00,1777710577000,380,26.09983,51.8289,1004.34998,48346
20260502-082315,-Orbnhv1hhvS0GDHqwCZ,2026-05-02 08:29:47+00:00,1777710587000,390,26.10174,51.79814,1004.34003,48374
20260502-082315,-OrbnkMbC8Z6OZ3qrfIS,2026-05-02 08:29:57+00:00,1777710597000,400,26.10332,51.81696,1004.34003,48235
20260502-082315,-OrbnmnoeD-HVAsT4ddw,2026-05-02 08:30:07+00:00,1777710607000,410,26.10459,51.79232,1004.34998,48207
20260502-082315,-OrbnpFP-jfjg4WIER8h,2026-05-02 08:30:17+00:00,1777710617000,420,26.10459,51.74272,1004.34998,48599
20260502-082315,-OrbnrgjbSaHQKvP01hN,2026-05-02 08:30:27+00:00,1777710627000,430,26.10364,51.6992,1004.34003,48318
20260502-082315,-Orbnu7okuOB1aQBROjR,2026-05-02 08:30:37+00:00,1777710637000,440,26.1011,51.60591,1004.34998,48599
20260502-082315,-Orbnw_HktF5O7cNgG7U,2026-05-02 08:30:47+00:00,1777710647000,450,26.09983,51.50047,1004.34998,48179
20260502-082315,-Orbnz0DLKlO_b5U4O29,2026-05-02 08:30:57+00:00,1777710657000,460,26.09857,51.53745,1004.34998,48374
20260502-082315,-Orbo0STS9aGjwIt9AT5,2026-05-02 08:31:07+00:00,1777710667000,470,26.0973,51.6302,1004.34998,48571
20260502-082315,-Orbo2tbaceWjcpVv8E4,2026-05-02 08:31:17+00:00,1777710677000,480,26.09445,51.41928,1004.34003,48346
20260502-082315,-Orbo5KmJIdnQm5m9u3g,2026-05-02 08:31:27+00:00,1777710687000,490,26.09223,51.30763,1004.34998,48683
20260502-082315,-Orbo7lzSDrZEPmSra9y,2026-05-02 08:31:37+00:00,1777710697000,500,26.08969,51.41865,1004.34003,48402
20260502-082315,-OrboAD9bb6bqdaH2lww,2026-05-02 08:31:47+00:00,1777710707000,510,26.08747,51.80244,1004.34003,48374
20260502-082315,-OrboCeAKVL8iZonf7hg,2026-05-02 08:31:57+00:00,1777710717000,520,26.08525,51.9138,1004.34003,48346
20260502-082315,-OrboF5vnNuPsedERAUc,2026-05-02 08:32:07+00:00,1777710727000,530,26.0843,51.88885,1004.33002,48374
20260502-082315,-OrboHYBFBNLfAztpofp,2026-05-02 08:32:17+00:00,1777710737000,540,26.07955,51.77658,1004.32001,48458
20260502-082315,-OrboJzb1aXQulvZdnGF,2026-05-02 08:32:27+00:00,1777710747000,550,26.07638,51.61503,1004.31,48627
20260502-082315,-OrboNrqyjo1Dx6A8ujw,2026-05-02 08:32:37+00:00,1777710757000,560,26.07226,51.41635,1004.29999,48571
20260502-082315,-OrboPHSxPryMxKNu8VD,2026-05-02 08:32:48+00:00,1777710768000,572,26.06814,51.43437,1004.29999,47228
20260502-082315,-OrboRk3GtKm1O-IBpeQ,2026-05-02 08:32:58+00:00,1777710778000,582,26.06402,51.35957,1004.28998,47767
20260502-082315,-OrboUA0miRN7Djq9jJK,2026-05-02 08:33:08+00:00,1777710788000,592,26.06148,51.28502,1004.28003,48014
20260502-082315,-OrboWbMpIYjsmAh3kVS,2026-05-02 08:33:18+00:00,1777710798000,602,26.05736,51.25975,1004.27002,48402
20260502-082315,-OrboZ2G2EtZLgVq2Ntj,2026-05-02 08:33:28+00:00,1777710808000,612,26.05451,51.247,1004.26001,48458
20260502-082315,-OrboaUq-uS2FqR6uZto,2026-05-02 08:33:38+00:00,1777710818000,622,26.05134,51.27132,1004.25,48655
20260502-082315,-Orbocw--Wi32ShKBRLW,2026-05-02 08:33:48+00:00,1777710828000,632,26.04849,51.25857,1004.23999,48683
20260502-082315,-OrbofNUTfq5uDBZkuex,2026-05-02 08:33:58+00:00,1777710838000,642,26.0469,51.21509,1004.23999,48712
20260502-082315,-OrbohojdciAm0QTUbQB,2026-05-02 08:34:08+00:00,1777710848000,652,26.04405,51.26417,1004.22998,48683
20260502-082315,-OrbokGGaMgbX7r45DSQ,2026-05-02 08:34:18+00:00,1777710858000,662,26.04247,51.33817,1004.21997,48740
20260502-082315,-OrbomhoExCLhNRZF8YR,2026-05-02 08:34:28+00:00,1777710868000,672,26.04088,51.33178,1004.21997,48740
20260502-082315,-Orbop8ZdEhuwFuQsi90,2026-05-02 08:34:38+00:00,1777710878000,682,26.03898,51.48622,1004.21002,48854
20260502-082315,-Orbor_fu9XDGaxSC1gL,2026-05-02 08:34:48+00:00,1777710888000,692,26.03676,51.51688,1004.20001,48939
20260502-082315,-Orbou0khZ26FTugDdGk,2026-05-02 08:34:58+00:00,1777710898000,702,26.03518,51.47953,1004.19,48968
20260502-082315,-OrbowTHJajBVfIbJMNn,2026-05-02 08:35:08+00:00,1777710908000,712,26.03264,51.42349,1004.16998,48968
20260502-082315,-OrboyuJ2jF5xKH07KPI,2026-05-02 08:35:18+00:00,1777710918000,722,26.03137,51.34908,1004.15997,48939
20260502-082315,-Orbp0M341Xj_Z0tn997,2026-05-02 08:35:28+00:00,1777710928000,732,26.02979,51.38598,1004.15002,49025
20260502-082315,-Orbp3OOUUcRaNXe3vrS,2026-05-02 08:35:38+00:00,1777710938000,742,26.02789,51.50952,1004.14001,48939
20260502-082315,-Orbp5KOM__swuo8q64D,2026-05-02 08:35:48+00:00,1777710948000,752,26.0263,51.5155,1004.14001,48968
20260502-082315,-Orbp7fnG_RCri8hVCXh,2026-05-02 08:35:58+00:00,1777710958000,762,26.02472,51.54005,1004.13,49025
20260502-082315,-OrbpA6aGPRhfsyB15Ma,2026-05-02 08:36:08+00:00,1777710968000,772,26.02377,51.62664,1004.13,48854
20260502-082315,-OrbpCZ9z8XdCoiZBgYa,2026-05-02 08:36:18+00:00,1777710978000,782,26.02186,51.68834,1004.12,48939
20260502-082315,-OrbpEznuKZvIAQTZ8nf,2026-05-02 08:36:28+00:00,1777710988000,792,26.02028,51.71292,1004.12,48911
20260502-082315,-OrbpHRVqy7EO6N1eQ1d,2026-05-02 08:36:38+00:00,1777710998000,802,26.01806,51.72502,1004.10999,48911
20260502-082315,-OrbpJsV2Vyzajtz_m40,2026-05-02 08:36:48+00:00,1777711008000,812,26.01711,51.78069,1004.09998,49083
20260502-082315,-OrbpMKHg6OvY6GtklAv,2026-05-02 08:36:58+00:00,1777711018000,822,26.01552,51.86109,1004.09003,49112
20260502-082315,-OrbpOlBCQADySJviOwR,2026-05-02 08:37:08+00:00,1777711028000,832,26.01362,52.06565,1004.08002,48968
20260502-082315,-OrbpRCJvcEb0YGN07Wi,2026-05-02 08:37:18+00:00,1777711038000,842,26.01109,52.16468,1004.08002,48740
20260502-082315,-OrbpTeXvFJDi1VD3ATE,2026-05-02 08:37:28+00:00,1777711048000,852,26.00887,52.20788,1004.08002,48911
20260502-082315,-OrbpW4hYUxJEQyBU2uo,2026-05-02 08:37:38+00:00,1777711058000,862,26.0076,52.18907,1004.07001,49025
20260502-082315,-OrbpYXByh1K-k1J5Olc,2026-05-02 08:37:48+00:00,1777711068000,872,26.00602,52.08947,1004.06,48997
20260502-082315,-Orbp_yWowWns4m2M6HN,2026-05-02 08:37:58+00:00,1777711078000,882,26.00475,51.96513,1004.06,49112
20260502-082315,-OrbpcPzMoEEBdlk8_ih,2026-05-02 08:38:08+00:00,1777711088000,892,26.00316,51.9277,1004.06,48997
20260502-082315,-OrbperKrFqoSI-mCzSr,2026-05-02 08:38:18+00:00,1777711098000,902,26.00221,51.93997,1004.04999,49227
20260502-082315,-OrbphIAm-m-0DvgrBRK,2026-05-02 08:38:28+00:00,1777711108000,912,26.00126,51.98329,1004.04999,49083
20260502-082315,-OrbpjjOtDv1__gQHsUz,2026-05-02 08:38:38+00:00,1777711118000,922,25.99936,52.13827,1004.04999,48768
20260502-082315,-OrbpmK1XyaidmFe5PIt,2026-05-02 08:38:48+00:00,1777711128000,932,25.99809,52.15673,1004.04999,48997
20260502-082315,-Orbpoc05TgxM6c6Xv_P,2026-05-02 08:38:58+00:00,1777711138000,942,25.99587,52.18751,1004.04999,49198
20260502-082315,-Orbpr36enOiMbCwTvJq,2026-05-02 08:39:08+00:00,1777711148000,952,25.99366,52.19963,1004.04999,49112
20260502-082315,-OrbptVRBIGzmN3Cw1T6,2026-05-02 08:39:18+00:00,1777711158000,962,25.99334,52.13746,1004.06,49112
20260502-082315,-Orbpvwie8VAOxaW5Onl,2026-05-02 08:39:28+00:00,1777711168000,972,25.99207,52.10624,1004.06,49112
20260502-082315,-OrbpyNa1aLZ4Sb6TgUG,2026-05-02 08:39:38+00:00,1777711178000,982,25.99049,52.16814,1004.07001,49140
20260502-082315,-Orbq-p64gVwH9vH0AOj,2026-05-02 08:39:48+00:00,1777711188000,992,25.9889,52.20521,1004.07001,49227
20260502-082315,-Orbq2GFibMPyd62jHGx,2026-05-02 08:39:58+00:00,1777711198000,1002,25.98732,52.13666,1004.07001,49083
20260502-082315,-Orbq4iKJ8z7jViNBKUa,2026-05-02 08:40:08+00:00,1777711208000,1012,25.98605,52.20483,1004.06,48712
20260502-082315,-Orbq7A_pU9z_efqIA2W,2026-05-02 08:40:18+00:00,1777711218000,1022,25.98478,52.2233,1004.06,48997
20260502-082315,-Orbq9aJ3ZhTYav500Vr,2026-05-02 08:40:28+00:00,1777711228000,1032,25.98446,52.21705,1004.07001,49169
20260502-082315,-OrbqC1Fnm5lK4QNNXe6,2026-05-02 08:40:38+00:00,1777711238000,1042,25.98383,52.22318,1004.08002,49025
20260502-082315,-OrbqETlYRyONgcGO90D,2026-05-02 08:40:48+00:00,1777711248000,1052,25.9832,52.32877,1004.09003,49025
20260502-082315,-OrbqGv6KH3QufAZsu7V,2026-05-02 08:40:58+00:00,1777711258000,1062,25.98224,52.33485,1004.09998,49198
20260502-082315,-OrbqJMvJOiRVN_wb4Pi,2026-05-02 08:41:08+00:00,1777711268000,1072,25.98098,52.27874,1004.09003,48797
20260502-082315,-OrbqLn1X51GjkeWuMbx,2026-05-02 08:41:18+00:00,1777711278000,1082,25.98066,52.36573,1004.09998,49083
20260502-082315,-OrbqOEotg-O3msw9fiz,2026-05-02 08:41:28+00:00,1777711288000,1092,25.97971,52.3283,1004.10999,49140
20260502-082315,-OrbqQgD3Wpn8xhKKQqY,2026-05-02 08:41:38+00:00,1777711298000,1102,25.97812,52.28457,1004.12,49256
20260502-082315,-OrbqT7AEgwY6rF_NMZF,2026-05-02 08:41:48+00:00,1777711308000,1112,25.97749,52.33422,1004.13,49198
20260502-082315,-OrbqW2h2fs0ZY4AHBfZ,2026-05-02 08:41:58+00:00,1777711318000,1122,25.97622,52.37758,1004.13,48997
20260502-082315,-OrbqY-cDEmUdhxZxjK_,2026-05-02 08:42:08+00:00,1777711328000,1132,25.97527,52.3588,1004.13,49140
20260502-082315,-Orbq_RzXZbCnPE8TtdO,2026-05-02 08:42:18+00:00,1777711338000,1142,25.97337,52.34611,1004.13,49083
20260502-082315,-Orbqbtf4gouZyXqKVso,2026-05-02 08:42:28+00:00,1777711348000,1152,25.9721,52.24025,1004.14001,49372
20260502-082315,-OrbqeKL1BCPUElLnG57,2026-05-02 08:42:38+00:00,1777711358000,1162,25.97147,52.19667,1004.15002,49285
20260502-082315,-OrbqglAecHTChsLZGUy,2026-05-02 08:42:48+00:00,1777711368000,1172,25.96925,52.17774,1004.15002,49285
20260502-082315,-OrbqjDLwstMWsNUbY8Y,2026-05-02 08:42:58+00:00,1777711378000,1182,25.96767,52.15267,1004.15997,49256
20260502-082315,-OrbqldmVSl_B0hzPL-W,2026-05-02 08:43:08+00:00,1777711388000,1192,25.96703,52.12774,1004.17999,49548
20260502-082315,-Orbqo5PbDp1pWMmSBX9,2026-05-02 08:43:18+00:00,1777711398000,1202,25.96513,52.09023,1004.17999,49489
20260502-082315,-OrbqqXRAizYx4OhxzAM,2026-05-02 08:43:28+00:00,1777711408000,1212,25.96323,52.07134,1004.19,49372
20260502-082315,-Orbqsyx-hAU6Bw0_MlU,2026-05-02 08:43:38+00:00,1777711418000,1222,25.96196,52.09602,1004.20001,49577
20260502-082315,-OrbqvQ4U3yZxPju7_JV,2026-05-02 08:43:48+00:00,1777711428000,1232,25.96228,52.10847,1004.21002,49431
20260502-082315,-OrbqxrLXZv-A21At77C,2026-05-02 08:43:58+00:00,1777711438000,1242,25.96196,52.12086,1004.21997,49285
20260502-082315,-Orbr-IHmQBQea1JdWNv,2026-05-02 08:44:08+00:00,1777711448000,1252,25.96196,52.04634,1004.22998,49489
20260502-082315,-Orbr1jsfWMwgicQC-No,2026-05-02 08:44:18+00:00,1777711458000,1262,25.96101,52.08968,1004.23999,49489
20260502-082315,-Orbr4AtrYWhVlyPQqFX,2026-05-02 08:44:28+00:00,1777711468000,1272,25.95974,52.25102,1004.23999,49401
20260502-082315,-Orbr6bw_8lMXc-Xiv1H,2026-05-02 08:44:38+00:00,1777711478000,1282,25.95784,52.2943,1004.23999,49460
20260502-082315,-Orbr93_B4U3Q9IEmXV2,2026-05-02 08:44:48+00:00,1777711488000,1292,25.95721,52.28177,1004.25,49489
20260502-082315,-OrbrBVP10rR-elSYKFT,2026-05-02 08:44:58+00:00,1777711498000,1302,25.95657,52.16983,1004.27002,49548
20260502-082315,-OrbrG75poYNsC-JgSBb,2026-05-02 08:45:08+00:00,1777711508000,1312,25.95594,52.12626,1004.27002,49343
20260502-082315,-OrbrGRfqOcLzcZ0y-Yz,2026-05-02 08:45:19+00:00,1777711519000,1322,25.95372,52.15081,1004.27002,49112
20260502-082315,-OrbrIsYa1GNESyIZC_R,2026-05-02 08:45:29+00:00,1777711529000,1332,25.9534,52.11971,1004.28003,49636
20260502-082315,-OrbrLJqTVYg0ka-uMS4,2026-05-02 08:45:39+00:00,1777711539000,1342,25.95245,52.13201,1004.28998,49314
20260502-082315,-OrbrNlMa5goxFyLUVX7,2026-05-02 08:45:49+00:00,1777711549000,1352,25.95087,52.14422,1004.29999,49665
20260502-082315,-OrbrQCQIFMSGl49ufm6,2026-05-02 08:45:59+00:00,1777711559000,1362,25.95024,52.06339,1004.29999,49489
20260502-082315,-OrbrSdVFQO_KfemzfOI,2026-05-02 08:46:09+00:00,1777711569000,1372,25.94833,52.03832,1004.31,49548
20260502-082315,-OrbrV4eP7oJ-R4Ied7W,2026-05-02 08:46:19+00:00,1777711579000,1382,25.9458,52.07523,1004.31,49489
20260502-082315,-OrbrXXS4odBc19ysmry,2026-05-02 08:46:29+00:00,1777711589000,1392,25.9458,52.06281,1004.32001,49577
20260502-082315,-OrbrZyOa50OchWZ_xMp,2026-05-02 08:46:39+00:00,1777711599000,1402,25.94516,52.05651,1004.33002,49372
20260502-082315,-OrbrbPkWoTDjyaRmE8l,2026-05-02 08:46:49+00:00,1777711609000,1412,25.94548,52.07518,1004.33002,49636
20260502-082315,-OrbrdqldvasBWYaGoDf,2026-05-02 08:46:59+00:00,1777711619000,1422,25.94453,52.00677,1004.34003,49665
20260502-082315,-OrbrgHpbWf2pKMw-mB0,2026-05-02 08:47:09+00:00,1777711629000,1432,25.9439,51.98186,1004.34003,49431
20260502-082315,-OrbrijGMHu7ssj3iR40,2026-05-02 08:47:19+00:00,1777711639000,1442,25.9439,52.03151,1004.34998,49665
20260502-082315,-OrbrlASHAIHiOiQnisp,2026-05-02 08:47:29+00:00,1777711649000,1452,25.94421,52.05018,1004.34998,49724
20260502-082315,-Orbrnc9LLTxFjZKp-l2,2026-05-02 08:47:39+00:00,1777711659000,1462,25.94231,52.06235,1004.34998,49577
20260502-082315,-Orbrq32mqtEye0qsjgC,2026-05-02 08:47:49+00:00,1777711669000,1472,25.94231,52.06855,1004.34998,49636
20260502-082315,-OrbrsVFAyoOdMJbVDDb,2026-05-02 08:47:59+00:00,1777711679000,1482,25.94199,52.04367,1004.34998,49813
20260502-082315,-OrbrvVD_qTq5f9u2WGc,2026-05-02 08:48:09+00:00,1777711689000,1492,25.94104,52.04355,1004.35999,49636
20260502-082315,-OrbrxNiu6hmd9e9KDXC,2026-05-02 08:48:19+00:00,1777711699000,1502,25.94041,52.03725,1004.35999,49783
20260502-082315,-OrbrzogT_nISUcFAu4P,2026-05-02 08:48:29+00:00,1777711709000,1512,25.93977,52.05579,1004.35999,49902
20260502-082315,-Orbs1Gc4D29Sru1w9cy,2026-05-02 08:48:39+00:00,1777711719000,1522,25.93946,52.04334,1004.35999,49783
20260502-082315,-Orbs3hOm7C8AnofqUnY,2026-05-02 08:48:49+00:00,1777711729000,1532,25.93914,52.0495,1004.35999,49665
20260502-082315,-Orbs68_tU_cTGH2URKv,2026-05-02 08:48:59+00:00,1777711739000,1542,25.93787,52.03692,1004.35999,49842
20260502-082315,-Orbs8aGqrmTLNd1ZzNp,2026-05-02 08:49:09+00:00,1777711749000,1552,25.93724,52.03683,1004.35999,49813
20260502-082315,-OrbsB1A5OHdVdnGdm61,2026-05-02 08:49:19+00:00,1777711759000,1562,25.93692,52.02438,1004.34998,49783
20260502-082315,-OrbsDTYNEg6BGQqZOul,2026-05-02 08:49:29+00:00,1777711769000,1572,25.93756,51.99342,1004.35999,49665
20260502-082315,-OrbsFu_Z1e-TntLojo_,2026-05-02 08:49:39+00:00,1777711779000,1582,25.93692,51.9437,1004.35999,49724
20260502-082315,-OrbsILwqwLpzmpSnyEN,2026-05-02 08:49:49+00:00,1777711789000,1592,25.93629,51.93741,1004.35999,50081
20260502-082315,-OrbsL9p_57_Jnv2pWUz,2026-05-02 08:49:59+00:00,1777711799000,1602,25.93565,51.98075,1004.37,49902
20260502-082315,-OrbsNFCdZzWR5QlM75m,2026-05-02 08:50:09+00:00,1777711809000,1612,25.93439,52.01783,1004.35999,49636
20260502-082315,-OrbsPfc2DsH4lv3ZjKL,2026-05-02 08:50:19+00:00,1777711819000,1622,25.93439,52.03024,1004.35999,49548
20260502-082315,-OrbsSSCXP_8Hby58thq,2026-05-02 08:50:29+00:00,1777711829000,1632,25.93344,52.04874,1004.37,49665
20260502-082315,-OrbsUfAS9e7Rie7XVrs,2026-05-02 08:50:39+00:00,1777711839000,1642,25.93344,51.99908,1004.37,49842
20260502-082315,-OrbsX5MovfX5fvY7PTJ,2026-05-02 08:50:49+00:00,1777711849000,1652,25.93217,52.04236,1004.38,49754
20260502-082315,-OrbsZY0qB1c_0tPR3ty,2026-05-02 08:50:59+00:00,1777711859000,1662,25.93217,52.09203,1004.37,49872
20260502-082315,-OrbsbtWVDxM5wViydJk,2026-05-02 08:51:09+00:00,1777711869000,1672,25.93122,52.03603,1004.37,49842
20260502-082315,-OrbsdQEG3SPgQ8bjhYV,2026-05-02 08:51:19+00:00,1777711879000,1682,25.9309,51.95531,1004.37,49872
20260502-082315,-OrbsfrVLokS8Dli70vJ,2026-05-02 08:51:29+00:00,1777711889000,1692,25.92932,51.9551,1004.37,50051
20260502-082315,-OrbsiJWmHmivJCJD7r2,2026-05-02 08:51:39+00:00,1777711899000,1702,25.92837,51.9922,1004.37,49961
20260502-082315,-OrbskjuvQNhAGrqh8ah,2026-05-02 08:51:49+00:00,1777711909000,1712,25.92741,51.96725,1004.35999,50081
20260502-082315,-OrbsnAg3u78ID8YDMOe,2026-05-02 08:51:59+00:00,1777711919000,1722,25.92646,51.9361,1004.35999,50111
20260502-082315,-OrbspcBeKQkwT4OYLKk,2026-05-02 08:52:09+00:00,1777711929000,1732,25.9252,51.91733,1004.35999,50201
20260502-082315,-Orbss3v-kV2DT25yIhe,2026-05-02 08:52:19+00:00,1777711939000,1742,25.92488,51.96071,1004.37,49961
20260502-082315,-OrbsuWaQRX8R0qTD_1T,2026-05-02 08:52:29+00:00,1777711949000,1752,25.92424,51.94822,1004.37,49932
20260502-082315,-Orbswwws_zTbjMT_Yze,2026-05-02 08:52:39+00:00,1777711959000,1762,25.92424,51.93581,1004.35999,50111
20260502-082315,-OrbszOEsctdn_LZhRYw,2026-05-02 08:52:49+00:00,1777711969000,1772,25.92393,52.05368,1004.35999,49842
20260502-082315,-Orbt0qF01wrVuSRcuTN,2026-05-02 08:52:59+00:00,1777711979000,1782,25.92361,52.07847,1004.35999,50141
20260502-082315,-Orbt3Gi5eAFcrVl54Np,2026-05-02 08:53:09+00:00,1777711989000,1792,25.92202,52.18385,1004.34998,50291
20260502-082315,-Orbt5iHMVf17rMGrXKB,2026-05-02 08:53:19+00:00,1777711999000,1802,25.92202,52.18385,1004.34998,50231
20260502-082315,-Orbt89FyIrncUoiIuRT,2026-05-02 08:53:29+00:00,1777712009000,1812,25.92202,52.1031,1004.34998,50021
20260502-082315,-OrbtAbHkxdyGpzhUK7L,2026-05-02 08:53:39+00:00,1777712019000,1822,25.92298,51.97287,1004.35999,50021
20260502-082315,-OrbtD1zJU-3a3be5eh2,2026-05-02 08:53:49+00:00,1777712029000,1832,25.92234,51.99761,1004.34998,50081
20260502-082315,-OrbtFUOOK56HjLCdF6f,2026-05-02 08:53:59+00:00,1777712039000,1842,25.92076,52.06568,1004.35999,49932
20260502-082315,-OrbtHvKuarc6AfOkgk0,2026-05-02 08:54:09+00:00,1777712049000,1852,25.91981,52.08417,1004.35999,50021
20260502-082315,-OrbtLcD9vBBrIZBmcra,2026-05-02 08:54:19+00:00,1777712059000,1862,25.92076,52.02223,1004.37,50291
20260502-082315,-OrbtMnlIjy77Ae_em0Q,2026-05-02 08:54:29+00:00,1777712069000,1872,25.92012,52.02214,1004.38,50171
20260502-082315,-OrbtPF-yKKdOMV1pHST,2026-05-02 08:54:39+00:00,1777712079000,1882,25.91917,52.11515,1004.38,50081
20260502-082315,-OrbtRgePFe0YeZpnjyK,2026-05-02 08:54:49+00:00,1777712089000,1892,25.91759,52.13977,1004.38,50231
20260502-082315,-OrbtU7ryL2jSS4VgKm0,2026-05-02 08:54:59+00:00,1777712099000,1902,25.91727,52.08384,1004.39001,50051
20260502-082315,-OrbtWZwhIzDg_9C25co,2026-05-02 08:55:09+00:00,1777712109000,1912,25.91632,52.00922,1004.38,50261
20260502-082315,-OrbtZ07AT-oo-tqSJ2a,2026-05-02 08:55:19+00:00,1777712119000,1922,25.916,51.93471,1004.38,50021
20260502-082315,-OrbtaSSzBRsHvTmpUzQ,2026-05-02 08:55:29+00:00,1777712129000,1932,25.91505,51.87875,1004.38,50141
20260502-082315,-OrbtctfkpqruEtoDhG7,2026-05-02 08:55:39+00:00,1777712139000,1942,25.91315,51.8661,1004.38,50322
20260502-082315,-OrbtfKsebGYsvG36J6I,2026-05-02 08:55:49+00:00,1777712149000,1952,25.9122,51.82876,1004.38,50322
20260502-082315,-OrbthlZ_ou00cWJbVvQ,2026-05-02 08:55:59+00:00,1777712159000,1962,25.91125,51.84103,1004.37,50261
20260502-082315,-OrbtkDl6xohpxBSxblw,2026-05-02 08:56:09+00:00,1777712169000,1972,25.91093,51.841,1004.37,50291
20260502-082315,-OrbtmfD1Zm4tFcH6JTg,2026-05-02 08:56:19+00:00,1777712179000,1982,25.90935,51.80977,1004.37,50352
20260502-082315,-Orbtp5gkdJuW0nBxMiM,2026-05-02 08:56:29+00:00,1777712189000,1992,25.90871,51.75391,1004.38,50382
20260502-082315,-OrbtrYFi4ZFoeYIYmji,2026-05-02 08:56:39+00:00,1777712199000,2002,25.9084,51.76625,1004.38,50261
20260502-082315,-OrbttzylA6yzHTCyqNT,2026-05-02 08:56:49+00:00,1777712209000,2012,25.90903,51.82213,1004.38,50322
20260502-082315,-OrbtwQUKp_DXQY3YCb-,2026-05-02 08:56:59+00:00,1777712219000,2022,25.9084,51.80345,1004.38,50291
20260502-082315,-OrbtyryLuKkMHv4lRR1,2026-05-02 08:57:09+00:00,1777712229000,2032,25.90808,51.77861,1004.38,50595
20260502-082315,-Orbu0JivGnBDUGStV-h,2026-05-02 08:57:19+00:00,1777712239000,2042,25.90808,51.80341,1004.38,50443
20260502-082315,-Orbu3BHZLgvDD4yGXMa,2026-05-02 08:57:29+00:00,1777712249000,2052,25.90808,51.85302,1004.38,50382
