session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-180233,1778090558,2026-05-06 18:02:38+00:00,1778090558000,3,26.60474,43.71997,10.07619,85522,True,145.81711,0
20260506-180233,1778090570,2026-05-06 18:02:50+00:00,1778090570000,15,27.23226,39.4802,10.0764,1868898,True,0.0,0
20260506-180233,1778090582,2026-05-06 18:03:02+00:00,1778090582000,27,26.93053,40.81227,10.07628,49754,True,57.88712,0
20260506-180233,1778090594,2026-05-06 18:03:14+00:00,1778090594000,39,26.78853,42.29348,10.07647,53198,True,153.66617,0
20260506-180233,1778090607,2026-05-06 18:03:27+00:00,1778090607000,51,26.84318,42.20504,10.07644,53848,True,154.15089,0
20260506-180233,1778090619,2026-05-06 18:03:39+00:00,1778090619000,63,26.73528,42.73232,10.07641,50322,True,156.03223,0
20260506-180233,1778090631,2026-05-06 18:03:51+00:00,1778090631000,75,26.74796,42.42448,10.07649,55526,True,156.35132,0
20260506-180233,1778090643,2026-05-06 18:04:03+00:00,1778090643000,87,26.74035,42.35937,10.07645,58350,True,156.38148,0
20260506-180233,1778090655,2026-05-06 18:04:15+00:00,1778090655000,99,26.74035,42.44751,10.07663,59937,True,156.44824,0
20260506-180233,1778090667,2026-05-06 18:04:27+00:00,1778090667000,111,26.79674,42.31896,10.07669,60196,True,157.06438,0
20260506-180233,1778090680,2026-05-06 18:04:40+00:00,1778090680000,124,26.69129,43.0819,10.07675,48402,True,160.24103,0
20260506-180233,1778090692,2026-05-06 18:04:52+00:00,1778090692000,136,26.66962,43.14951,10.07689,41916,True,165.36536,0
20260506-180233,1778090704,2026-05-06 18:05:04+00:00,1778090704000,148,26.69725,42.57002,10.07671,50656,True,170.93323,0
20260506-180233,1778090715,2026-05-06 18:05:15+00:00,1778090715000,159,26.61357,43.02584,10.0764,47986,True,172.37985,0
20260506-180233,1778090727,2026-05-06 18:05:27+00:00,1778090727000,171,26.70232,42.47037,10.07691,56884,True,169.15158,0
20260506-180233,1778090740,2026-05-06 18:05:40+00:00,1778090740000,184,26.68964,42.69474,10.07694,55270,True,170.20767,0
20260506-180233,1778090751,2026-05-06 18:05:51+00:00,1778090751000,195,26.75534,42.48315,10.07704,56845,True,171.21359,0
20260506-180233,1778090764,2026-05-06 18:06:04+00:00,1778090764000,208,26.66086,43.0209,10.07682,47986,True,178.13814,0
20260506-180233,1778090782,2026-05-06 18:06:22+00:00,1778090782000,226,26.64368,43.03471,10.07696,42772,True,190.64328,0
20260506-180233,1778090794,2026-05-06 18:06:34+00:00,1778090794000,238,26.67189,42.74753,10.07758,49256,True,204.01273,0
20260506-180233,1778090806,2026-05-06 18:06:46+00:00,1778090806000,250,26.69218,42.50275,10.07749,57078,True,188.46057,0
20260506-180233,1778090817,2026-05-06 18:06:57+00:00,1778090817000,261,26.74505,42.3651,10.07736,58473,True,186.96199,0
20260506-180233,1778090829,2026-05-06 18:07:09+00:00,1778090829000,273,26.68204,42.72079,10.07748,56538,True,191.96811,0
20260506-180233,1778090841,2026-05-06 18:07:21+00:00,1778090841000,285,26.70232,42.48917,10.07763,61387,True,179.67795,0
20260506-180233,1778090853,2026-05-06 18:07:33+00:00,1778090853000,297,26.70739,42.42584,10.07743,63433,True,171.43703,0
