session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-001000,-OrucWT4WyE3PwWau5XM,2026-05-06 00:13:40+00:00,1778026420000,219,26.89249,43.57662,10.02876,74096,True,250.28459,1
20260506-001000,-OrucZOr3sTNUuqczi4E,2026-05-06 00:13:52+00:00,1778026432000,231,26.89249,43.56082,10.02867,73965,True,247.26598,2
20260506-001000,-OrucbJn06GXnY9z-gF5,2026-05-06 00:14:04+00:00,1778026444000,243,26.89756,43.52429,10.02884,75093,True,240.31731,2
20260506-001000,-OruceFaTHpdB5WhvWW8,2026-05-06 00:14:16+00:00,1778026456000,255,26.9001,43.4626,10.02858,75093,True,236.55771,2
20260506-001000,-OruchBH0YZFR_zW8IiP,2026-05-06 00:14:28+00:00,1778026468000,267,26.90771,43.41887,10.02879,75841,True,230.77493,2
20260506-001000,-Oruck6TphpTu-PFDpGR,2026-05-06 00:14:40+00:00,1778026480000,279,26.91278,43.39173,10.02867,76255,True,225.37138,2
20260506-001000,-Orucn23kPvIA8iUFMti,2026-05-06 00:14:52+00:00,1778026492000,291,26.91024,43.38399,10.02864,76394,True,221.48746,2
20260506-001000,-Orucpyd14NSAAIbmGuD,2026-05-06 00:15:04+00:00,1778026504000,303,26.91531,43.35305,10.02851,77097,True,216.60518,2
