session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-174134,1778262109,2026-05-08 17:41:49+00:00,1778262109000,3,25.67925,44.59976,10.08061,97781,True,64.66493,0
20260508-174134,1778262121,2026-05-08 17:42:01+00:00,1778262121000,15,26.31944,40.26854,10.08093,4550084,True,0.0,0
20260508-174134,1778262133,2026-05-08 17:42:13+00:00,1778262133000,27,26.0101,41.5252,10.08066,78988,True,0.0,0
20260508-174134,1778262146,2026-05-08 17:42:26+00:00,1778262146000,40,25.98893,42.07857,10.08041,79892,True,0.0,0
20260508-174134,1778262164,2026-05-08 17:42:44+00:00,1778262164000,58,25.81199,43.93298,10.08077,63966,True,64.74212,0
20260508-174134,1778262176,2026-05-08 17:42:56+00:00,1778262176000,70,25.79458,43.52018,10.08102,68463,True,71.43061,0
20260508-174134,1778262189,2026-05-08 17:43:09+00:00,1778262189000,82,25.85658,43.2396,10.08102,72056,True,74.12154,0
20260508-174134,1778262301,2026-05-08 17:45:01+00:00,1778262301000,194,25.73372,43.66206,10.08123,53883,True,168.10365,0
20260508-174134,1778262323,2026-05-08 17:45:23+00:00,1778262323000,216,25.80056,43.41598,10.08148,58432,True,184.39317,0
20260508-174134,1778262336,2026-05-08 17:45:36+00:00,1778262336000,230,25.69734,44.00956,10.08135,48207,True,203.24141,0
20260508-174134,1778262356,2026-05-08 17:45:56+00:00,1778262356000,249,25.70356,44.07014,10.08154,46834,True,233.55707,0
20260508-174134,1778262368,2026-05-08 17:46:08+00:00,1778262368000,262,25.70584,43.89698,10.0814,52896,True,253.05521,0
20260508-174134,1778262380,2026-05-08 17:46:20+00:00,1778262380000,274,25.7464,43.53244,10.08126,68688,True,214.89432,0
20260508-174134,1778262392,2026-05-08 17:46:32+00:00,1778262392000,286,25.76415,43.45724,10.08158,76674,True,184.90089,0
20260508-174134,1778262404,2026-05-08 17:46:44+00:00,1778262404000,298,25.76669,43.3216,10.08152,82085,True,166.61246,0
20260508-174134,1778262417,2026-05-08 17:46:57+00:00,1778262417000,311,25.82919,43.12352,10.08147,82734,True,164.81775,0
20260508-174134,1778262480,2026-05-08 17:48:00+00:00,1778262480000,373,25.73575,43.6703,10.08158,69198,True,178.59135,0
20260508-174134,1778262493,2026-05-08 17:48:13+00:00,1778262493000,386,25.69823,43.71126,10.08197,52009,True,276.39905,0
20260508-174134,1778262505,2026-05-08 17:48:25+00:00,1778262505000,398,25.74894,43.3462,10.08209,69428,True,238.00084,0
20260508-174134,1778262517,2026-05-08 17:48:37+00:00,1778262517000,410,25.75908,43.20969,10.08208,78397,True,191.93996,0
20260508-174134,1778262529,2026-05-08 17:48:49+00:00,1778262529000,422,25.76922,43.10424,10.08214,83393,True,163.49936,0
20260508-174134,1778262541,2026-05-08 17:49:01+00:00,1778262541000,435,25.69062,43.64291,10.0819,75093,True,166.26541,0
20260508-174134,1778262553,2026-05-08 17:49:13+00:00,1778262553000,447,25.77176,43.11014,10.082,84915,True,156.17032,0
20260508-174134,1778262654,2026-05-08 17:50:54+00:00,1778262654000,547,25.72612,43.71178,10.08225,58067,True,268.87625,0
20260508-174134,1778262680,2026-05-08 17:51:20+00:00,1778262680000,573,25.7914,43.46966,10.08221,62486,True,260.14014,0
20260508-174134,1778262692,2026-05-08 17:51:32+00:00,1778262692000,586,25.72612,43.35796,10.08197,65466,True,254.21407,0
20260508-174134,1778262704,2026-05-08 17:51:44+00:00,1778262704000,598,25.75147,43.06203,10.08236,77311,True,200.84186,0
20260508-174134,1778262716,2026-05-08 17:51:56+00:00,1778262716000,610,25.77176,43.05833,10.0823,83810,True,165.71452,0
20260508-174134,1778262728,2026-05-08 17:52:08+00:00,1778262728000,622,25.77176,43.1839,10.08225,87123,True,146.15707,0
20260508-174134,1778262741,2026-05-08 17:52:21+00:00,1778262741000,634,25.75655,43.33615,10.08235,84231,True,147.05965,0
20260508-174134,1778262753,2026-05-08 17:52:33+00:00,1778262753000,647,25.75147,43.30279,10.08243,84147,True,149.26013,0
20260508-174134,1778262765,2026-05-08 17:52:45+00:00,1778262765000,659,25.78444,43.06584,10.08256,90123,True,135.78738,0
20260508-174134,1778262777,2026-05-08 17:52:57+00:00,1778262777000,671,25.78444,42.93488,10.08259,93337,True,123.17013,0
20260508-174134,1778262789,2026-05-08 17:53:09+00:00,1778262789000,683,25.79712,42.94768,10.08264,94817,True,114.87301,0
20260508-174134,1778262801,2026-05-08 17:53:21+00:00,1778262801000,695,25.79712,43.00552,10.08243,94793,True,111.55948,0
20260508-174134,1778262814,2026-05-08 17:53:34+00:00,1778262814000,708,25.85454,42.86284,10.08249,95441,True,110.94958,0
20260508-174134,1778262825,2026-05-08 17:53:45+00:00,1778262825000,719,25.69823,43.94909,10.08261,75704,True,144.66028,0
20260508-174134,1778262837,2026-05-08 17:53:57+00:00,1778262837000,731,25.77683,43.17852,10.08259,89545,True,140.45409,0
20260508-174134,1778262849,2026-05-08 17:54:09+00:00,1778262849000,743,25.79458,42.82689,10.0826,94389,True,121.46424,0
20260508-174134,1778262862,2026-05-08 17:54:22+00:00,1778262862000,756,25.84948,42.67122,10.08269,95683,True,117.53092,0
20260508-174134,1778262883,2026-05-08 17:54:43+00:00,1778262883000,777,25.75467,43.45636,10.08253,79063,True,133.24168,0
20260508-174134,1778262895,2026-05-08 17:54:55+00:00,1778262895000,789,25.75147,43.2963,10.08247,80122,True,173.16159,0
