session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-105508,1778151313,2026-05-07 10:55:13+00:00,1778151313000,3,26.41462,44.00789,10.08556,104166,True,122.74413,0
20260507-105508,1778151325,2026-05-07 10:55:25+00:00,1778151325000,15,27.05731,39.80807,10.08603,4600858,True,0.0,0
20260507-105508,1778151337,2026-05-07 10:55:37+00:00,1778151337000,27,26.74796,41.12324,10.08603,70125,True,0.0,0
20260507-105508,1778151349,2026-05-07 10:55:49+00:00,1778151349000,39,26.60343,42.61821,10.08567,70658,True,127.69736,0
20260507-105508,1778151361,2026-05-07 10:56:01+00:00,1778151361000,51,26.58061,42.80147,10.08551,72618,True,128.53824,0
20260507-105508,1778151373,2026-05-07 10:56:13+00:00,1778151373000,63,26.57554,42.76456,10.0856,74293,True,129.12714,0
20260507-105508,1778151385,2026-05-07 10:56:25+00:00,1778151385000,75,26.57554,42.73855,10.08567,75772,True,129.58633,0
20260507-105508,1778151397,2026-05-07 10:56:37+00:00,1778151397000,87,26.573,42.77777,10.08556,77526,True,129.92941,0
20260507-105508,1778151409,2026-05-07 10:56:49+00:00,1778151409000,99,26.56793,42.75982,10.08538,78470,True,130.27065,0
20260507-105508,1778151421,2026-05-07 10:57:01+00:00,1778151421000,111,26.57047,42.80335,10.08556,78988,True,130.54259,0
20260507-105508,1778151432,2026-05-07 10:57:12+00:00,1778151432000,122,26.47919,43.41914,10.08544,68914,True,132.6514,0
20260507-105508,1778151531,2026-05-07 10:58:51+00:00,1778151531000,221,26.47665,43.33928,10.08534,49227,True,198.93358,0
