session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-192447,1778268296,2026-05-08 19:24:56+00:00,1778268296000,3,25.66407,43.33404,10.08769,95140,True,100.43977,0
20260508-192447,1778268308,2026-05-08 19:25:08+00:00,1778268308000,15,26.3017,39.20168,10.0877,4660869,True,0.0,0
20260508-192447,1778268321,2026-05-08 19:25:21+00:00,1778268321000,28,26.26785,39.25445,10.08792,644206,True,0.0,0
20260508-192447,1778268389,2026-05-08 19:26:29+00:00,1778268389000,96,25.82972,42.3,10.08755,65160,True,0.0,0
20260508-192447,1778268401,2026-05-08 19:26:41+00:00,1778268401000,108,25.68336,43.60499,10.08776,34699,True,0.0,0
