session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-132554,1778073958,2026-05-06 13:25:58+00:00,1778073958000,3,27.23357,43.82743,10.06741,101700,True,59.1269,0
20260506-132554,1778073970,2026-05-06 13:26:10+00:00,1778073970000,15,27.85603,39.75619,10.06751,4308682,True,0.0,0
20260506-132554,1778073982,2026-05-06 13:26:22+00:00,1778073982000,27,27.53654,41.46601,10.06735,76674,True,0.0,0
20260506-132554,1778073994,2026-05-06 13:26:34+00:00,1778073994000,39,27.3844,43.01604,10.06687,75160,True,59.86262,0
20260506-132554,1778074005,2026-05-06 13:26:45+00:00,1778074005000,49,27.28044,43.75375,10.06703,66559,True,61.38269,0
20260506-132554,1778074017,2026-05-06 13:26:57+00:00,1778074017000,61,27.3413,43.32302,10.06697,73705,True,63.55763,0
