session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-220908,1778278153,2026-05-08 22:09:13+00:00,1778278153000,3,25.81623,43.72376,10.09191,121641,True,92.3044,0
20260508-220908,1778278165,2026-05-08 22:09:25+00:00,1778278165000,15,26.44876,39.64015,10.09215,4755989,True,0.0,0
20260508-220908,1778278177,2026-05-08 22:09:37+00:00,1778278177000,27,26.13181,40.94178,10.09172,69775,True,0.0,0
20260508-220908,1778278189,2026-05-08 22:09:49+00:00,1778278189000,39,25.98982,42.41764,10.09172,71259,True,115.66673,0
20260508-220908,1778278201,2026-05-08 22:10:01+00:00,1778278201000,51,25.96446,42.62485,10.09173,73190,True,117.00632,0
20260508-220908,1778278213,2026-05-08 22:10:13+00:00,1778278213000,63,25.86558,43.29405,10.09166,62024,True,118.89214,0
20260508-220908,1778278225,2026-05-08 22:10:25+00:00,1778278225000,75,25.9315,42.79564,10.09185,71564,True,120.6893,0
20260508-220908,1778278237,2026-05-08 22:10:37+00:00,1778278237000,87,25.93657,42.72856,10.09184,75431,True,121.30881,0
20260508-220908,1778278247,2026-05-08 22:10:47+00:00,1778278247000,97,25.86558,43.17978,10.09196,67963,True,123.33408,0
20260508-220908,1778278259,2026-05-08 22:10:59+00:00,1778278259000,109,25.92643,42.82026,10.09186,75295,True,124.84665,0
20260508-220908,1778278272,2026-05-08 22:11:12+00:00,1778278272000,122,25.92389,42.75756,10.09174,77814,True,125.18771,0
20260508-220908,1778278284,2026-05-08 22:11:24+00:00,1778278284000,134,25.9315,42.76348,10.09211,79287,True,125.79095,0
20260508-220908,1778278296,2026-05-08 22:11:36+00:00,1778278296000,146,25.9315,42.76031,10.09218,80198,True,126.73122,0
20260508-220908,1778278308,2026-05-08 22:11:48+00:00,1778278308000,158,25.92896,42.85007,10.0923,80122,True,128.28159,0
20260508-220908,1778278320,2026-05-08 22:12:00+00:00,1778278320000,170,25.9315,42.82689,10.09248,80507,True,130.02733,0
20260508-220908,1778278417,2026-05-08 22:13:37+00:00,1778278417000,267,25.85543,43.20536,10.09239,53402,True,283.53625,2
20260508-220908,1778278431,2026-05-08 22:13:51+00:00,1778278431000,281,25.92113,42.93144,10.09231,57470,True,277.69724,2
20260508-220908,1778278443,2026-05-08 22:14:03+00:00,1778278443000,293,25.86558,43.06068,10.09207,63241,True,261.07556,2
20260508-220908,1778278455,2026-05-08 22:14:15+00:00,1778278455000,305,25.89093,42.85099,10.092,71320,True,216.75554,2
20260508-220908,1778278467,2026-05-08 22:14:27+00:00,1778278467000,317,25.89093,42.7851,10.09207,76116,True,188.25203,2
20260508-220908,1778278479,2026-05-08 22:14:39+00:00,1778278479000,329,25.89347,42.76836,10.09194,79063,True,172.19623,2
20260508-220908,1778278491,2026-05-08 22:14:51+00:00,1778278491000,341,25.90868,42.70863,10.09233,80507,True,163.36488,2
20260508-220908,1778278503,2026-05-08 22:15:03+00:00,1778278503000,353,25.89093,42.89091,10.09223,76815,True,169.34152,2
20260508-220908,1778278513,2026-05-08 22:15:13+00:00,1778278513000,363,25.82754,43.19294,10.09222,71625,True,176.85852,2
20260508-220908,1778278524,2026-05-08 22:15:24+00:00,1778278524000,374,25.92846,42.84557,10.0919,74691,True,178.55658,2
20260508-220908,1778278536,2026-05-08 22:15:36+00:00,1778278536000,386,25.89093,42.84429,10.09219,74691,True,191.26236,3
20260508-220908,1778278548,2026-05-08 22:15:48+00:00,1778278548000,398,25.90361,42.6861,10.09231,80198,True,171.43469,3
20260508-220908,1778278560,2026-05-08 22:16:00+00:00,1778278560000,410,25.90868,42.66475,10.09236,82570,True,157.50426,3
20260508-220908,1778278572,2026-05-08 22:16:12+00:00,1778278572000,422,25.91882,42.61142,10.09245,84316,True,149.71088,3
20260508-220908,1778278584,2026-05-08 22:16:24+00:00,1778278584000,434,25.91882,42.60317,10.09221,85001,True,145.48074,3
20260508-220908,1778278596,2026-05-08 22:16:36+00:00,1778278596000,446,25.91629,42.58666,10.0922,85872,True,141.87589,3
20260508-220908,1778278608,2026-05-08 22:16:48+00:00,1778278608000,458,25.92643,42.53428,10.09215,86404,True,139.39072,3
20260508-220908,1778278621,2026-05-08 22:17:01+00:00,1778278621000,471,25.90107,42.78824,10.09202,81924,True,144.24152,3
20260508-220908,1778278633,2026-05-08 22:17:13+00:00,1778278633000,483,25.92389,42.57618,10.0919,85001,True,141.31512,3
20260508-220908,1778278645,2026-05-08 22:17:25+00:00,1778278645000,495,25.896,42.77231,10.09189,81052,True,147.92343,3
20260508-220908,1778278655,2026-05-08 22:17:35+00:00,1778278655000,505,25.84529,43.01486,10.09177,76394,True,154.71521,3
20260508-220908,1778278668,2026-05-08 22:17:48+00:00,1778278668000,518,25.9509,42.68376,10.09191,79063,True,156.43753,3
20260508-220908,1778278680,2026-05-08 22:18:00+00:00,1778278680000,530,25.81233,43.32715,10.09171,63771,True,189.95612,3
20260508-220908,1778278692,2026-05-08 22:18:12+00:00,1778278692000,542,25.90868,42.66758,10.09189,77814,True,179.36087,3
20260508-220908,1778278704,2026-05-08 22:18:24+00:00,1778278704000,554,25.91629,42.56289,10.09187,83310,True,155.50267,3
20260508-220908,1778278714,2026-05-08 22:18:34+00:00,1778278714000,564,25.96117,42.47213,10.09171,84147,True,151.02802,3
20260508-220908,1778278726,2026-05-08 22:18:46+00:00,1778278726000,576,25.90107,42.77209,10.09166,79438,True,164.23796,3
20260508-220908,1778278737,2026-05-08 22:18:57+00:00,1778278737000,587,25.95582,42.61324,10.0914,81288,True,160.30719,3
20260508-220908,1778278749,2026-05-08 22:19:09+00:00,1778278749000,599,25.89347,42.84526,10.09118,79063,True,168.88022,3
20260508-220908,1778278761,2026-05-08 22:19:21+00:00,1778278761000,611,25.91375,42.69207,10.09137,83978,True,150.80515,3
20260508-220908,1778278774,2026-05-08 22:19:34+00:00,1778278774000,624,25.96865,42.55599,10.09163,84657,True,147.15221,3
20260508-220908,1778278789,2026-05-08 22:19:49+00:00,1778278789000,639,25.86853,43.30573,10.09143,69775,True,163.05991,3
20260508-220908,1778278801,2026-05-08 22:20:01+00:00,1778278801000,651,25.88079,42.9381,10.09129,73900,True,191.9512,3
20260508-220908,1778278813,2026-05-08 22:20:13+00:00,1778278813000,663,25.90361,42.75143,10.09138,81131,True,165.5509,3
20260508-220908,1778278825,2026-05-08 22:20:25+00:00,1778278825000,675,25.91121,42.71509,10.09119,84486,True,146.94312,3
20260508-220908,1778278837,2026-05-08 22:20:37+00:00,1778278837000,687,25.91629,42.67894,10.09129,86583,True,136.71118,3
20260508-220908,1778278849,2026-05-08 22:20:49+00:00,1778278849000,699,25.92136,42.66368,10.09126,87946,True,130.59499,3
20260508-220908,1778278861,2026-05-08 22:21:01+00:00,1778278861000,711,25.91882,42.68137,10.09099,88411,True,127.00795,3
20260508-220908,1778278873,2026-05-08 22:21:13+00:00,1778278873000,723,25.92896,42.67276,10.09127,88974,True,124.4566,3
20260508-220908,1778278885,2026-05-08 22:21:25+00:00,1778278885000,735,25.93657,42.6403,10.09148,89641,True,122.31365,3
