session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-190523,1778267128,2026-05-08 19:05:28+00:00,1778267128000,3,25.66153,43.87442,10.08753,105945,True,96.38629,0
20260508-190523,1778267139,2026-05-08 19:05:39+00:00,1778267139000,14,25.74387,42.39605,10.08747,2063125,True,0.0,0
20260508-190523,1778267151,2026-05-08 19:05:51+00:00,1778267151000,26,25.91882,41.31343,10.08724,65364,True,0.0,0
20260508-190523,1778267163,2026-05-08 19:06:03+00:00,1778267163000,38,25.82247,42.48254,10.08712,73575,True,101.04384,0
20260508-190523,1778267175,2026-05-08 19:06:15+00:00,1778267175000,50,25.8174,42.61645,10.08739,78323,True,102.10552,0
20260508-190523,1778267187,2026-05-08 19:06:27+00:00,1778267187000,62,25.81487,42.70795,10.08728,81131,True,102.86845,0
20260508-190523,1778267199,2026-05-08 19:06:39+00:00,1778267199000,74,25.81233,42.69256,10.08713,83726,True,103.46949,0
20260508-190523,1778267211,2026-05-08 19:06:51+00:00,1778267211000,86,25.81487,42.76899,10.087,85087,True,104.06187,0
20260508-190523,1778267223,2026-05-08 19:07:03+00:00,1778267223000,98,25.8174,42.91626,10.08725,86315,True,104.64849,0
20260508-190523,1778267321,2026-05-08 19:08:41+00:00,1778267321000,196,25.76161,43.50188,10.08696,54373,True,176.5087,0
20260508-190523,1778267349,2026-05-08 19:09:09+00:00,1778267349000,223,25.83465,43.21851,10.08712,58391,True,195.56509,0
20260508-190523,1778267361,2026-05-08 19:09:21+00:00,1778267361000,235,25.76922,43.55105,10.08703,60153,True,206.95122,0
20260508-190523,1778267373,2026-05-08 19:09:33+00:00,1778267373000,247,25.79204,43.15412,10.08691,71320,True,182.91528,0
20260508-190523,1778267385,2026-05-08 19:09:45+00:00,1778267385000,259,25.81233,42.97954,10.08701,77526,True,164.69336,0
20260508-190523,1778267397,2026-05-08 19:09:57+00:00,1778267397000,271,25.81993,42.97366,10.08699,81052,True,154.57314,0
20260508-190523,1778267409,2026-05-08 19:10:09+00:00,1778267409000,283,25.82247,43.04768,10.08677,83559,True,148.69066,0
20260508-190523,1778267421,2026-05-08 19:10:21+00:00,1778267421000,295,25.83261,43.06393,10.087,85260,True,145.01746,0
20260508-190523,1778267433,2026-05-08 19:10:33+00:00,1778267433000,307,25.83768,42.97327,10.08712,86672,True,141.04916,0
20260508-190523,1778267445,2026-05-08 19:10:45+00:00,1778267445000,319,25.84022,42.92708,10.08695,87946,True,136.36633,0
20260508-190523,1778267458,2026-05-08 19:10:58+00:00,1778267458000,332,25.89765,42.77304,10.0872,88224,True,135.26718,0
20260508-190523,1778267468,2026-05-08 19:11:08+00:00,1778267468000,343,25.79344,43.56676,10.08699,71747,True,154.32706,0
20260508-190523,1778267481,2026-05-08 19:11:21+00:00,1778267481000,356,25.79623,43.57119,10.08741,65569,True,176.09164,0
20260508-190523,1778267503,2026-05-08 19:11:43+00:00,1778267503000,377,25.77505,43.61171,10.08707,59427,True,200.51994,0
20260508-190523,1778267515,2026-05-08 19:11:55+00:00,1778267515000,389,25.79458,43.22369,10.0872,67253,True,232.54712,0
20260508-190523,1778267527,2026-05-08 19:12:07+00:00,1778267527000,401,25.81993,42.99735,10.08715,78765,True,189.78143,0
20260508-190523,1778267539,2026-05-08 19:12:19+00:00,1778267539000,413,25.83008,42.93873,10.0873,83393,True,161.86566,0
20260508-190523,1778267549,2026-05-08 19:12:29+00:00,1778267549000,424,25.87509,42.79784,10.08721,84147,True,157.35828,0
20260508-190523,1778267561,2026-05-08 19:12:41+00:00,1778267561000,436,25.80979,43.12541,10.08731,80507,True,167.79431,0
20260508-190523,1778267572,2026-05-08 19:12:52+00:00,1778267572000,446,25.86683,42.90617,10.08735,82489,True,163.34045,0
20260508-190523,1778267584,2026-05-08 19:13:04+00:00,1778267584000,458,25.80472,43.11777,10.08733,81131,True,169.17664,0
20260508-190523,1778267596,2026-05-08 19:13:16+00:00,1778267596000,470,25.82247,42.96408,10.08732,86137,True,150.24649,0
20260508-190523,1778267608,2026-05-08 19:13:28+00:00,1778267608000,482,25.83008,42.91198,10.08723,88691,True,137.31238,0
