session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm
20260430-035330,-OrRX_DlQaIeszObhqMB,2026-04-30 03:59:06+00:00,1777521546000,330,25.32712,38.81586,1009.46002,52204
20260430-035330,-OrRXbnLASf4FEyoyMVN,2026-04-30 03:59:16+00:00,1777521556000,340,25.31919,38.82077,1009.46002,52531
20260430-035330,-OrRXe6WQ_mah2Vc_7Nd,2026-04-30 03:59:26+00:00,1777521566000,350,25.31222,38.8143,1009.46997,52334
20260430-035330,-OrRXgh_sm3RrxBZcSCc,2026-04-30 03:59:36+00:00,1777521576000,360,25.30462,38.82499,1009.46997,52367
20260430-035330,-OrRXj-HtT2Cd9pnP0N2,2026-04-30 03:59:46+00:00,1777521586000,370,25.29764,38.82426,1009.46997,52498
20260430-035330,-OrRXlRCutZTrDN8Uch7,2026-04-30 03:59:56+00:00,1777521596000,380,25.29162,38.83511,1009.46997,52498
20260430-035330,-OrRXnszsKMLWJKv43yu,2026-04-30 04:00:06+00:00,1777521606000,390,25.28528,38.85168,1009.47998,52630
20260430-035330,-OrRXqK3Ri9QBFUTj7IW,2026-04-30 04:00:16+00:00,1777521616000,400,25.27926,38.86828,1009.46997,52863
20260430-035330,-OrRXskzSRyAm6gkHFAk,2026-04-30 04:00:26+00:00,1777521626000,410,25.2726,38.87333,1009.46997,52663
20260430-035330,-OrRXvDH1yC2K2ZfEA1u,2026-04-30 04:00:36+00:00,1777521636000,420,25.26531,38.88406,1009.47998,52996
20260430-035330,-OrRXxeEkrZa4TZZMOhE,2026-04-30 04:00:46+00:00,1777521646000,430,25.25834,38.88332,1009.46997,53064
20260430-035330,-OrRY-4TEN-0nQmb8CaS,2026-04-30 04:00:56+00:00,1777521656000,440,25.25295,38.89999,1009.46997,53097
20260430-035330,-OrRY1Ww3eW14jYVsSXt,2026-04-30 04:01:06+00:00,1777521666000,450,25.24725,38.91089,1009.47998,53097
20260430-035330,-OrRY3yia4gyeOsd87ZE,2026-04-30 04:01:16+00:00,1777521676000,460,25.24091,38.92747,1009.47998,53030
20260430-035330,-OrRY6x1e3fVAu7e2vc2,2026-04-30 04:01:26+00:00,1777521686000,470,25.2352,38.92686,1009.47998,53131
20260430-035330,-OrRY8r7nflPs_hl-TvX,2026-04-30 04:01:36+00:00,1777521696000,480,25.22981,38.9263,1009.46997,53030
20260430-035330,-OrRYBIL_aiLlBuQUF2y,2026-04-30 04:01:46+00:00,1777521706000,490,25.22474,38.92576,1009.47998,53266
20260430-035330,-OrRYDk9wdaVd5L_VW-m,2026-04-30 04:01:56+00:00,1777521716000,500,25.21936,38.94819,1009.47998,53300
20260430-035330,-OrRYGAawRCaQju6j8YY,2026-04-30 04:02:06+00:00,1777521726000,510,25.21365,38.93034,1009.48999,53300
20260430-035330,-OrRYIbmQoOP6q2_VZ9C,2026-04-30 04:02:16+00:00,1777521736000,520,25.20763,38.92396,1009.47998,53470
20260430-035330,-OrRYMFVkCgQ4lp7PMsD,2026-04-30 04:02:26+00:00,1777521746000,531,25.20319,38.91774,1009.47998,53165
20260430-035330,-OrRYNkK88h9CKmW1wPh,2026-04-30 04:02:36+00:00,1777521756000,541,25.19749,38.91139,1009.46997,53266
20260430-035330,-OrRYQ2SEqBOAga-n-CE,2026-04-30 04:02:46+00:00,1777521766000,551,25.19242,38.90511,1009.47998,53334
20260430-035330,-OrRYStPcGW4TIIE0VXR,2026-04-30 04:02:56+00:00,1777521776000,561,25.18639,38.93897,1009.48999,52996
20260430-035330,-OrRYV0DYXw-JBfsxanj,2026-04-30 04:03:06+00:00,1777521786000,571,25.18132,38.95568,1009.48999,53402
20260430-035330,-OrRYXSB0Cxx9dWZ3B8P,2026-04-30 04:03:16+00:00,1777521796000,581,25.17688,38.96096,1009.48999,53402
20260430-035330,-OrRYZtIzdi408UN5jh6,2026-04-30 04:03:26+00:00,1777521806000,591,25.17245,38.97199,1009.48999,53539
20260430-035330,-OrRYbLBP18keQChuA3i,2026-04-30 04:03:36+00:00,1777521816000,601,25.16928,38.97165,1009.48999,53573
20260430-035330,-OrRYdlwbjj-PfuAW5Ww,2026-04-30 04:03:46+00:00,1777521826000,611,25.16516,38.98846,1009.48999,53607
20260430-035330,-OrRYgDqLgaWZT2wBxap,2026-04-30 04:03:56+00:00,1777521836000,621,25.16009,38.99369,1009.48999,53504
20260430-035330,-OrRYioKQ9arS4_vuM90,2026-04-30 04:04:06+00:00,1777521846000,631,25.15692,38.98759,1009.48999,53641
20260430-035330,-OrRYl5ZzoPA9giJJAIT,2026-04-30 04:04:16+00:00,1777521856000,641,25.15248,38.99863,1009.5,53814
20260430-035330,-OrRYnYDWTypqpXswkCx,2026-04-30 04:04:26+00:00,1777521866000,651,25.14773,39.00963,1009.51001,53676
20260430-035330,-OrRYpz6L6rnVRMTH_3E,2026-04-30 04:04:36+00:00,1777521876000,661,25.14361,39.00344,1009.51001,53779
20260430-035330,-OrRYsREY_Cqq1IuyMYZ,2026-04-30 04:04:46+00:00,1777521886000,671,25.13948,38.99151,1009.52002,53779
20260430-035330,-OrRYusLBPxE6CMniv9S,2026-04-30 04:04:56+00:00,1777521896000,681,25.13536,38.99683,1009.51001,53952
20260430-035330,-OrRYxhsbeGgdX4VMcnf,2026-04-30 04:05:06+00:00,1777521906000,691,25.13188,39.01945,1009.51001,54022
20260430-035330,-OrRYzkp37fEK1sldfPE,2026-04-30 04:05:16+00:00,1777521916000,701,25.12808,39.04781,1009.51001,54092
20260430-035330,-OrRZ1Bp41p77ry4LyfX,2026-04-30 04:05:26+00:00,1777521926000,711,25.12459,39.05895,1009.5,53952
20260430-035330,-OrRZ9ICGwZqe6Pg3Mai,2026-04-30 04:05:36+00:00,1777521936000,721,25.12047,39.07001,1009.51001,54092
20260430-035330,-OrRZZk_PAoWuP5HPiWF,2026-04-30 04:07:31+00:00,1777522051000,835,25.0837,39.18697,1009.51001,35643
20260430-035330,-OrRZZsUsQmd7XUzsguz,2026-04-30 04:07:48+00:00,1777522068000,853,25.07388,39.23198,1009.51001,37359
20260430-035330,-OrRZbJdmXUOM9Qn0Sjq,2026-04-30 04:07:58+00:00,1777522078000,863,25.06817,39.20259,1009.51001,41625
20260430-035330,-OrRZdl3c9Pc1HXotjM3,2026-04-30 04:08:08+00:00,1777522088000,873,25.06279,39.18476,1009.52002,44687
20260430-035330,-OrRZgC1BrBoh-qdF3ef,2026-04-30 04:08:18+00:00,1777522098000,883,25.05866,39.17281,1009.52002,46939
20260430-035330,-OrRZie2k5t6VVHxE8gD,2026-04-30 04:08:28+00:00,1777522108000,893,25.05613,39.17254,1009.52002,48235
20260430-035330,-OrRZyGGUBF5ZQUwZJOT,2026-04-30 04:08:38+00:00,1777522118000,903,25.05391,39.16655,1009.52002,49314
20260430-035330,-OrRZyejW9mgBtLUFeYX,2026-04-30 04:09:34+00:00,1777522174000,959,25.0444,39.33253,1009.52002,34527
20260430-035330,-OrR_05NXPlcMa00zCn3,2026-04-30 04:09:44+00:00,1777522184000,969,25.0387,39.23978,1009.53003,39138
20260430-035330,-OrR_2ZKAOEf9TjApg1g,2026-04-30 04:09:54+00:00,1777522194000,979,25.03458,39.2163,1009.53003,42903
20260430-035330,-OrR_5eU0gNTQ7qdttf4,2026-04-30 04:10:04+00:00,1777522204000,989,25.03172,39.21601,1009.53998,45413
20260430-035330,-OrR_7XMCTaAn2A8ecqD,2026-04-30 04:10:14+00:00,1777522214000,999,25.02951,39.22153,1009.53998,47228
20260430-035330,-OrR_9xVBF3NscQSx4dq,2026-04-30 04:10:24+00:00,1777522224000,1009,25.02729,39.23856,1009.53998,48627
20260430-035330,-OrR_CS2H5IDFsXVOx7j,2026-04-30 04:10:34+00:00,1777522234000,1019,25.02507,39.23257,1009.54999,49636
20260430-035330,-OrR_Eqj3lLBW_VBLW9o,2026-04-30 04:10:44+00:00,1777522244000,1029,25.02285,39.24385,1009.54999,50291
20260430-035330,-OrR_HJJLVlwzYfX_13Z,2026-04-30 04:10:54+00:00,1777522254000,1039,25.02158,39.25523,1009.54999,51058
20260430-035330,-OrR_JikLWUdlN9q8yE_,2026-04-30 04:11:04+00:00,1777522264000,1049,25.02127,39.23217,1009.54999,51561
20260430-035330,-OrR_MAyshcQrIOBAClm,2026-04-30 04:11:14+00:00,1777522274000,1059,25.01936,39.23772,1009.54999,51945
20260430-035330,-OrR_Obh6948N6ZbACJm,2026-04-30 04:11:24+00:00,1777522284000,1069,25.0181,39.22608,1009.54999,52367
20260430-035330,-OrR_R38F1IbqkTicktV,2026-04-30 04:11:34+00:00,1777522294000,1079,25.01588,39.25463,1009.53998,52498
20260430-035330,-OrR_UeKUSpwMggnCUoY,2026-04-30 04:11:44+00:00,1777522304000,1089,25.01429,39.24294,1009.53998,52896
20260430-035330,-OrR_Wr0fpJEt9DVZEqX,2026-04-30 04:11:58+00:00,1777522318000,1103,25.01112,39.27716,1009.54999,50534
20260430-035330,-OrR_ZHx_5Uq0zbVWEuo,2026-04-30 04:12:08+00:00,1777522328000,1113,25.00922,39.23089,1009.54999,51656
20260430-035330,-OrR_akCX6VWnwcZPDYo,2026-04-30 04:12:18+00:00,1777522338000,1123,25.00859,39.21356,1009.54999,52465
20260430-035330,-OrR_dAQJ_P-mmcNCNe2,2026-04-30 04:12:28+00:00,1777522348000,1133,25.00764,39.21346,1009.54999,52896
20260430-035330,-OrR_fcPChbO_ZO758lG,2026-04-30 04:12:38+00:00,1777522358000,1143,25.00573,39.22477,1009.56,53232
20260430-035330,-OrR_i7OfrwO_RIyRFCs,2026-04-30 04:12:48+00:00,1777522368000,1153,25.00478,39.21891,1009.57001,53436
20260430-035330,-OrR_kVe9SHCap3GT9lw,2026-04-30 04:12:58+00:00,1777522378000,1163,25.00383,39.24184,1009.56,53539
20260430-035330,-OrR_mxGnA42TXWrj-JB,2026-04-30 04:13:08+00:00,1777522388000,1173,25.00257,39.25898,1009.56,53745
20260430-035330,-OrR_pPFKsieJ9wtccob,2026-04-30 04:13:18+00:00,1777522398000,1183,25.00161,39.25887,1009.56,53918
20260430-035330,-OrR_rpwTfnfC41jJhhQ,2026-04-30 04:13:28+00:00,1777522408000,1193,25.00035,39.25874,1009.56,54057
20260430-035330,-OrR_uH6vSgocDn5Rt_T,2026-04-30 04:13:38+00:00,1777522418000,1203,24.9994,39.24712,1009.56,54092
20260430-035330,-OrR_wjjaBdRfcVSUHva,2026-04-30 04:13:48+00:00,1777522428000,1213,24.99813,39.23548,1009.56,54232
20260430-035330,-OrR_z8NMaVL8RU2cjwo,2026-04-30 04:13:58+00:00,1777522438000,1223,24.99781,39.23545,1009.56,54337
20260430-035330,-OrRa0aDun42_tMWE7Kh,2026-04-30 04:14:08+00:00,1777522448000,1233,24.99623,39.23528,1009.56,54302
20260430-035330,-OrRa31kHu2AkyJ5Lor0,2026-04-30 04:14:18+00:00,1777522458000,1243,24.99559,39.22369,1009.56,54408
20260430-035330,-OrRa5Y6KKgUgvQcLXhm,2026-04-30 04:14:28+00:00,1777522468000,1253,24.99559,39.25248,1009.57001,54585
20260430-035330,-OrRa7uAKZG_79C-fnpu,2026-04-30 04:14:38+00:00,1777522478000,1263,24.99464,39.25814,1009.57001,54621
20260430-035330,-OrRaBZgGQuWagnewVU_,2026-04-30 04:14:48+00:00,1777522488000,1273,24.99306,39.25221,1009.57001,54657
20260430-035330,-OrRaCn9rplMroWn40VR,2026-04-30 04:14:58+00:00,1777522498000,1283,24.99211,39.26939,1009.57001,54692
20260430-035330,-OrRaFFCM637qIPa3NaS,2026-04-30 04:15:08+00:00,1777522508000,1293,24.99052,39.26922,1009.58002,54657
20260430-035330,-OrRaHgQfWbPKndHL_E_,2026-04-30 04:15:18+00:00,1777522518000,1303,24.98989,39.29219,1009.58002,54550
20260430-035330,-OrRaKY4T0TsQoPKzqc7,2026-04-30 04:15:28+00:00,1777522528000,1313,24.9883,39.29777,1009.57001,54728
20260430-035330,-OrRaN4jrfzuBnFIlCdD,2026-04-30 04:15:38+00:00,1777522538000,1323,24.9864,39.28606,1009.57001,54728
20260430-035330,-OrRaP-Kd774z0cc8J_r,2026-04-30 04:15:48+00:00,1777522548000,1333,24.98545,39.29748,1009.57001,54871
20260430-035330,-OrRaRS61-xcjeX90gHi,2026-04-30 04:15:58+00:00,1777522558000,1343,24.9845,39.29737,1009.57001,54943
20260430-035330,-OrRaTuBRxku3gJFsYuY,2026-04-30 04:16:08+00:00,1777522568000,1353,24.98323,39.303,1009.58002,54943
20260430-035330,-OrRaWkqfPucranxq35o,2026-04-30 04:16:18+00:00,1777522578000,1363,24.98228,39.30865,1009.59003,54871
20260430-035330,-OrRaYl_iVzsgj6Odq9O,2026-04-30 04:16:28+00:00,1777522588000,1373,24.98165,39.28556,1009.59003,55016
20260430-035330,-OrRaaCNlmqxnt7v-bzc,2026-04-30 04:16:38+00:00,1777522598000,1383,24.97975,39.28535,1009.59003,55016
20260430-035330,-OrRacdyawnXkaVdsCDS,2026-04-30 04:16:48+00:00,1777522608000,1393,24.97943,39.30259,1009.59003,55088
20260430-035330,-OrRaf5kDUzuYIe6QbF3,2026-04-30 04:16:58+00:00,1777522618000,1403,24.97943,39.30835,1009.59003,55088
20260430-035330,-OrRahWro5IB7gXNsQV5,2026-04-30 04:17:08+00:00,1777522628000,1413,24.97879,39.31404,1009.59998,55088
20260430-035330,-OrRajyiu0IwBS5MRwmE,2026-04-30 04:17:18+00:00,1777522638000,1423,24.97689,39.31961,1009.59998,55197
20260430-035330,-OrRamQ7ptSzefDGHmZx,2026-04-30 04:17:28+00:00,1777522648000,1433,24.97626,39.3253,1009.59998,55233
20260430-035330,-OrRaorhpjEIwLsr_qba,2026-04-30 04:17:38+00:00,1777522658000,1443,24.97467,39.30209,1009.59998,55197
20260430-035330,-OrRarIOyGBdhKDPVW-d,2026-04-30 04:17:48+00:00,1777522668000,1453,24.97341,39.31348,1009.59998,55088
20260430-035330,-OrRau2tVfYrggijbM-y,2026-04-30 04:17:58+00:00,1777522678000,1463,24.97309,39.30769,1009.59998,55270
20260430-035330,-OrRawiBXaXgeA7IUEG5,2026-04-30 04:18:08+00:00,1777522688000,1473,24.97119,39.30748,1009.60999,55270
20260430-035330,-OrRb07zZ-AnrFobtxwj,2026-04-30 04:18:19+00:00,1777522699000,1483,24.96865,39.31297,1009.59998,55088
20260430-035330,-OrRb0IxcdTGhHJr3Nvn,2026-04-30 04:18:29+00:00,1777522709000,1494,24.9677,39.33015,1009.59998,54621
20260430-035330,-OrRb2jUdMsepjMKER7S,2026-04-30 04:18:39+00:00,1777522719000,1504,24.96738,39.3186,1009.59998,54871
20260430-035330,-OrRb5BCuBsE9pCY7qb6,2026-04-30 04:18:49+00:00,1777522729000,1514,24.9658,39.31267,1009.60999,55088
20260430-035330,-OrRb7dWVP5h7r3ZGD5x,2026-04-30 04:18:59+00:00,1777522739000,1524,24.9658,39.32419,1009.60999,55088
20260430-035330,-OrRbA45RxL4DytZYpkQ,2026-04-30 04:19:09+00:00,1777522749000,1534,24.96517,39.32988,1009.60999,55197
20260430-035330,-OrRbCWMzez9nZg-3m-u,2026-04-30 04:19:19+00:00,1777522759000,1544,24.96453,39.33558,1009.60999,55161
20260430-035330,-OrRbF-K26WXGg6t41mu,2026-04-30 04:19:29+00:00,1777522769000,1554,24.96358,39.34124,1009.60999,55343
20260430-035330,-OrRbHPJzTdsXxEjr9W-,2026-04-30 04:19:39+00:00,1777522779000,1564,24.96326,39.3412,1009.60999,55453
20260430-035330,-OrRbJpUdO9UrLNgJmfX,2026-04-30 04:19:49+00:00,1777522789000,1574,24.96295,39.35269,1009.59998,55343
20260430-035330,-OrRbMHHyubZoFHGDUTS,2026-04-30 04:19:59+00:00,1777522799000,1584,24.962,39.35259,1009.59998,55379
20260430-035330,-OrRbOimN9h0tbMx-KUg,2026-04-30 04:20:09+00:00,1777522809000,1594,24.962,39.37563,1009.60999,55270
20260430-035330,-OrRbR9Id0QhOx5zAQKP,2026-04-30 04:20:19+00:00,1777522819000,1604,24.96168,39.3756,1009.59998,55379
20260430-035330,-OrRbTb2tD7llyjPteiK,2026-04-30 04:20:29+00:00,1777522829000,1614,24.96168,39.39865,1009.60999,55416
20260430-035330,-OrRbW2Via6ktfP49XEQ,2026-04-30 04:20:39+00:00,1777522839000,1624,24.962,39.41021,1009.59998,55343
20260430-035330,-OrRbYUJVgmB-B1R2EEH,2026-04-30 04:20:49+00:00,1777522849000,1634,24.96168,39.40442,1009.59998,55453
20260430-035330,-OrRbcifdaAmpWOM89Kn,2026-04-30 04:20:59+00:00,1777522859000,1644,24.96041,39.41581,1009.59998,55490
20260430-035330,-OrRbcrYGKhkEEBlDr4o,2026-04-30 04:21:11+00:00,1777522871000,1656,24.95819,39.43863,1009.59998,53952
20260430-035330,-OrRbg3ONPK43UNFVobN,2026-04-30 04:21:21+00:00,1777522881000,1666,24.95756,39.42703,1009.59998,54514
20260430-035330,-OrRbhjJRqWUOof7Xrqj,2026-04-30 04:21:31+00:00,1777522891000,1676,24.95661,39.4154,1009.59998,54871
20260430-035330,-OrRbkAVtXnsbEregnsN,2026-04-30 04:21:41+00:00,1777522901000,1686,24.95629,39.42113,1009.59998,55197
20260430-035330,-OrRbmc5jlQDuuskeKhV,2026-04-30 04:21:51+00:00,1777522911000,1696,24.95597,39.40957,1009.59998,55233
20260430-035330,-OrRbpt-8uFE3CkwZeLO,2026-04-30 04:22:02+00:00,1777522922000,1706,24.95534,39.39221,1009.59998,54980
20260430-035330,-OrRbriG4d3ItXSowtku,2026-04-30 04:22:12+00:00,1777522932000,1717,24.95407,39.39784,1009.59998,54585
20260430-035330,-OrRbu9xkXWUZRm-s0Nj,2026-04-30 04:22:22+00:00,1777522942000,1727,24.95344,39.38625,1009.59998,55088
20260430-035330,-OrRbwamOhaC9PPE47ln,2026-04-30 04:22:32+00:00,1777522952000,1737,24.9528,39.38042,1009.59998,55306
20260430-035330,-OrRbz2zFvenv5upS3Vn,2026-04-30 04:22:42+00:00,1777522962000,1747,24.95217,39.38036,1009.59998,55379
20260430-035330,-OrRc0UuzgRmk1xwFy8a,2026-04-30 04:22:52+00:00,1777522972000,1757,24.95217,39.38036,1009.59998,55379
20260430-035330,-OrRc2wTWM4YaiD5niZ1,2026-04-30 04:23:02+00:00,1777522982000,1767,24.95217,39.35731,1009.59998,55563
20260430-035330,-OrRc5N4gCoUQpSlDIQ8,2026-04-30 04:23:12+00:00,1777522992000,1777,24.95217,39.36883,1009.60999,55416
20260430-035330,-OrRc7pL5QQbBEt-ZVRm,2026-04-30 04:23:22+00:00,1777523002000,1787,24.95185,39.36879,1009.59998,55748
20260430-035330,-OrRcAFl-ed8nceLxpIc,2026-04-30 04:23:32+00:00,1777523012000,1797,24.95185,39.39185,1009.60999,55600
20260430-035330,-OrRcCggR_Fz0xXcN3uD,2026-04-30 04:23:42+00:00,1777523022000,1807,24.95154,39.39757,1009.59998,55526
20260430-035330,-OrRcF7yltlu9kK-y9pR,2026-04-30 04:23:52+00:00,1777523032000,1817,24.95122,39.40907,1009.60999,55637
20260430-035330,-OrRcIKwjHjZja8y3NHK,2026-04-30 04:24:02+00:00,1777523042000,1827,24.95122,39.39754,1009.60999,55674
20260430-035330,-OrRcK0KRCdB7tZ2bcgg,2026-04-30 04:24:12+00:00,1777523052000,1837,24.94963,39.39737,1009.60999,55526
20260430-035330,-OrRcMS4qpB6ORWQjWMq,2026-04-30 04:24:22+00:00,1777523062000,1847,24.94995,39.40893,1009.62,55711
20260430-035330,-OrRcOu2hmblHyNo7KFq,2026-04-30 04:24:32+00:00,1777523072000,1857,24.94963,39.41466,1009.62,55711
20260430-035330,-OrRcRL53VXwyrjVLzpH,2026-04-30 04:24:42+00:00,1777523082000,1867,24.94868,39.42033,1009.62,55748
20260430-035330,-OrRcTn0a_wjFdZV66Bk,2026-04-30 04:24:52+00:00,1777523092000,1877,24.94868,39.42609,1009.62,55748
20260430-035330,-OrRcWE4wNQNvsiuZWLk,2026-04-30 04:25:02+00:00,1777523102000,1887,24.94837,39.43181,1009.62,55637
20260430-035330,-OrRcYekFnw9SQnah-j_,2026-04-30 04:25:12+00:00,1777523112000,1897,24.94805,39.43178,1009.63,55711
20260430-035330,-OrRca6jKAd8pdFABKW2,2026-04-30 04:25:22+00:00,1777523122000,1907,24.94742,39.44324,1009.67999,55748
20260430-035330,-OrRccYvsDS5fiPtNQRI,2026-04-30 04:25:32+00:00,1777523132000,1917,24.94837,39.46064,1009.65997,55785
20260430-035330,-OrRcez545tRpS31v723,2026-04-30 04:25:42+00:00,1777523142000,1927,24.94773,39.44904,1009.64001,55748
20260430-035330,-OrRchQpI-GtdfvuEfo9,2026-04-30 04:25:52+00:00,1777523152000,1937,24.94773,39.43175,1009.64001,55860
20260430-035330,-OrRckfNuAEohzyt9Vln,2026-04-30 04:26:02+00:00,1777523162000,1947,24.94837,39.41452,1009.64001,55748
20260430-035330,-OrRcmIvef1Re3u74lWQ,2026-04-30 04:26:12+00:00,1777523172000,1957,24.94678,39.57581,1009.64001,55711
20260430-035330,-OrRcpYsL0S1twAgfIuK,2026-04-30 04:26:22+00:00,1777523182000,1967,24.94583,39.75464,1009.64001,55453
20260430-035330,-OrRcrGVMfQLizJXChmC,2026-04-30 04:26:32+00:00,1777523192000,1977,24.94456,39.67944,1009.64001,55379
20260430-035330,-OrRctcTfA5Z74ATVwBl,2026-04-30 04:26:42+00:00,1777523202000,1987,24.94361,39.6678,1009.64001,55379
20260430-035330,-OrRcw53AD-6kd2BTMR2,2026-04-30 04:26:52+00:00,1777523212000,1997,24.94393,39.68515,1009.63,55270
20260430-035330,-OrRcyWhHsdrZiccVl-5,2026-04-30 04:27:02+00:00,1777523222000,2007,24.94425,39.66208,1009.63,55379
20260430-035330,-OrRdBdYeRZWVTAz8ocO,2026-04-30 04:27:12+00:00,1777523232000,2017,24.94425,39.65054,1009.63,55233
20260430-035330,-OrRdBlgLQgu8KtPqV4E,2026-04-30 04:28:00+00:00,1777523280000,2065,24.94076,39.78875,1009.62,38776
20260430-035330,-OrRdEF7F4XfS8bgwmwD,2026-04-30 04:28:10+00:00,1777523290000,2075,24.94108,39.68484,1009.62,43347
20260430-035330,-OrRdGdZiVbcQGRaJApW,2026-04-30 04:28:20+00:00,1777523300000,2085,24.94203,39.69071,1009.60999,46626
20260430-035330,-OrRdJ6RvjeynQzLYt4v,2026-04-30 04:28:30+00:00,1777523310000,2095,24.94298,39.67349,1009.60999,48627
20260430-035330,-OrRdLXZRTHsAkBr-Eo6,2026-04-30 04:28:40+00:00,1777523320000,2105,24.94425,39.68517,1009.62,50111
20260430-035330,-OrRdO-H-mf_G9Dy-lKj,2026-04-30 04:28:50+00:00,1777523330000,2115,24.94551,39.668,1009.60999,51089
20260430-035330,-OrRdQQBkw8NdjheOcUj,2026-04-30 04:29:00+00:00,1777523340000,2125,24.94583,39.67381,1009.60999,51912
20260430-035330,-OrRdSt-O_G5oVkkVw5s,2026-04-30 04:29:10+00:00,1777523350000,2135,24.94773,39.66246,1009.59998,52465
20260430-035330,-OrRdVIgTQ83Yc85fPcC,2026-04-30 04:29:20+00:00,1777523360000,2145,24.949,39.66837,1009.60999,52863
20260430-035330,-OrRdXkLdXmJKLs0_v5V,2026-04-30 04:29:30+00:00,1777523370000,2155,24.94995,39.68002,1009.60999,53266
20260430-035330,-OrRd_AlFF9-wxkdpC8z,2026-04-30 04:29:40+00:00,1777523380000,2165,24.95185,39.71486,1009.60999,53504
20260430-035330,-OrRdbckuZTX0rH2oL5S,2026-04-30 04:29:50+00:00,1777523390000,2175,24.95344,39.73235,1009.62,53883
20260430-035330,-OrRde3JWpTXQ96pybyE,2026-04-30 04:30:00+00:00,1777523400000,2185,24.95439,39.79021,1009.62,53987
20260430-035330,-OrRdgWlVURZFHUKaemv,2026-04-30 04:30:10+00:00,1777523410000,2195,24.95471,39.80757,1009.62,54127
20260430-035330,-OrRdjMPQGFKD9EZL8TF,2026-04-30 04:30:20+00:00,1777523420000,2205,24.95597,39.85394,1009.60999,54057
20260430-035330,-OrRdlP5Qjzl23VuWTVL,2026-04-30 04:30:30+00:00,1777523430000,2215,24.95629,39.8482,1009.59998,54197
20260430-035330,-OrRdnph6iiawZf2G9LN,2026-04-30 04:30:40+00:00,1777523440000,2225,24.95819,39.88885,1009.59998,54373
20260430-035330,-OrRdqLNFbO7alcx3-KB,2026-04-30 04:30:50+00:00,1777523450000,2235,24.95978,39.88902,1009.59998,54479
20260430-035330,-OrRdshfEe6s7v4YmWPy,2026-04-30 04:31:00+00:00,1777523460000,2245,24.96073,39.92381,1009.60999,54514
