session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-132932,1778074177,2026-05-06 13:29:37+00:00,1778074177000,3,27.13468,44.9164,10.06723,94793,True,59.1269,0
20260506-132932,1778074189,2026-05-06 13:29:49+00:00,1778074189000,15,27.76475,40.49304,10.06738,3918128,True,0.0,0
20260506-132932,1778074201,2026-05-06 13:30:01+00:00,1778074201000,27,27.46047,41.84212,10.0672,70361,True,0.0,0
20260506-132932,1778074213,2026-05-06 13:30:13+00:00,1778074213000,39,27.31594,43.4019,10.06712,68914,True,60.22902,0
20260506-132932,1778074225,2026-05-06 13:30:25+00:00,1778074225000,51,27.29058,43.567,10.06705,70777,True,62.1865,0
20260506-132932,1778074237,2026-05-06 13:30:37+00:00,1778074237000,63,27.28298,43.5192,10.06705,72243,True,64.08633,0
20260506-132932,1778074249,2026-05-06 13:30:49+00:00,1778074249000,75,27.27283,43.54753,10.06724,73126,True,66.06678,0
20260506-132932,1778074261,2026-05-06 13:31:01+00:00,1778074261000,87,27.26776,43.50243,10.06751,74824,True,68.188,0
20260506-132932,1778074273,2026-05-06 13:31:13+00:00,1778074273000,99,27.25508,43.52904,10.06748,75431,True,70.53159,0
20260506-132932,1778074285,2026-05-06 13:31:25+00:00,1778074285000,111,27.24748,43.53143,10.06736,76116,True,73.09405,0
20260506-132932,1778074297,2026-05-06 13:31:37+00:00,1778074297000,123,27.23734,43.57635,10.06748,77382,True,75.82803,0
20260506-132932,1778074309,2026-05-06 13:31:49+00:00,1778074309000,135,27.23226,43.5703,10.06734,77526,True,78.90441,0
20260506-132932,1778074321,2026-05-06 13:32:01+00:00,1778074321000,147,27.23987,43.5441,10.0678,78544,True,82.03755,0
20260506-132932,1778074333,2026-05-06 13:32:13+00:00,1778074333000,159,27.23226,43.61464,10.06778,78617,True,85.47224,0
20260506-132932,1778074345,2026-05-06 13:32:25+00:00,1778074345000,171,27.22973,43.66885,10.06776,79063,True,89.16359,0
20260506-132932,1778074357,2026-05-06 13:32:37+00:00,1778074357000,183,27.22212,43.66264,10.06806,79212,True,93.26585,0
20260506-132932,1778074374,2026-05-06 13:32:54+00:00,1778074374000,200,27.2797,43.52514,10.06809,79513,True,99.93091,0
20260506-132932,1778074386,2026-05-06 13:33:06+00:00,1778074386000,212,27.18155,43.97942,10.06813,69256,True,193.74506,3
20260506-132932,1778074398,2026-05-06 13:33:18+00:00,1778074398000,224,27.18916,43.85836,10.06806,74891,True,178.83679,3
20260506-132932,1778074410,2026-05-06 13:33:30+00:00,1778074410000,236,27.18916,43.83517,10.06828,77382,True,166.50934,3
20260506-132932,1778074422,2026-05-06 13:33:42+00:00,1778074422000,248,27.18409,43.83286,10.06808,78397,True,159.46091,3
20260506-132932,1778074434,2026-05-06 13:33:54+00:00,1778074434000,260,27.18916,43.75805,10.06849,78839,True,155.78128,3
20260506-132932,1778074446,2026-05-06 13:34:06+00:00,1778074446000,272,27.18916,43.70999,10.06844,80352,True,151.76021,3
20260506-132932,1778074458,2026-05-06 13:34:18+00:00,1778074458000,284,27.18155,43.69202,10.0685,80507,True,149.87244,3
20260506-132932,1778074470,2026-05-06 13:34:30+00:00,1778074470000,296,27.18409,43.67323,10.06843,81131,True,146.88345,3
20260506-132932,1778074482,2026-05-06 13:34:42+00:00,1778074482000,308,27.18155,43.66706,10.0685,81764,True,144.71451,3
20260506-132932,1778074494,2026-05-06 13:34:54+00:00,1778074494000,320,27.17648,43.66414,10.06861,82734,True,142.28111,3
20260506-132932,1778074506,2026-05-06 13:35:06+00:00,1778074506000,332,27.1638,43.67871,10.06839,82165,True,142.15131,3
20260506-132932,1778074517,2026-05-06 13:35:17+00:00,1778074517000,343,27.2213,43.49485,10.06857,82489,True,141.87415,3
20260506-132932,1778074529,2026-05-06 13:35:29+00:00,1778074529000,355,27.1242,44.19518,10.0687,70361,True,156.56461,3
20260506-132932,1778074541,2026-05-06 13:35:41+00:00,1778074541000,367,27.13084,43.86008,10.06866,71138,True,189.12416,3
20260506-132932,1778074573,2026-05-06 13:36:13+00:00,1778074573000,399,27.18933,43.66483,10.0688,73190,True,185.42032,3
20260506-132932,1778074585,2026-05-06 13:36:25+00:00,1778074585000,411,27.09027,44.03874,10.06873,62673,True,228.42522,2
20260506-132932,1778074597,2026-05-06 13:36:37+00:00,1778074597000,423,27.08773,44.11477,10.06896,66086,True,216.49527,2
20260506-132932,1778074607,2026-05-06 13:36:47+00:00,1778074607000,433,27.03702,44.36017,10.06891,64858,True,210.09329,2
20260506-132932,1778074619,2026-05-06 13:36:59+00:00,1778074619000,445,27.13598,44.02256,10.06884,67634,True,206.46033,2
20260506-132932,1778074653,2026-05-06 13:37:33+00:00,1778074653000,479,27.05806,44.59442,10.06888,55016,True,228.2735,2
20260506-132932,1778074666,2026-05-06 13:37:46+00:00,1778074666000,492,27.02311,44.655,10.06878,48290,True,249.80139,2
20260506-132932,1778074678,2026-05-06 13:37:58+00:00,1778074678000,504,27.05731,43.99714,10.06866,59895,True,253.91873,2
20260506-132932,1778074690,2026-05-06 13:38:10+00:00,1778074690000,516,27.0852,43.83749,10.0689,68970,True,211.69963,2
20260506-132932,1778074702,2026-05-06 13:38:22+00:00,1778074702000,528,27.08773,43.85018,10.06864,73575,True,184.21645,2
20260506-132932,1778074714,2026-05-06 13:38:34+00:00,1778074714000,540,27.09534,43.87278,10.06859,76186,True,168.83472,2
20260506-132932,1778074726,2026-05-06 13:38:46+00:00,1778074726000,552,27.09534,43.84695,10.06848,78031,True,159.78452,2
20260506-132932,1778074775,2026-05-06 13:39:35+00:00,1778074775000,601,27.00824,44.93212,10.0682,53266,True,191.61874,2
20260506-132932,1778074788,2026-05-06 13:39:48+00:00,1778074788000,614,26.95081,44.9214,10.0681,49665,True,241.08582,2
20260506-132932,1778074800,2026-05-06 13:40:00+00:00,1778074800000,626,27.03956,44.12029,10.068,64113,True,228.59464,2
20260506-132932,1778074811,2026-05-06 13:40:11+00:00,1778074811000,637,26.97617,44.52314,10.06791,62862,True,218.09016,2
20260506-132932,1778074824,2026-05-06 13:40:24+00:00,1778074824000,650,27.0767,44.16663,10.06802,65211,True,213.98984,2
20260506-132932,1778074863,2026-05-06 13:41:03+00:00,1778074863000,689,27.00743,44.54736,10.06781,58350,True,221.10612,2
20260506-132932,1778074875,2026-05-06 13:41:15+00:00,1778074875000,701,27.00659,44.20198,10.06754,57273,True,254.19878,2
20260506-132932,1778074887,2026-05-06 13:41:27+00:00,1778074887000,713,27.02688,43.92889,10.0675,67146,True,215.42546,2
20260506-132932,1778074899,2026-05-06 13:41:39+00:00,1778074899000,725,27.03702,43.83457,10.06749,72935,True,185.0787,2
20260506-132932,1778075012,2026-05-06 13:43:32+00:00,1778075012000,838,26.96602,44.45269,10.06772,51308,True,263.67224,2
