session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-030453,1778036702,2026-05-06 03:05:02+00:00,1778036702000,3,27.48477,43.54395,10.02672,82570,True,165.16974,0
20260506-030453,1778036714,2026-05-06 03:05:14+00:00,1778036714000,15,28.1172,39.40384,10.02712,3061108,True,0.0,0
20260506-030453,1778036726,2026-05-06 03:05:26+00:00,1778036726000,27,27.80278,40.86112,10.02687,52041,True,0.0,0
20260506-030453,1778036738,2026-05-06 03:05:38+00:00,1778036738000,39,27.66332,42.34245,10.02682,50261,True,180.99916,0
20260506-030453,1778036750,2026-05-06 03:05:50+00:00,1778036750000,51,27.62782,42.51333,10.02669,50996,True,183.31358,0
20260506-030453,1778036762,2026-05-06 03:06:02+00:00,1778036762000,63,27.61261,42.52317,10.02672,52009,True,185.46159,0
20260506-030453,1778036774,2026-05-06 03:06:14+00:00,1778036774000,75,27.59739,42.53386,10.02674,52896,True,187.63132,0
20260506-030453,1778036785,2026-05-06 03:06:25+00:00,1778036785000,85,27.50611,43.08715,10.02664,46317,True,191.16873,0
20260506-030453,1778036797,2026-05-06 03:06:37+00:00,1778036797000,97,27.5695,42.60833,10.02687,51277,True,194.90868,0
20260506-030453,1778036809,2026-05-06 03:06:49+00:00,1778036809000,109,27.56443,42.5833,10.02695,53097,True,196.98586,0
20260506-030453,1778036821,2026-05-06 03:07:01+00:00,1778036821000,121,27.55429,42.58325,10.0268,54550,True,199.09895,0
20260506-030453,1778036833,2026-05-06 03:07:13+00:00,1778036833000,133,27.55429,42.59948,10.02664,55161,True,201.77661,0
