session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260508-200700,1778270826,2026-05-08 20:07:06+00:00,1778270826000,3,25.61082,42.82952,10.0895,94900,True,100.43977,0
20260508-200700,1778270838,2026-05-08 20:07:18+00:00,1778270838000,15,26.25352,38.65813,10.08955,4648742,True,0.0,0
20260508-200700,1778270849,2026-05-08 20:07:29+00:00,1778270849000,26,25.77683,40.93528,10.08918,69428,True,0.0,0
20260508-200700,1778270950,2026-05-08 20:09:10+00:00,1778270950000,127,25.67287,41.98153,10.08955,44687,True,135.55933,0
20260508-200700,1778270992,2026-05-08 20:09:52+00:00,1778270992000,169,25.74242,41.70705,10.08964,48514,True,164.57938,0
20260508-200700,1778271004,2026-05-08 20:10:04+00:00,1778271004000,181,25.66273,41.89484,10.08938,48014,True,187.24628,0
20260508-200700,1778271025,2026-05-08 20:10:25+00:00,1778271025000,202,25.73186,41.59898,10.08958,51593,True,202.71857,0
20260508-200700,1778271035,2026-05-08 20:10:35+00:00,1778271035000,212,25.59173,42.28474,10.08982,43168,True,220.35349,0
20260508-200700,1778271046,2026-05-08 20:10:46+00:00,1778271046000,223,25.5968,42.13242,10.08967,47043,True,227.7999,0
20260508-200700,1778271059,2026-05-08 20:10:59+00:00,1778271059000,236,25.70241,41.76672,10.08961,51529,True,236.63367,0
20260508-200700,1778271071,2026-05-08 20:11:11+00:00,1778271071000,248,25.67034,41.58707,10.08926,58350,True,229.64172,0
20260508-200700,1778271084,2026-05-08 20:11:24+00:00,1778271084000,261,25.6678,41.6351,10.08941,61658,True,222.41716,0
20260508-200700,1778271096,2026-05-08 20:11:36+00:00,1778271096000,273,25.70584,41.37346,10.08943,69198,True,204.29338,0
20260508-200700,1778271108,2026-05-08 20:11:48+00:00,1778271108000,285,25.71597,41.37914,10.08928,73382,True,191.62279,0
20260508-200700,1778271119,2026-05-08 20:11:59+00:00,1778271119000,296,25.63484,41.88308,10.08943,66243,True,202.14397,0
20260508-200700,1778271161,2026-05-08 20:12:41+00:00,1778271161000,338,25.67263,42.01509,10.08944,58310,True,225.2148,0
20260508-200700,1778271182,2026-05-08 20:13:02+00:00,1778271182000,359,25.64325,42.26876,10.08943,45120,True,261.5072,0
20260508-200700,1778271194,2026-05-08 20:13:14+00:00,1778271194000,371,25.67034,41.67752,10.08956,56386,True,294.97394,0
20260508-200700,1778271220,2026-05-08 20:13:40+00:00,1778271220000,397,25.73806,41.41728,10.08951,59980,True,282.27252,0
20260508-200700,1778271246,2026-05-08 20:14:06+00:00,1778271246000,423,25.63154,42.2304,10.08956,46368,True,298.20465,0
20260508-200700,1778271275,2026-05-08 20:14:35+00:00,1778271275000,452,25.61682,42.31172,10.08942,39958,True,323.45163,0
20260508-200700,1778271287,2026-05-08 20:14:47+00:00,1778271287000,464,25.55623,42.38737,10.08933,38385,True,364.00241,0
20260508-200700,1778271299,2026-05-08 20:14:59+00:00,1778271299000,476,25.67045,41.91584,10.08937,44356,True,358.75903,0
20260508-200700,1778271312,2026-05-08 20:15:12+00:00,1778271312000,489,25.61874,42.11449,10.08947,43527,True,356.95871,0
20260508-200700,1778271426,2026-05-08 20:17:06+00:00,1778271426000,603,25.63484,41.84171,10.09011,42903,True,393.98575,0
20260508-200700,1778271446,2026-05-08 20:17:26+00:00,1778271446000,623,25.69851,41.60415,10.09012,47016,True,373.83115,0
20260508-200700,1778271458,2026-05-08 20:17:38+00:00,1778271458000,635,25.64498,41.73967,10.09013,53676,True,327.84622,0
20260508-200700,1778271470,2026-05-08 20:17:50+00:00,1778271470000,647,25.67287,41.47892,10.09009,63723,True,264.83377,0
20260508-200700,1778271483,2026-05-08 20:18:03+00:00,1778271483000,660,25.72776,41.35353,10.0902,65620,True,252.90262,0
