session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260506-174459,1778089505,2026-05-06 17:45:05+00:00,1778089505000,3,26.60728,44.014,10.07627,68351,True,153.35742,0
20260506-174459,1778089517,2026-05-06 17:45:17+00:00,1778089517000,15,27.24241,39.69144,10.07637,1593341,True,0.0,0
20260506-174459,1778089542,2026-05-06 17:45:42+00:00,1778089542000,40,26.93471,41.44148,10.0765,51656,True,111.91823,0
20260506-174459,1778089554,2026-05-06 17:45:54+00:00,1778089554000,51,26.66429,43.66712,10.07605,39065,True,154.4245,0
20260506-174459,1778089566,2026-05-06 17:46:06+00:00,1778089566000,63,26.74035,42.90086,10.07642,51340,True,155.99336,0
20260506-174459,1778089578,2026-05-06 17:46:18+00:00,1778089578000,75,26.75557,42.68462,10.07644,57000,True,156.13983,0
20260506-174459,1778089588,2026-05-06 17:46:28+00:00,1778089588000,86,26.67697,43.07219,10.07661,51945,True,156.98418,0
