session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-021532,1778120147,2026-05-07 02:15:47+00:00,1778120147000,3,26.68334,43.19619,10.07765,95683,True,50.84978,0
20260507-021532,1778120249,2026-05-07 02:17:29+00:00,1778120249000,104,26.68457,42.37949,10.07786,50718,True,69.89748,0
20260507-021532,1778120261,2026-05-07 02:17:41+00:00,1778120261000,116,26.75142,42.08945,10.07806,54871,True,76.05177,0
20260507-021532,1778120274,2026-05-07 02:17:54+00:00,1778120274000,129,26.65579,42.56493,10.07798,49256,True,84.68452,0
20260507-021532,1778120285,2026-05-07 02:18:05+00:00,1778120285000,140,26.6384,42.74651,10.07786,46522,True,93.72403,0
20260507-021532,1778120298,2026-05-07 02:18:18+00:00,1778120298000,153,26.64058,42.69004,10.078,46317,True,104.73867,0
