session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260507-080739,1778141310,2026-05-07 08:08:30+00:00,1778141310000,3,26.8,43.21194,10.0847,98067,True,69.64268,0
20260507-080739,1778141322,2026-05-07 08:08:42+00:00,1778141322000,15,27.44525,39.08018,10.08522,4312148,True,0.0,0
20260507-080739,1778141334,2026-05-07 08:08:54+00:00,1778141334000,27,27.13084,40.40874,10.08507,67743,True,0.0,0
20260507-080739,1778141346,2026-05-07 08:09:06+00:00,1778141346000,39,27.1216,40.95709,10.08496,67362,True,47.80228,0
20260507-080739,1778141358,2026-05-07 08:09:18+00:00,1778141358000,51,26.96095,42.33756,10.08505,62254,True,72.63297,0
20260507-080739,1778141371,2026-05-07 08:09:31+00:00,1778141371000,64,27.01078,42.13819,10.08495,64113,True,74.73884,0
20260507-080739,1778141398,2026-05-07 08:09:58+00:00,1778141398000,91,26.92233,42.83019,10.08494,51403,True,81.97433,0
20260507-080739,1778141410,2026-05-07 08:10:10+00:00,1778141410000,103,26.90771,42.45687,10.08502,53573,True,90.73143,0
20260507-080739,1778141422,2026-05-07 08:10:22+00:00,1778141422000,115,26.92292,42.22159,10.0849,63529,True,91.53583,0
20260507-080739,1778141434,2026-05-07 08:10:34+00:00,1778141434000,127,26.93813,42.07854,10.08499,68857,True,92.11901,0
20260507-080739,1778141489,2026-05-07 08:11:29+00:00,1778141489000,181,26.88312,42.91891,10.08513,51720,True,118.24545,0
20260507-080739,1778141510,2026-05-07 08:11:50+00:00,1778141510000,203,26.86539,43.05316,10.08492,43124,True,143.81841,0
