session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260503-022246,-OrfdmFinMEWnPyE64ZD,2026-05-03 02:24:52+00:00,1777775092000,124,25.81233,43.00846,10.00535,53198,False,104.81276,0
20260503-022246,-OrfdpYwiXEMP0HBvx7D,2026-05-03 02:25:04+00:00,1777775104000,136,25.80472,43.0382,10.00556,54232,False,113.2259,0
20260503-022246,-OrfdttoD1NIDzsyXxC_,2026-05-03 02:25:16+00:00,1777775116000,148,25.80219,43.00692,10.00549,54907,False,122.55829,0
20260503-022246,-OrfdujBskGxse2hFFyR,2026-05-03 02:25:27+00:00,1777775127000,159,25.85703,42.87864,10.00558,54692,False,133.6411,0
20260503-022246,-Orfdy6oEBSLjD9wmH2H,2026-05-03 02:25:39+00:00,1777775139000,171,25.77429,43.21344,10.00555,50903,False,169.54869,0
20260503-022246,-Orfe3vMtitn7oWKNruu,2026-05-03 02:25:51+00:00,1777775151000,183,25.7819,43.0737,10.00572,54162,False,171.66125,0
20260503-022246,-Orfe548GXLDnP1USLJX,2026-05-03 02:26:13+00:00,1777775173000,205,25.83869,42.91161,10.0057,54728,False,200.3289,0
20260503-022246,-Orfe7ypu6umktGEPJXv,2026-05-03 02:26:25+00:00,1777775185000,217,25.73372,43.39943,10.00542,46214,False,279.18872,0
20260503-022246,-OrfeC5FPO9tdFIERxhE,2026-05-03 02:26:38+00:00,1777775198000,230,25.79369,43.15846,10.00554,48096,False,308.24258,0
20260503-022246,-OrfeDfP41f3odNhjb-r,2026-05-03 02:26:48+00:00,1777775208000,241,25.64752,43.88228,10.00601,36801,False,332.40659,0
20260503-022246,-OrfeH5dwJ9_c_SC531G,2026-05-03 02:27:00+00:00,1777775220000,253,25.72865,43.25898,10.00566,48911,False,361.93933,0
20260503-022246,-OrfeJW7djummSIgLrGz,2026-05-03 02:27:12+00:00,1777775232000,265,25.7388,43.13758,10.00575,52996,False,334.03351,0
20260503-022246,-OrfeMTrsZwhGUoAaFAJ,2026-05-03 02:27:24+00:00,1777775244000,277,25.7388,43.12396,10.00575,55197,False,322.38425,0
20260503-022246,-OrfePNdt8LGkNPydLVT,2026-05-03 02:27:36+00:00,1777775256000,289,25.73626,43.12191,10.00573,56273,False,323.30234,0
20260503-022246,-OrfeSKLxFOvojfFVGAg,2026-05-03 02:27:48+00:00,1777775268000,301,25.7388,43.11238,10.00566,57234,False,331.25476,0
20260503-022246,-OrfeVEO9FrAz8Sm4Wgf,2026-05-03 02:28:00+00:00,1777775280000,313,25.73626,43.1348,10.00559,57747,False,323.36111,0
20260503-022246,-OrfeYErYUfNP8ypIfyJ,2026-05-03 02:28:13+00:00,1777775293000,325,25.7388,43.11098,10.00559,58188,False,317.91809,0
20260503-022246,-Orff-Fo6H3BHEvR5cxs,2026-05-03 02:29:55+00:00,1777775395000,428,25.64244,43.659,10.00594,35224,False,500.0,0
20260503-022246,-Orff20fHosOidNpyHEz,2026-05-03 02:30:19+00:00,1777775419000,451,25.7148,43.38562,10.00595,38920,False,500.0,0
20260503-022246,-Orff4hDQCxq7q6JK0EB,2026-05-03 02:30:32+00:00,1777775432000,464,25.62469,43.82204,10.00641,36354,False,500.0,0
20260503-022246,-Orff8HVI9iRKHZLqomu,2026-05-03 02:30:44+00:00,1777775444000,476,25.65005,43.43968,10.00566,48041,False,500.0,0
