temp_c,humidity_pct,gas_norm,humidity_delta_5m,temp_delta_5m,gas_delta_5m,hour_sin,hour_cos,humidity_max_10m,gas_min_10m,iaq_label,session_id,split,datetime_utc
25.90868,43.14844,-0.003368730050663578,-0.11690000000000111,-0.010139999999999816,0.004005340453938585,-0.8090169943749473,-0.5877852522924732,43.80052,-0.1308676469287969,Good,20260508-002650,train,2026-05-08 15:36:45+00:00
25.91375,43.15711,0.0,-0.10252999999999446,-0.0025399999999997647,0.013987745249736956,-0.8090169943749473,-0.5877852522924732,43.80052,-0.1308676469287969,Good,20260508-002650,train,2026-05-08 15:36:57+00:00
25.83768,43.70979,-0.1073558648111332,0.4736599999999953,-0.0710000000000015,-0.09799238679629664,-0.8115739819650121,-0.5842496656374347,43.80052,-0.1308676469287969,Good,20260508-002650,train,2026-05-08 15:37:08+00:00
25.81487,43.91198,-0.16692732493925336,0.6832700000000003,-0.09634000000000142,-0.1582269827611616,-0.8115739819650121,-0.5842496656374347,43.91198,-0.16692732493925336,Moderate,20260508-002650,train,2026-05-08 15:37:20+00:00
25.92047,43.54771,-0.1440159045725646,0.44180000000000064,0.0067200000000013915,-0.13398929072098326,-0.8115739819650121,-0.5842496656374347,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:37:33+00:00
25.88586,43.39223,-0.14746189529489728,0.29147999999999996,-0.03042999999999907,-0.14342118759633232,-0.8115739819650121,-0.5842496656374347,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:37:45+00:00
25.88586,43.03738,-0.06800971946101171,-0.09150999999999954,-0.027889999999999304,-0.05798310560943035,-0.8115739819650121,-0.5842496656374347,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:37:57+00:00
25.896,42.91489,-0.04638833664678595,-0.2822800000000001,-0.020289999999999253,-0.043019606596122376,-0.8141155183563193,-0.5807029557109396,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:38:09+00:00
25.90614,42.91721,-0.02695825049701789,-0.18896000000000157,-0.005069999999999908,-0.015605364971946936,-0.8141155183563193,-0.5807029557109396,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:38:21+00:00
25.90107,43.02657,-0.0205168986083499,-0.6104500000000002,0.06592000000000198,0.0958324944013142,-0.8141155183563193,-0.5807029557109396,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:38:33+00:00
25.90868,43.00812,-0.015957587806494367,-0.24817000000000178,0.007609999999999673,0.027942004586011315,-0.8141155183563193,-0.5807029557109396,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:38:45+00:00
25.90868,42.8995,-0.009366026065827258,-0.2930899999999994,-0.0025300000000001432,0.020121414141424793,-0.8141155183563193,-0.5807029557109396,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:38:57+00:00
25.90868,42.91931,-0.010028716589352771,-0.29614999999999725,-0.0025300000000001432,0.00657620476273699,-0.8166415551616789,-0.5771451900372337,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:39:09+00:00
25.96238,42.77266,-0.01398718798321184,-0.45745000000000147,0.05369999999999919,0.0052172258489175324,-0.8166415551616789,-0.5771451900372337,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:39:20+00:00
25.88079,43.27382,-0.0953567483984979,0.11867000000000161,-0.030419999999999447,-0.08599327038366135,-0.8166415551616789,-0.5771451900372337,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:39:32+00:00
25.94797,43.0758,-0.07902805389882925,-0.055210000000002424,0.03929000000000116,-0.06570344448583709,-0.8166415551616789,-0.5771451900372337,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:39:45+00:00
25.87572,43.43834,-0.1288977247625359,0.3582799999999935,-0.03802999999999912,-0.12019738258444412,-0.8166415551616789,-0.5771451900372337,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:39:57+00:00
25.88586,43.24822,-0.06859288712171416,0.1389600000000044,-0.02534999999999954,-0.06791206766265616,-0.8191520442889916,-0.5735764363510464,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:40:09+00:00
25.89093,43.23162,-0.04884470952065385,0.03222999999999843,-0.022819999999999396,-0.039481231505817296,-0.8191520442889916,-0.5735764363510464,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:40:21+00:00
25.89854,43.2025,-0.03204771371769384,0.012079999999997426,-0.015209999999999724,-0.026671892534482673,-0.8191520442889916,-0.5735764363510464,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:40:33+00:00
25.90107,43.18876,-0.02695825049701789,0.10063999999999851,-0.010139999999999816,-0.015605364971946936,-0.8191520442889916,-0.5735764363510464,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:40:45+00:00
25.89854,43.17372,-0.01726529710625138,0.14874000000000365,-0.015209999999999724,-0.012561453570941608,-0.8191520442889916,-0.5735764363510464,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:40:57+00:00
25.90614,43.12064,-0.017919151756129886,-0.002879999999997551,-0.007609999999999673,-0.017238332297071893,-0.8216469379421638,-0.5699967625963028,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:41:09+00:00
25.90107,43.20437,-0.019218025182239893,0.012659999999996785,-0.01267999999999958,-0.009191411330658535,-0.8216469379421638,-0.5699967625963028,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:41:21+00:00
25.90107,43.22222,-0.01726529710625138,-0.016269999999998674,-0.01267999999999958,-0.007901819091414823,-0.8216469379421638,-0.5699967625963028,43.91198,-0.16692732493925336,Good,20260508-002650,train,2026-05-08 15:41:33+00:00
